,read1,read2,trim1,trim2,filter1,filter2,SampleLane,Sample
140,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/A9-e003Coalescence-mBHI-p1_S756_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/A9-e003Coalescence-mBHI-p1_S756_R2_001.fastq.gz,workflow/out/trimmed/A9-e003Coalescence-mBHI-p1_S756-trimmed-pair1.fastq.gz,workflow/out/trimmed/A9-e003Coalescence-mBHI-p1_S756-trimmed-pair2.fastq.gz,workflow/out/filter/A9-e003Coalescence-mBHI-p1_S756-filtered.1.fastq.gz,workflow/out/filter/A9-e003Coalescence-mBHI-p1_S756-filtered.2.fastq.gz,A9-e003Coalescence-mBHI-p1_S756,A9-e003Coalescence-mBHI-p1
141,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-E6-D8-AA-AF-mGAM-mBHI-3_S673_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-E6-D8-AA-AF-mGAM-mBHI-3_S673_R2_001.fastq.gz,workflow/out/trimmed/Coalescence-E6-D8-AA-AF-mGAM-mBHI-3_S673-trimmed-pair1.fastq.gz,workflow/out/trimmed/Coalescence-E6-D8-AA-AF-mGAM-mBHI-3_S673-trimmed-pair2.fastq.gz,workflow/out/filter/Coalescence-E6-D8-AA-AF-mGAM-mBHI-3_S673-filtered.1.fastq.gz,workflow/out/filter/Coalescence-E6-D8-AA-AF-mGAM-mBHI-3_S673-filtered.2.fastq.gz,Coalescence-E6-D8-AA-AF-mGAM-mBHI-3_S673,Coalescence-E6-D8-AA-AF-mGAM-mBHI-3
142,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/F2-e003Coalescence-mGAM-p1_S785_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/F2-e003Coalescence-mGAM-p1_S785_R2_001.fastq.gz,workflow/out/trimmed/F2-e003Coalescence-mGAM-p1_S785-trimmed-pair1.fastq.gz,workflow/out/trimmed/F2-e003Coalescence-mGAM-p1_S785-trimmed-pair2.fastq.gz,workflow/out/filter/F2-e003Coalescence-mGAM-p1_S785-filtered.1.fastq.gz,workflow/out/filter/F2-e003Coalescence-mGAM-p1_S785-filtered.2.fastq.gz,F2-e003Coalescence-mGAM-p1_S785,F2-e003Coalescence-mGAM-p1
143,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Assembly-G4-B9-ACPP-mGAM-3_S695_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Assembly-G4-B9-ACPP-mGAM-3_S695_R2_001.fastq.gz,workflow/out/trimmed/Assembly-G4-B9-ACPP-mGAM-3_S695-trimmed-pair1.fastq.gz,workflow/out/trimmed/Assembly-G4-B9-ACPP-mGAM-3_S695-trimmed-pair2.fastq.gz,workflow/out/filter/Assembly-G4-B9-ACPP-mGAM-3_S695-filtered.1.fastq.gz,workflow/out/filter/Assembly-G4-B9-ACPP-mGAM-3_S695-filtered.2.fastq.gz,Assembly-G4-B9-ACPP-mGAM-3_S695,Assembly-G4-B9-ACPP-mGAM-3
144,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-C7-A5-AA-AF-mBHI-mBHI-5_S650_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-C7-A5-AA-AF-mBHI-mBHI-5_S650_R2_001.fastq.gz,workflow/out/trimmed/Coalescence-C7-A5-AA-AF-mBHI-mBHI-5_S650-trimmed-pair1.fastq.gz,workflow/out/trimmed/Coalescence-C7-A5-AA-AF-mBHI-mBHI-5_S650-trimmed-pair2.fastq.gz,workflow/out/filter/Coalescence-C7-A5-AA-AF-mBHI-mBHI-5_S650-filtered.1.fastq.gz,workflow/out/filter/Coalescence-C7-A5-AA-AF-mBHI-mBHI-5_S650-filtered.2.fastq.gz,Coalescence-C7-A5-AA-AF-mBHI-mBHI-5_S650,Coalescence-C7-A5-AA-AF-mBHI-mBHI-5
145,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-H8-C4-e003Coalescence-inoculumn-mBHI-0_S711_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-H8-C4-e003Coalescence-inoculumn-mBHI-0_S711_R2_001.fastq.gz,workflow/out/trimmed/Coalescence-H8-C4-e003Coalescence-inoculumn-mBHI-0_S711-trimmed-pair1.fastq.gz,workflow/out/trimmed/Coalescence-H8-C4-e003Coalescence-inoculumn-mBHI-0_S711-trimmed-pair2.fastq.gz,workflow/out/filter/Coalescence-H8-C4-e003Coalescence-inoculumn-mBHI-0_S711-filtered.1.fastq.gz,workflow/out/filter/Coalescence-H8-C4-e003Coalescence-inoculumn-mBHI-0_S711-filtered.2.fastq.gz,Coalescence-H8-C4-e003Coalescence-inoculumn-mBHI-0_S711,Coalescence-H8-C4-e003Coalescence-inoculumn-mBHI-0
146,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/G11-e003Coalescence-mGAM-p1_S842_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/G11-e003Coalescence-mGAM-p1_S842_R2_001.fastq.gz,workflow/out/trimmed/G11-e003Coalescence-mGAM-p1_S842-trimmed-pair1.fastq.gz,workflow/out/trimmed/G11-e003Coalescence-mGAM-p1_S842-trimmed-pair2.fastq.gz,workflow/out/filter/G11-e003Coalescence-mGAM-p1_S842-filtered.1.fastq.gz,workflow/out/filter/G11-e003Coalescence-mGAM-p1_S842-filtered.2.fastq.gz,G11-e003Coalescence-mGAM-p1_S842,G11-e003Coalescence-mGAM-p1
147,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/C5-e003Coalescence-mBHI-p1_S742_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/C5-e003Coalescence-mBHI-p1_S742_R2_001.fastq.gz,workflow/out/trimmed/C5-e003Coalescence-mBHI-p1_S742-trimmed-pair1.fastq.gz,workflow/out/trimmed/C5-e003Coalescence-mBHI-p1_S742-trimmed-pair2.fastq.gz,workflow/out/filter/C5-e003Coalescence-mBHI-p1_S742-filtered.1.fastq.gz,workflow/out/filter/C5-e003Coalescence-mBHI-p1_S742-filtered.2.fastq.gz,C5-e003Coalescence-mBHI-p1_S742,C5-e003Coalescence-mBHI-p1
148,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-F10-H8-AA-AF-mGAM-mGAM-3_S689_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-F10-H8-AA-AF-mGAM-mGAM-3_S689_R2_001.fastq.gz,workflow/out/trimmed/Coalescence-F10-H8-AA-AF-mGAM-mGAM-3_S689-trimmed-pair1.fastq.gz,workflow/out/trimmed/Coalescence-F10-H8-AA-AF-mGAM-mGAM-3_S689-trimmed-pair2.fastq.gz,workflow/out/filter/Coalescence-F10-H8-AA-AF-mGAM-mGAM-3_S689-filtered.1.fastq.gz,workflow/out/filter/Coalescence-F10-H8-AA-AF-mGAM-mGAM-3_S689-filtered.2.fastq.gz,Coalescence-F10-H8-AA-AF-mGAM-mGAM-3_S689,Coalescence-F10-H8-AA-AF-mGAM-mGAM-3
149,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/H11-e003Coalescence-mGAM-p1_S843_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/H11-e003Coalescence-mGAM-p1_S843_R2_001.fastq.gz,workflow/out/trimmed/H11-e003Coalescence-mGAM-p1_S843-trimmed-pair1.fastq.gz,workflow/out/trimmed/H11-e003Coalescence-mGAM-p1_S843-trimmed-pair2.fastq.gz,workflow/out/filter/H11-e003Coalescence-mGAM-p1_S843-filtered.1.fastq.gz,workflow/out/filter/H11-e003Coalescence-mGAM-p1_S843-filtered.2.fastq.gz,H11-e003Coalescence-mGAM-p1_S843,H11-e003Coalescence-mGAM-p1
150,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/F5-e003Coalescence-mGAM-p1_S809_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/F5-e003Coalescence-mGAM-p1_S809_R2_001.fastq.gz,workflow/out/trimmed/F5-e003Coalescence-mGAM-p1_S809-trimmed-pair1.fastq.gz,workflow/out/trimmed/F5-e003Coalescence-mGAM-p1_S809-trimmed-pair2.fastq.gz,workflow/out/filter/F5-e003Coalescence-mGAM-p1_S809-filtered.1.fastq.gz,workflow/out/filter/F5-e003Coalescence-mGAM-p1_S809-filtered.2.fastq.gz,F5-e003Coalescence-mGAM-p1_S809,F5-e003Coalescence-mGAM-p1
151,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/H3-e003Coalescence-mGAM-p1_S795_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/H3-e003Coalescence-mGAM-p1_S795_R2_001.fastq.gz,workflow/out/trimmed/H3-e003Coalescence-mGAM-p1_S795-trimmed-pair1.fastq.gz,workflow/out/trimmed/H3-e003Coalescence-mGAM-p1_S795-trimmed-pair2.fastq.gz,workflow/out/filter/H3-e003Coalescence-mGAM-p1_S795-filtered.1.fastq.gz,workflow/out/filter/H3-e003Coalescence-mGAM-p1_S795-filtered.2.fastq.gz,H3-e003Coalescence-mGAM-p1_S795,H3-e003Coalescence-mGAM-p1
152,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/A11-e003Coalescence-mGAM-p1_S776_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/A11-e003Coalescence-mGAM-p1_S776_R2_001.fastq.gz,workflow/out/trimmed/A11-e003Coalescence-mGAM-p1_S776-trimmed-pair1.fastq.gz,workflow/out/trimmed/A11-e003Coalescence-mGAM-p1_S776-trimmed-pair2.fastq.gz,workflow/out/filter/A11-e003Coalescence-mGAM-p1_S776-filtered.1.fastq.gz,workflow/out/filter/A11-e003Coalescence-mGAM-p1_S776-filtered.2.fastq.gz,A11-e003Coalescence-mGAM-p1_S776,A11-e003Coalescence-mGAM-p1
153,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-A11-C4-AE-AE-mBHI-mBHI-7_S630_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-A11-C4-AE-AE-mBHI-mBHI-7_S630_R2_001.fastq.gz,workflow/out/trimmed/Coalescence-A11-C4-AE-AE-mBHI-mBHI-7_S630-trimmed-pair1.fastq.gz,workflow/out/trimmed/Coalescence-A11-C4-AE-AE-mBHI-mBHI-7_S630-trimmed-pair2.fastq.gz,workflow/out/filter/Coalescence-A11-C4-AE-AE-mBHI-mBHI-7_S630-filtered.1.fastq.gz,workflow/out/filter/Coalescence-A11-C4-AE-AE-mBHI-mBHI-7_S630-filtered.2.fastq.gz,Coalescence-A11-C4-AE-AE-mBHI-mBHI-7_S630,Coalescence-A11-C4-AE-AE-mBHI-mBHI-7
154,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/D3-e003Coalescence-mBHI-p1_S727_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/D3-e003Coalescence-mBHI-p1_S727_R2_001.fastq.gz,workflow/out/trimmed/D3-e003Coalescence-mBHI-p1_S727-trimmed-pair1.fastq.gz,workflow/out/trimmed/D3-e003Coalescence-mBHI-p1_S727-trimmed-pair2.fastq.gz,workflow/out/filter/D3-e003Coalescence-mBHI-p1_S727-filtered.1.fastq.gz,workflow/out/filter/D3-e003Coalescence-mBHI-p1_S727-filtered.2.fastq.gz,D3-e003Coalescence-mBHI-p1_S727,D3-e003Coalescence-mBHI-p1
155,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-F8-H10-AE-AF-mGAM-mGAM-3_S687_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-F8-H10-AE-AF-mGAM-mGAM-3_S687_R2_001.fastq.gz,workflow/out/trimmed/Coalescence-F8-H10-AE-AF-mGAM-mGAM-3_S687-trimmed-pair1.fastq.gz,workflow/out/trimmed/Coalescence-F8-H10-AE-AF-mGAM-mGAM-3_S687-trimmed-pair2.fastq.gz,workflow/out/filter/Coalescence-F8-H10-AE-AF-mGAM-mGAM-3_S687-filtered.1.fastq.gz,workflow/out/filter/Coalescence-F8-H10-AE-AF-mGAM-mGAM-3_S687-filtered.2.fastq.gz,Coalescence-F8-H10-AE-AF-mGAM-mGAM-3_S687,Coalescence-F8-H10-AE-AF-mGAM-mGAM-3
156,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-C8-A5-AA-AF-mBHI-mGAM-5_S651_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-C8-A5-AA-AF-mBHI-mGAM-5_S651_R2_001.fastq.gz,workflow/out/trimmed/Coalescence-C8-A5-AA-AF-mBHI-mGAM-5_S651-trimmed-pair1.fastq.gz,workflow/out/trimmed/Coalescence-C8-A5-AA-AF-mBHI-mGAM-5_S651-trimmed-pair2.fastq.gz,workflow/out/filter/Coalescence-C8-A5-AA-AF-mBHI-mGAM-5_S651-filtered.1.fastq.gz,workflow/out/filter/Coalescence-C8-A5-AA-AF-mBHI-mGAM-5_S651-filtered.2.fastq.gz,Coalescence-C8-A5-AA-AF-mBHI-mGAM-5_S651,Coalescence-C8-A5-AA-AF-mBHI-mGAM-5
157,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/H11-e003Coalescence-mBHI-p1_S839_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/H11-e003Coalescence-mBHI-p1_S839_R2_001.fastq.gz,workflow/out/trimmed/H11-e003Coalescence-mBHI-p1_S839-trimmed-pair1.fastq.gz,workflow/out/trimmed/H11-e003Coalescence-mBHI-p1_S839-trimmed-pair2.fastq.gz,workflow/out/filter/H11-e003Coalescence-mBHI-p1_S839-filtered.1.fastq.gz,workflow/out/filter/H11-e003Coalescence-mBHI-p1_S839-filtered.2.fastq.gz,H11-e003Coalescence-mBHI-p1_S839,H11-e003Coalescence-mBHI-p1
158,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-A10-C11-AE-AF-mGAM-mBHI-7_S629_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-A10-C11-AE-AF-mGAM-mBHI-7_S629_R2_001.fastq.gz,workflow/out/trimmed/Coalescence-A10-C11-AE-AF-mGAM-mBHI-7_S629-trimmed-pair1.fastq.gz,workflow/out/trimmed/Coalescence-A10-C11-AE-AF-mGAM-mBHI-7_S629-trimmed-pair2.fastq.gz,workflow/out/filter/Coalescence-A10-C11-AE-AF-mGAM-mBHI-7_S629-filtered.1.fastq.gz,workflow/out/filter/Coalescence-A10-C11-AE-AF-mGAM-mBHI-7_S629-filtered.2.fastq.gz,Coalescence-A10-C11-AE-AF-mGAM-mBHI-7_S629,Coalescence-A10-C11-AE-AF-mGAM-mBHI-7
159,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/G3-e003Coalescence-mGAM-p1_S794_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/G3-e003Coalescence-mGAM-p1_S794_R2_001.fastq.gz,workflow/out/trimmed/G3-e003Coalescence-mGAM-p1_S794-trimmed-pair1.fastq.gz,workflow/out/trimmed/G3-e003Coalescence-mGAM-p1_S794-trimmed-pair2.fastq.gz,workflow/out/filter/G3-e003Coalescence-mGAM-p1_S794-filtered.1.fastq.gz,workflow/out/filter/G3-e003Coalescence-mGAM-p1_S794-filtered.2.fastq.gz,G3-e003Coalescence-mGAM-p1_S794,G3-e003Coalescence-mGAM-p1
160,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/G9-e003Coalescence-mBHI-p1_S822_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/G9-e003Coalescence-mBHI-p1_S822_R2_001.fastq.gz,workflow/out/trimmed/G9-e003Coalescence-mBHI-p1_S822-trimmed-pair1.fastq.gz,workflow/out/trimmed/G9-e003Coalescence-mBHI-p1_S822-trimmed-pair2.fastq.gz,workflow/out/filter/G9-e003Coalescence-mBHI-p1_S822-filtered.1.fastq.gz,workflow/out/filter/G9-e003Coalescence-mBHI-p1_S822-filtered.2.fastq.gz,G9-e003Coalescence-mBHI-p1_S822,G9-e003Coalescence-mBHI-p1
161,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/B9-e003Coalescence-mBHI-p1_S757_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/B9-e003Coalescence-mBHI-p1_S757_R2_001.fastq.gz,workflow/out/trimmed/B9-e003Coalescence-mBHI-p1_S757-trimmed-pair1.fastq.gz,workflow/out/trimmed/B9-e003Coalescence-mBHI-p1_S757-trimmed-pair2.fastq.gz,workflow/out/filter/B9-e003Coalescence-mBHI-p1_S757-filtered.1.fastq.gz,workflow/out/filter/B9-e003Coalescence-mBHI-p1_S757-filtered.2.fastq.gz,B9-e003Coalescence-mBHI-p1_S757,B9-e003Coalescence-mBHI-p1
162,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/F4-e003Coalescence-mBHI-p1_S797_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/F4-e003Coalescence-mBHI-p1_S797_R2_001.fastq.gz,workflow/out/trimmed/F4-e003Coalescence-mBHI-p1_S797-trimmed-pair1.fastq.gz,workflow/out/trimmed/F4-e003Coalescence-mBHI-p1_S797-trimmed-pair2.fastq.gz,workflow/out/filter/F4-e003Coalescence-mBHI-p1_S797-filtered.1.fastq.gz,workflow/out/filter/F4-e003Coalescence-mBHI-p1_S797-filtered.2.fastq.gz,F4-e003Coalescence-mBHI-p1_S797,F4-e003Coalescence-mBHI-p1
163,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Assembly-G5-C10-AE-mGAM-5_S696_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Assembly-G5-C10-AE-mGAM-5_S696_R2_001.fastq.gz,workflow/out/trimmed/Assembly-G5-C10-AE-mGAM-5_S696-trimmed-pair1.fastq.gz,workflow/out/trimmed/Assembly-G5-C10-AE-mGAM-5_S696-trimmed-pair2.fastq.gz,workflow/out/filter/Assembly-G5-C10-AE-mGAM-5_S696-filtered.1.fastq.gz,workflow/out/filter/Assembly-G5-C10-AE-mGAM-5_S696-filtered.2.fastq.gz,Assembly-G5-C10-AE-mGAM-5_S696,Assembly-G5-C10-AE-mGAM-5
164,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/G4-e003Coalescence-mBHI-p1_S798_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/G4-e003Coalescence-mBHI-p1_S798_R2_001.fastq.gz,workflow/out/trimmed/G4-e003Coalescence-mBHI-p1_S798-trimmed-pair1.fastq.gz,workflow/out/trimmed/G4-e003Coalescence-mBHI-p1_S798-trimmed-pair2.fastq.gz,workflow/out/filter/G4-e003Coalescence-mBHI-p1_S798-filtered.1.fastq.gz,workflow/out/filter/G4-e003Coalescence-mBHI-p1_S798-filtered.2.fastq.gz,G4-e003Coalescence-mBHI-p1_S798,G4-e003Coalescence-mBHI-p1
165,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-H1-C3-ACPP-mBHI-5_S704_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-H1-C3-ACPP-mBHI-5_S704_R2_001.fastq.gz,workflow/out/trimmed/Coalescence-H1-C3-ACPP-mBHI-5_S704-trimmed-pair1.fastq.gz,workflow/out/trimmed/Coalescence-H1-C3-ACPP-mBHI-5_S704-trimmed-pair2.fastq.gz,workflow/out/filter/Coalescence-H1-C3-ACPP-mBHI-5_S704-filtered.1.fastq.gz,workflow/out/filter/Coalescence-H1-C3-ACPP-mBHI-5_S704-filtered.2.fastq.gz,Coalescence-H1-C3-ACPP-mBHI-5_S704,Coalescence-H1-C3-ACPP-mBHI-5
166,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-G1-H5-AF-AF-mBHI-mBHI-3_S692_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-G1-H5-AF-AF-mBHI-mBHI-3_S692_R2_001.fastq.gz,workflow/out/trimmed/Coalescence-G1-H5-AF-AF-mBHI-mBHI-3_S692-trimmed-pair1.fastq.gz,workflow/out/trimmed/Coalescence-G1-H5-AF-AF-mBHI-mBHI-3_S692-trimmed-pair2.fastq.gz,workflow/out/filter/Coalescence-G1-H5-AF-AF-mBHI-mBHI-3_S692-filtered.1.fastq.gz,workflow/out/filter/Coalescence-G1-H5-AF-AF-mBHI-mBHI-3_S692-filtered.2.fastq.gz,Coalescence-G1-H5-AF-AF-mBHI-mBHI-3_S692,Coalescence-G1-H5-AF-AF-mBHI-mBHI-3
167,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/C3-e003Coalescence-mBHI-p1_S726_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/C3-e003Coalescence-mBHI-p1_S726_R2_001.fastq.gz,workflow/out/trimmed/C3-e003Coalescence-mBHI-p1_S726-trimmed-pair1.fastq.gz,workflow/out/trimmed/C3-e003Coalescence-mBHI-p1_S726-trimmed-pair2.fastq.gz,workflow/out/filter/C3-e003Coalescence-mBHI-p1_S726-filtered.1.fastq.gz,workflow/out/filter/C3-e003Coalescence-mBHI-p1_S726-filtered.2.fastq.gz,C3-e003Coalescence-mBHI-p1_S726,C3-e003Coalescence-mBHI-p1
168,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-B6-E11-AA-AF-mGAM-mGAM-7_S637_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-B6-E11-AA-AF-mGAM-mGAM-7_S637_R2_001.fastq.gz,workflow/out/trimmed/Coalescence-B6-E11-AA-AF-mGAM-mGAM-7_S637-trimmed-pair1.fastq.gz,workflow/out/trimmed/Coalescence-B6-E11-AA-AF-mGAM-mGAM-7_S637-trimmed-pair2.fastq.gz,workflow/out/filter/Coalescence-B6-E11-AA-AF-mGAM-mGAM-7_S637-filtered.1.fastq.gz,workflow/out/filter/Coalescence-B6-E11-AA-AF-mGAM-mGAM-7_S637-filtered.2.fastq.gz,Coalescence-B6-E11-AA-AF-mGAM-mGAM-7_S637,Coalescence-B6-E11-AA-AF-mGAM-mGAM-7
169,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-B9-G3-ACPP-AE-mBHI-mGAM-7_S640_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-B9-G3-ACPP-AE-mBHI-mGAM-7_S640_R2_001.fastq.gz,workflow/out/trimmed/Coalescence-B9-G3-ACPP-AE-mBHI-mGAM-7_S640-trimmed-pair1.fastq.gz,workflow/out/trimmed/Coalescence-B9-G3-ACPP-AE-mBHI-mGAM-7_S640-trimmed-pair2.fastq.gz,workflow/out/filter/Coalescence-B9-G3-ACPP-AE-mBHI-mGAM-7_S640-filtered.1.fastq.gz,workflow/out/filter/Coalescence-B9-G3-ACPP-AE-mBHI-mGAM-7_S640-filtered.2.fastq.gz,Coalescence-B9-G3-ACPP-AE-mBHI-mGAM-7_S640,Coalescence-B9-G3-ACPP-AE-mBHI-mGAM-7
170,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/G10-e003Coalescence-mGAM-p1_S834_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/G10-e003Coalescence-mGAM-p1_S834_R2_001.fastq.gz,workflow/out/trimmed/G10-e003Coalescence-mGAM-p1_S834-trimmed-pair1.fastq.gz,workflow/out/trimmed/G10-e003Coalescence-mGAM-p1_S834-trimmed-pair2.fastq.gz,workflow/out/filter/G10-e003Coalescence-mGAM-p1_S834-filtered.1.fastq.gz,workflow/out/filter/G10-e003Coalescence-mGAM-p1_S834-filtered.2.fastq.gz,G10-e003Coalescence-mGAM-p1_S834,G10-e003Coalescence-mGAM-p1
171,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/D5-e003Coalescence-mBHI-p1_S743_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/D5-e003Coalescence-mBHI-p1_S743_R2_001.fastq.gz,workflow/out/trimmed/D5-e003Coalescence-mBHI-p1_S743-trimmed-pair1.fastq.gz,workflow/out/trimmed/D5-e003Coalescence-mBHI-p1_S743-trimmed-pair2.fastq.gz,workflow/out/filter/D5-e003Coalescence-mBHI-p1_S743-filtered.1.fastq.gz,workflow/out/filter/D5-e003Coalescence-mBHI-p1_S743-filtered.2.fastq.gz,D5-e003Coalescence-mBHI-p1_S743,D5-e003Coalescence-mBHI-p1
172,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/H4-e003Coalescence-mBHI-p1_S799_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/H4-e003Coalescence-mBHI-p1_S799_R2_001.fastq.gz,workflow/out/trimmed/H4-e003Coalescence-mBHI-p1_S799-trimmed-pair1.fastq.gz,workflow/out/trimmed/H4-e003Coalescence-mBHI-p1_S799-trimmed-pair2.fastq.gz,workflow/out/filter/H4-e003Coalescence-mBHI-p1_S799-filtered.1.fastq.gz,workflow/out/filter/H4-e003Coalescence-mBHI-p1_S799-filtered.2.fastq.gz,H4-e003Coalescence-mBHI-p1_S799,H4-e003Coalescence-mBHI-p1
173,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-D11-B3-ACPP-ACPP-mBHI-mGAM-3_S666_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-D11-B3-ACPP-ACPP-mBHI-mGAM-3_S666_R2_001.fastq.gz,workflow/out/trimmed/Coalescence-D11-B3-ACPP-ACPP-mBHI-mGAM-3_S666-trimmed-pair1.fastq.gz,workflow/out/trimmed/Coalescence-D11-B3-ACPP-ACPP-mBHI-mGAM-3_S666-trimmed-pair2.fastq.gz,workflow/out/filter/Coalescence-D11-B3-ACPP-ACPP-mBHI-mGAM-3_S666-filtered.1.fastq.gz,workflow/out/filter/Coalescence-D11-B3-ACPP-ACPP-mBHI-mGAM-3_S666-filtered.2.fastq.gz,Coalescence-D11-B3-ACPP-ACPP-mBHI-mGAM-3_S666,Coalescence-D11-B3-ACPP-ACPP-mBHI-mGAM-3
174,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Assembly-G8-C4-AE-mBHI-3_S699_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Assembly-G8-C4-AE-mBHI-3_S699_R2_001.fastq.gz,workflow/out/trimmed/Assembly-G8-C4-AE-mBHI-3_S699-trimmed-pair1.fastq.gz,workflow/out/trimmed/Assembly-G8-C4-AE-mBHI-3_S699-trimmed-pair2.fastq.gz,workflow/out/filter/Assembly-G8-C4-AE-mBHI-3_S699-filtered.1.fastq.gz,workflow/out/filter/Assembly-G8-C4-AE-mBHI-3_S699-filtered.2.fastq.gz,Assembly-G8-C4-AE-mBHI-3_S699,Assembly-G8-C4-AE-mBHI-3
