,A2-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
H5-e003Coalescence-mBHI-p5_S40,2931,3032
E2-e003Coalescence-mGAM-p7_S145,3191,3479
G5-e003Coalescence-mBHI-p7_S124,2348,2526
H111-e003Coalescence-mGAM-p7_S188,3252,3508
F5-e003Coalescence-mGAM-p5_S64,2139,2191
F8-e003Coalescence-mBHI-p3_S117,3212,3455
H3-e003Coalescence-mBHI-p3_S46,2658,2729
F100-e003Coalescence-mGAM-p7_S163,3044,3232
F9-e003Coalescence-mBHI-p5_S18,3234,3481
E3-e003Coalescence-mGAM-p3_S58,3105,3395
E8-e003Coalescence-mBHI-p5_S5,3231,3535
E9-e003Coalescence-mBHI-p5_S6,3242,3497
H111-e003Coalescence-mBHI-p3_S144,3299,3549
G111-e003Coalescence-mGAM-p5_S80,3238,3475
G100-e003Coalescence-mGAM-p3_S179,1903,2162
F111-e003Coalescence-mGAM-p5_S68,2339,2285
G111-e003Coalescence-mBHI-p5_S32,3291,3553
H2-e003Coalescence-mGAM-p7_S181,2791,2998
G8-e003Coalescence-mGAM-p3_S177,1164,1451
F2-e003Coalescence-mGAM-p7_S157,2335,2579
H3-e003Coalescence-mGAM-p3_S94,1745,1764
F3-e003Coalescence-mGAM-p3_S70,2662,2850
E100-e003Coalescence-mBHI-p7_S103,3117,3411
F9-e003Coalescence-mGAM-p5_S66,3182,3401
E100-e003Coalescence-mGAM-p3_S155,2659,2962
E3-e003Coalescence-mGAM-p5_S50,3297,3559
F5-e003Coalescence-mGAM-p3_S72,2183,2077
E9-e003Coalescence-mBHI-p7_S102,3253,3490
F111-e003Coalescence-mGAM-p7_S164,3151,3401
E111-e003Coalescence-mBHI-p5_S8,3273,3513
H100-e003Coalescence-mBHI-p5_S43,3296,3553
F2-e003Coalescence-mGAM-p5_S61,3264,3545
F8-e003Coalescence-mGAM-p5_S65,1415,1498
H8-e003Coalescence-mBHI-p7_S137,3286,3546
G9-e003Coalescence-mGAM-p5_S78,2001,2160
G8-e003Coalescence-mGAM-p5_S77,2939,3233
G3-e003Coalescence-mBHI-p3_S34,3247,3492
G100-e003Coalescence-mBHI-p5_S31,3249,3499
F9-e003Coalescence-mBHI-p3_S118,1168,1235
E111-e003Coalescence-mBHI-p3_S108,3211,3425
G3-e003Coalescence-mBHI-p5_S26,2502,2681
G5-e003Coalescence-mBHI-p5_S28,2543,2715
H111-e003Coalescence-mGAM-p5_S92,3276,3540
H9-e003Coalescence-mGAM-p5_S90,2965,3226
H2-e003Coalescence-mBHI-p3_S45,2530,2664
E8-e003Coalescence-mBHI-p7_S101,3281,3560
H2-e003Coalescence-mGAM-p3_S93,1367,1282
E4-e003Coalescence-mGAM-p5_S51,2093,2422
G9-e003Coalescence-mGAM-p7_S174,3097,3349
E8-e003Coalescence-mGAM-p3_S153,3258,3509
G111-e003Coalescence-mGAM-p3_S180,3232,3451
G5-e003Coalescence-mGAM-p3_S84,2949,3114
H8-e003Coalescence-mBHI-p5_S41,3255,3501
E100-e003Coalescence-mBHI-p5_S7,3274,3536
G100-e003Coalescence-mGAM-p7_S175,1450,1560
F9-e003Coalescence-mGAM-p7_S162,2603,2751
F8-e003Coalescence-mGAM-p7_S161,2236,2404
F3-e003Coalescence-mBHI-p3_S22,3176,3413
G3-e003Coalescence-mBHI-p7_S122,2921,3106
G5-e003Coalescence-mGAM-p5_S76,1940,1942
G5-e003Coalescence-mGAM-p7_S172,945,927
G8-e003Coalescence-mBHI-p3_S129,3291,3542
E5-e003Coalescence-mGAM-p3_S60,3212,3401
G2-e003Coalescence-mGAM-p5_S73,3199,3486
E5-e003Coalescence-mGAM-p7_S148,2995,3218
H9-e003Coalescence-mGAM-p7_S186,3065,3276
E100-e003Coalescence-mGAM-p5_S55,2941,3234
H5-e003Coalescence-mGAM-p3_S96,2885,3010
H5-e003Coalescence-mGAM-p5_S88,2444,2473
H8-e003Coalescence-mGAM-p5_S89,3158,3398
F3-e003Coalescence-mBHI-p5_S14,2649,2893
F100-e003Coalescence-mBHI-p7_S115,3291,3553
E3-e003Coalescence-mGAM-p7_S146,2646,3071
F100-e003Coalescence-mGAM-p3_S167,3087,3388
G100-e003Coalescence-mBHI-p3_S131,1950,2284
E9-e003Coalescence-mGAM-p3_S154,3272,3516
G111-e003Coalescence-mBHI-p7_S128,3245,3502
F111-e003Coalescence-mGAM-p3_S168,3223,3453
F8-e003Coalescence-mBHI-p7_S113,3125,3401
H4-e003Coalescence-mBHI-p3_S47,1631,1685
G8-e003Coalescence-mBHI-p7_S125,3196,3505
F4-e003Coalescence-mBHI-p5_S15,2320,2516
H111-e003Coalescence-mBHI-p5_S44,3272,3504
E111-e003Coalescence-mBHI-p7_S104,3272,3523
E2-e003Coalescence-mGAM-p3_S57,3249,3513
F4-e003Coalescence-mBHI-p3_S23,1316,1474
F2-e003Coalescence-mGAM-p3_S69,2762,3101
E9-e003Coalescence-mGAM-p5_S54,2111,2296
G3-e003Coalescence-mGAM-p5_S74,1480,1612
E111-e003Coalescence-mGAM-p5_S56,3050,3229
G100-e003Coalescence-mGAM-p5_S79,3244,3468
G9-e003Coalescence-mBHI-p3_S130,3051,3314
E4-e003Coalescence-mGAM-p3_S59,1799,2041
H100-e003Coalescence-mBHI-p7_S139,3286,3548
G8-e003Coalescence-mBHI-p5_S29,3282,3554
G8-e003Coalescence-mGAM-p7_S173,3242,3496
E2-e003Coalescence-mGAM-p5_S49,3137,3428
H9-e003Coalescence-mBHI-p5_S42,3256,3501
H111-e003Coalescence-mGAM-p3_S192,3286,3550
F5-e003Coalescence-mBHI-p3_S24,1907,1901
E8-e003Coalescence-mBHI-p3_S105,3238,3544
E8-e003Coalescence-mGAM-p7_S149,1216,1452
G9-e003Coalescence-mBHI-p5_S30,3276,3530
F111-e003Coalescence-mBHI-p7_S116,3086,3356
F5-e003Coalescence-mBHI-p7_S112,1236,1330
F111-e003Coalescence-mBHI-p3_S120,2946,3133
H3-e003Coalescence-mGAM-p5_S86,1044,980
E100-e003Coalescence-mGAM-p7_S151,3163,3419
G9-e003Coalescence-mGAM-p3_S178,3245,3490
H9-e003Coalescence-mBHI-p7_S138,2271,2530
H8-e003Coalescence-mGAM-p7_S185,3253,3489
G2-e003Coalescence-mGAM-p3_S81,3102,3418
F111-e003Coalescence-mBHI-p5_S20,2089,2304
F8-e003Coalescence-mBHI-p5_S17,3241,3492
G100-e003Coalescence-mBHI-p7_S127,3244,3501
