,sample 2,fixed diffs,sample 1
79,D9-e003Coalescence-mGAM-p5,92,B4-e003Coalescence-Inoculumn-mGAM
80,D9-e003Coalescence-mGAM-p7,61,B4-e003Coalescence-Inoculumn-mGAM
0,A10-e003Coalescence-mBHI-p7,1176,B5-e003Coalescence-Inoculumn-mBHI
1,A11-e003Coalescence-mBHI-p5,1961,B5-e003Coalescence-Inoculumn-mBHI
2,A11-e003Coalescence-mBHI-p7,534,B5-e003Coalescence-Inoculumn-mBHI
3,A11-e003Coalescence-mGAM-p7,4721,B5-e003Coalescence-Inoculumn-mBHI
4,A2-e003Coalescence-Inoculumn-mBHI,4094,B5-e003Coalescence-Inoculumn-mBHI
5,A2-e003Coalescence-Inoculumn-mGAM,6316,B5-e003Coalescence-Inoculumn-mBHI
6,A2-e003Coalescence-mBHI-inoculumn-redo,5671,B5-e003Coalescence-Inoculumn-mBHI
7,A2-e003Coalescence-mBHI-p5,3735,B5-e003Coalescence-Inoculumn-mBHI
8,A2-e003Coalescence-mGAM-p5,2308,B5-e003Coalescence-Inoculumn-mBHI
9,A2-e003Coalescence-mGAM-p7,6221,B5-e003Coalescence-Inoculumn-mBHI
10,A3-e003Coalescence-Inoculumn-mGAM,2750,B5-e003Coalescence-Inoculumn-mBHI
11,A3-e003Coalescence-mBHI-inoculumn-redo,329,B5-e003Coalescence-Inoculumn-mBHI
12,A4-e003Coalescence-Inoculumn-mGAM,6341,B5-e003Coalescence-Inoculumn-mBHI
13,A4-e003Coalescence-mBHI-inoculumn-redo,2458,B5-e003Coalescence-Inoculumn-mBHI
14,A4-e003Coalescence-mBHI-p7,1730,B5-e003Coalescence-Inoculumn-mBHI
15,A5-e003Coalescence-Inoculumn-mBHI,515,B5-e003Coalescence-Inoculumn-mBHI
16,A5-e003Coalescence-Inoculumn-mGAM,1933,B5-e003Coalescence-Inoculumn-mBHI
17,A5-e003Coalescence-mBHI-inoculumn-redo,1992,B5-e003Coalescence-Inoculumn-mBHI
18,A5-e003Coalescence-mBHI-p7,2794,B5-e003Coalescence-Inoculumn-mBHI
19,A8-e003Coalescence-mBHI-p7,4095,B5-e003Coalescence-Inoculumn-mBHI
20,A9-e003Coalescence-mBHI-p7,1040,B5-e003Coalescence-Inoculumn-mBHI
21,A9-e003Coalescence-mGAM-p5,875,B5-e003Coalescence-Inoculumn-mBHI
22,A9-e003Coalescence-mGAM-p7,951,B5-e003Coalescence-Inoculumn-mBHI
23,B10-e003Coalescence-mGAM-p7,1052,B5-e003Coalescence-Inoculumn-mBHI
24,B11-e003Coalescence-mGAM-p7,2034,B5-e003Coalescence-Inoculumn-mBHI
25,B2-e003Coalescence-Inoculumn-mBHI,1166,B5-e003Coalescence-Inoculumn-mBHI
26,B2-e003Coalescence-Inoculumn-mGAM,4578,B5-e003Coalescence-Inoculumn-mBHI
27,B2-e003Coalescence-mBHI-p5,592,B5-e003Coalescence-Inoculumn-mBHI
28,B2-e003Coalescence-mGAM-p7,1928,B5-e003Coalescence-Inoculumn-mBHI
29,B3-e003Coalescence-Inoculumn-mBHI,1725,B5-e003Coalescence-Inoculumn-mBHI
30,B3-e003Coalescence-Inoculumn-mGAM,5639,B5-e003Coalescence-Inoculumn-mBHI
31,B3-e003Coalescence-mBHI-p7,1310,B5-e003Coalescence-Inoculumn-mBHI
32,B3-e003Coalescence-mGAM-p5,1793,B5-e003Coalescence-Inoculumn-mBHI
33,B4-e003Coalescence-Inoculumn-mBHI,1813,B5-e003Coalescence-Inoculumn-mBHI
34,B4-e003Coalescence-Inoculumn-mGAM,4235,B5-e003Coalescence-Inoculumn-mBHI
35,B4-e003Coalescence-mGAM-p5,2877,B5-e003Coalescence-Inoculumn-mBHI
36,B5-e003Coalescence-Inoculumn-mBHI,0,B5-e003Coalescence-Inoculumn-mBHI
37,B5-e003Coalescence-Inoculumn-mGAM,9846,B5-e003Coalescence-Inoculumn-mBHI
38,B5-e003Coalescence-mGAM-p5,329,B5-e003Coalescence-Inoculumn-mBHI
39,B5-e003Coalescence-mGAM-p7,622,B5-e003Coalescence-Inoculumn-mBHI
40,B8-e003Coalescence-mGAM-p5,9012,B5-e003Coalescence-Inoculumn-mBHI
41,B9-e003Coalescence-mGAM-p5,1897,B5-e003Coalescence-Inoculumn-mBHI
42,C2-e003Coalescence-Inoculumn-mGAM,5284,B5-e003Coalescence-Inoculumn-mBHI
43,C2-e003Coalescence-mBHI-inoculumn-redo,1836,B5-e003Coalescence-Inoculumn-mBHI
44,C2-e003Coalescence-mBHI-p7,6607,B5-e003Coalescence-Inoculumn-mBHI
45,C2-e003Coalescence-mGAM-p5,3471,B5-e003Coalescence-Inoculumn-mBHI
46,C2-e003Coalescence-mGAM-p7,6636,B5-e003Coalescence-Inoculumn-mBHI
47,C3-e003Coalescence-Inoculumn-mGAM,1919,B5-e003Coalescence-Inoculumn-mBHI
48,C3-e003Coalescence-mBHI-inoculumn-redo,1739,B5-e003Coalescence-Inoculumn-mBHI
49,C3-e003Coalescence-mBHI-p7,12404,B5-e003Coalescence-Inoculumn-mBHI
50,C3-e003Coalescence-mGAM-p5,1350,B5-e003Coalescence-Inoculumn-mBHI
51,C4-e003Coalescence-mGAM-p7,1253,B5-e003Coalescence-Inoculumn-mBHI
52,C5-e003Coalescence-Inoculumn-mGAM,11546,B5-e003Coalescence-Inoculumn-mBHI
53,C5-e003Coalescence-mBHI-inoculumn-redo,3971,B5-e003Coalescence-Inoculumn-mBHI
54,C5-e003Coalescence-mGAM-p7,3620,B5-e003Coalescence-Inoculumn-mBHI
55,C8-e003Coalescence-mBHI-p5,2077,B5-e003Coalescence-Inoculumn-mBHI
56,C8-e003Coalescence-mBHI-p7,1895,B5-e003Coalescence-Inoculumn-mBHI
57,C8-e003Coalescence-mGAM-p7,1516,B5-e003Coalescence-Inoculumn-mBHI
58,C9-e003Coalescence-mGAM-p5,2089,B5-e003Coalescence-Inoculumn-mBHI
59,D10-e003Coalescence-mBHI-p7,2065,B5-e003Coalescence-Inoculumn-mBHI
60,D11-e003Coalescence-mBHI-p5,8518,B5-e003Coalescence-Inoculumn-mBHI
61,D11-e003Coalescence-mGAM-p5,6986,B5-e003Coalescence-Inoculumn-mBHI
62,D11-e003Coalescence-mGAM-p7,6619,B5-e003Coalescence-Inoculumn-mBHI
63,D2-e003Coalescence-Inoculumn-mBHI,857,B5-e003Coalescence-Inoculumn-mBHI
64,D2-e003Coalescence-Inoculumn-mGAM,2160,B5-e003Coalescence-Inoculumn-mBHI
65,D2-e003Coalescence-mGAM-p5,2471,B5-e003Coalescence-Inoculumn-mBHI
66,D3-e003Coalescence-Inoculumn-mBHI,623,B5-e003Coalescence-Inoculumn-mBHI
67,D3-e003Coalescence-Inoculumn-mGAM,13111,B5-e003Coalescence-Inoculumn-mBHI
68,D3-e003Coalescence-mGAM-p5,1002,B5-e003Coalescence-Inoculumn-mBHI
69,D4-e003Coalescence-Inoculumn-mBHI,5198,B5-e003Coalescence-Inoculumn-mBHI
70,D4-e003Coalescence-Inoculumn-mGAM,994,B5-e003Coalescence-Inoculumn-mBHI
71,D4-e003Coalescence-mGAM-p5,1707,B5-e003Coalescence-Inoculumn-mBHI
72,D4-e003Coalescence-mGAM-p7,3924,B5-e003Coalescence-Inoculumn-mBHI
73,D5-e003Coalescence-Inoculumn-mBHI,2621,B5-e003Coalescence-Inoculumn-mBHI
74,D5-e003Coalescence-Inoculumn-mGAM,13669,B5-e003Coalescence-Inoculumn-mBHI
75,D5-e003Coalescence-mBHI-p5,1875,B5-e003Coalescence-Inoculumn-mBHI
76,D5-e003Coalescence-mGAM-p5,694,B5-e003Coalescence-Inoculumn-mBHI
77,D8-e003Coalescence-mBHI-p5,769,B5-e003Coalescence-Inoculumn-mBHI
78,D8-e003Coalescence-mGAM-p5,5210,B5-e003Coalescence-Inoculumn-mBHI
79,D9-e003Coalescence-mGAM-p5,2281,B5-e003Coalescence-Inoculumn-mBHI
80,D9-e003Coalescence-mGAM-p7,1720,B5-e003Coalescence-Inoculumn-mBHI
0,A10-e003Coalescence-mBHI-p7,8178,B5-e003Coalescence-Inoculumn-mGAM
1,A11-e003Coalescence-mBHI-p5,9850,B5-e003Coalescence-Inoculumn-mGAM
2,A11-e003Coalescence-mBHI-p7,3198,B5-e003Coalescence-Inoculumn-mGAM
3,A11-e003Coalescence-mGAM-p7,34696,B5-e003Coalescence-Inoculumn-mGAM
4,A2-e003Coalescence-Inoculumn-mBHI,29390,B5-e003Coalescence-Inoculumn-mGAM
5,A2-e003Coalescence-Inoculumn-mGAM,46342,B5-e003Coalescence-Inoculumn-mGAM
6,A2-e003Coalescence-mBHI-inoculumn-redo,41059,B5-e003Coalescence-Inoculumn-mGAM
7,A2-e003Coalescence-mBHI-p5,26682,B5-e003Coalescence-Inoculumn-mGAM
8,A2-e003Coalescence-mGAM-p5,16587,B5-e003Coalescence-Inoculumn-mGAM
9,A2-e003Coalescence-mGAM-p7,44373,B5-e003Coalescence-Inoculumn-mGAM
10,A3-e003Coalescence-Inoculumn-mGAM,19213,B5-e003Coalescence-Inoculumn-mGAM
11,A3-e003Coalescence-mBHI-inoculumn-redo,4548,B5-e003Coalescence-Inoculumn-mGAM
12,A4-e003Coalescence-Inoculumn-mGAM,46860,B5-e003Coalescence-Inoculumn-mGAM
13,A4-e003Coalescence-mBHI-inoculumn-redo,17108,B5-e003Coalescence-Inoculumn-mGAM
14,A4-e003Coalescence-mBHI-p7,12950,B5-e003Coalescence-Inoculumn-mGAM
15,A5-e003Coalescence-Inoculumn-mBHI,3109,B5-e003Coalescence-Inoculumn-mGAM
16,A5-e003Coalescence-Inoculumn-mGAM,5509,B5-e003Coalescence-Inoculumn-mGAM
17,A5-e003Coalescence-mBHI-inoculumn-redo,13890,B5-e003Coalescence-Inoculumn-mGAM
18,A5-e003Coalescence-mBHI-p7,21858,B5-e003Coalescence-Inoculumn-mGAM
19,A8-e003Coalescence-mBHI-p7,30691,B5-e003Coalescence-Inoculumn-mGAM
20,A9-e003Coalescence-mBHI-p7,1829,B5-e003Coalescence-Inoculumn-mGAM
21,A9-e003Coalescence-mGAM-p5,300,B5-e003Coalescence-Inoculumn-mGAM
22,A9-e003Coalescence-mGAM-p7,314,B5-e003Coalescence-Inoculumn-mGAM
23,B10-e003Coalescence-mGAM-p7,426,B5-e003Coalescence-Inoculumn-mGAM
24,B11-e003Coalescence-mGAM-p7,721,B5-e003Coalescence-Inoculumn-mGAM
25,B2-e003Coalescence-Inoculumn-mBHI,16865,B5-e003Coalescence-Inoculumn-mGAM
26,B2-e003Coalescence-Inoculumn-mGAM,32098,B5-e003Coalescence-Inoculumn-mGAM
27,B2-e003Coalescence-mBHI-p5,771,B5-e003Coalescence-Inoculumn-mGAM
28,B2-e003Coalescence-mGAM-p7,29142,B5-e003Coalescence-Inoculumn-mGAM
29,B3-e003Coalescence-Inoculumn-mBHI,25301,B5-e003Coalescence-Inoculumn-mGAM
30,B3-e003Coalescence-Inoculumn-mGAM,1927,B5-e003Coalescence-Inoculumn-mGAM
31,B3-e003Coalescence-mBHI-p7,657,B5-e003Coalescence-Inoculumn-mGAM
32,B3-e003Coalescence-mGAM-p5,23846,B5-e003Coalescence-Inoculumn-mGAM
33,B4-e003Coalescence-Inoculumn-mBHI,23093,B5-e003Coalescence-Inoculumn-mGAM
34,B4-e003Coalescence-Inoculumn-mGAM,2257,B5-e003Coalescence-Inoculumn-mGAM
35,B4-e003Coalescence-mGAM-p5,1262,B5-e003Coalescence-Inoculumn-mGAM
36,B5-e003Coalescence-Inoculumn-mBHI,9888,B5-e003Coalescence-Inoculumn-mGAM
37,B5-e003Coalescence-Inoculumn-mGAM,0,B5-e003Coalescence-Inoculumn-mGAM
38,B5-e003Coalescence-mGAM-p5,2881,B5-e003Coalescence-Inoculumn-mGAM
39,B5-e003Coalescence-mGAM-p7,8818,B5-e003Coalescence-Inoculumn-mGAM
40,B8-e003Coalescence-mGAM-p5,2963,B5-e003Coalescence-Inoculumn-mGAM
41,B9-e003Coalescence-mGAM-p5,637,B5-e003Coalescence-Inoculumn-mGAM
42,C2-e003Coalescence-Inoculumn-mGAM,40014,B5-e003Coalescence-Inoculumn-mGAM
43,C2-e003Coalescence-mBHI-inoculumn-redo,12966,B5-e003Coalescence-Inoculumn-mGAM
44,C2-e003Coalescence-mBHI-p7,47091,B5-e003Coalescence-Inoculumn-mGAM
45,C2-e003Coalescence-mGAM-p5,24611,B5-e003Coalescence-Inoculumn-mGAM
46,C2-e003Coalescence-mGAM-p7,47006,B5-e003Coalescence-Inoculumn-mGAM
47,C3-e003Coalescence-Inoculumn-mGAM,1167,B5-e003Coalescence-Inoculumn-mGAM
48,C3-e003Coalescence-mBHI-inoculumn-redo,22819,B5-e003Coalescence-Inoculumn-mGAM
49,C3-e003Coalescence-mBHI-p7,3917,B5-e003Coalescence-Inoculumn-mGAM
50,C3-e003Coalescence-mGAM-p5,726,B5-e003Coalescence-Inoculumn-mGAM
51,C4-e003Coalescence-mGAM-p7,745,B5-e003Coalescence-Inoculumn-mGAM
52,C5-e003Coalescence-Inoculumn-mGAM,187,B5-e003Coalescence-Inoculumn-mGAM
53,C5-e003Coalescence-mBHI-inoculumn-redo,1602,B5-e003Coalescence-Inoculumn-mGAM
54,C5-e003Coalescence-mGAM-p7,34214,B5-e003Coalescence-Inoculumn-mGAM
55,C8-e003Coalescence-mBHI-p5,14842,B5-e003Coalescence-Inoculumn-mGAM
56,C8-e003Coalescence-mBHI-p7,13767,B5-e003Coalescence-Inoculumn-mGAM
57,C8-e003Coalescence-mGAM-p7,12890,B5-e003Coalescence-Inoculumn-mGAM
58,C9-e003Coalescence-mGAM-p5,756,B5-e003Coalescence-Inoculumn-mGAM
59,D10-e003Coalescence-mBHI-p7,240,B5-e003Coalescence-Inoculumn-mGAM
60,D11-e003Coalescence-mBHI-p5,92,B5-e003Coalescence-Inoculumn-mGAM
61,D11-e003Coalescence-mGAM-p5,61,B5-e003Coalescence-Inoculumn-mGAM
62,D11-e003Coalescence-mGAM-p7,59,B5-e003Coalescence-Inoculumn-mGAM
63,D2-e003Coalescence-Inoculumn-mBHI,5952,B5-e003Coalescence-Inoculumn-mGAM
64,D2-e003Coalescence-Inoculumn-mGAM,6329,B5-e003Coalescence-Inoculumn-mGAM
65,D2-e003Coalescence-mGAM-p5,20255,B5-e003Coalescence-Inoculumn-mGAM
66,D3-e003Coalescence-Inoculumn-mBHI,7911,B5-e003Coalescence-Inoculumn-mGAM
67,D3-e003Coalescence-Inoculumn-mGAM,111,B5-e003Coalescence-Inoculumn-mGAM
68,D3-e003Coalescence-mGAM-p5,5598,B5-e003Coalescence-Inoculumn-mGAM
69,D4-e003Coalescence-Inoculumn-mBHI,1287,B5-e003Coalescence-Inoculumn-mGAM
70,D4-e003Coalescence-Inoculumn-mGAM,97,B5-e003Coalescence-Inoculumn-mGAM
71,D4-e003Coalescence-mGAM-p5,15934,B5-e003Coalescence-Inoculumn-mGAM
72,D4-e003Coalescence-mGAM-p7,36500,B5-e003Coalescence-Inoculumn-mGAM
73,D5-e003Coalescence-Inoculumn-mBHI,4348,B5-e003Coalescence-Inoculumn-mGAM
74,D5-e003Coalescence-Inoculumn-mGAM,152,B5-e003Coalescence-Inoculumn-mGAM
75,D5-e003Coalescence-mBHI-p5,12935,B5-e003Coalescence-Inoculumn-mGAM
76,D5-e003Coalescence-mGAM-p5,3023,B5-e003Coalescence-Inoculumn-mGAM
77,D8-e003Coalescence-mBHI-p5,1380,B5-e003Coalescence-Inoculumn-mGAM
78,D8-e003Coalescence-mGAM-p5,45834,B5-e003Coalescence-Inoculumn-mGAM
79,D9-e003Coalescence-mGAM-p5,818,B5-e003Coalescence-Inoculumn-mGAM
80,D9-e003Coalescence-mGAM-p7,544,B5-e003Coalescence-Inoculumn-mGAM
0,A10-e003Coalescence-mBHI-p7,988,C2-e003Coalescence-Inoculumn-mGAM
1,A11-e003Coalescence-mBHI-p5,3821,C2-e003Coalescence-Inoculumn-mGAM
2,A11-e003Coalescence-mBHI-p7,825,C2-e003Coalescence-Inoculumn-mGAM
3,A11-e003Coalescence-mGAM-p7,7,C2-e003Coalescence-Inoculumn-mGAM
4,A2-e003Coalescence-Inoculumn-mBHI,3415,C2-e003Coalescence-Inoculumn-mGAM
5,A2-e003Coalescence-Inoculumn-mGAM,28,C2-e003Coalescence-Inoculumn-mGAM
6,A2-e003Coalescence-mBHI-inoculumn-redo,4666,C2-e003Coalescence-Inoculumn-mGAM
7,A2-e003Coalescence-mBHI-p5,3163,C2-e003Coalescence-Inoculumn-mGAM
8,A2-e003Coalescence-mGAM-p5,1996,C2-e003Coalescence-Inoculumn-mGAM
9,A2-e003Coalescence-mGAM-p7,4983,C2-e003Coalescence-Inoculumn-mGAM
10,A3-e003Coalescence-Inoculumn-mGAM,224,C2-e003Coalescence-Inoculumn-mGAM
11,A3-e003Coalescence-mBHI-inoculumn-redo,654,C2-e003Coalescence-Inoculumn-mGAM
12,A4-e003Coalescence-Inoculumn-mGAM,13,C2-e003Coalescence-Inoculumn-mGAM
13,A4-e003Coalescence-mBHI-inoculumn-redo,2454,C2-e003Coalescence-Inoculumn-mGAM
14,A4-e003Coalescence-mBHI-p7,1612,C2-e003Coalescence-Inoculumn-mGAM
15,A5-e003Coalescence-Inoculumn-mBHI,957,C2-e003Coalescence-Inoculumn-mGAM
16,A5-e003Coalescence-Inoculumn-mGAM,2476,C2-e003Coalescence-Inoculumn-mGAM
17,A5-e003Coalescence-mBHI-inoculumn-redo,2907,C2-e003Coalescence-Inoculumn-mGAM
18,A5-e003Coalescence-mBHI-p7,3736,C2-e003Coalescence-Inoculumn-mGAM
19,A8-e003Coalescence-mBHI-p7,18,C2-e003Coalescence-Inoculumn-mGAM
20,A9-e003Coalescence-mBHI-p7,2654,C2-e003Coalescence-Inoculumn-mGAM
21,A9-e003Coalescence-mGAM-p5,3355,C2-e003Coalescence-Inoculumn-mGAM
22,A9-e003Coalescence-mGAM-p7,3468,C2-e003Coalescence-Inoculumn-mGAM
23,B10-e003Coalescence-mGAM-p7,4265,C2-e003Coalescence-Inoculumn-mGAM
24,B11-e003Coalescence-mGAM-p7,8337,C2-e003Coalescence-Inoculumn-mGAM
25,B2-e003Coalescence-Inoculumn-mBHI,2639,C2-e003Coalescence-Inoculumn-mGAM
26,B2-e003Coalescence-Inoculumn-mGAM,225,C2-e003Coalescence-Inoculumn-mGAM
27,B2-e003Coalescence-mBHI-p5,1974,C2-e003Coalescence-Inoculumn-mGAM
28,B2-e003Coalescence-mGAM-p7,6478,C2-e003Coalescence-Inoculumn-mGAM
29,B3-e003Coalescence-Inoculumn-mBHI,6273,C2-e003Coalescence-Inoculumn-mGAM
30,B3-e003Coalescence-Inoculumn-mGAM,21556,C2-e003Coalescence-Inoculumn-mGAM
31,B3-e003Coalescence-mBHI-p7,5281,C2-e003Coalescence-Inoculumn-mGAM
32,B3-e003Coalescence-mGAM-p5,7238,C2-e003Coalescence-Inoculumn-mGAM
33,B4-e003Coalescence-Inoculumn-mBHI,7164,C2-e003Coalescence-Inoculumn-mGAM
34,B4-e003Coalescence-Inoculumn-mGAM,15210,C2-e003Coalescence-Inoculumn-mGAM
35,B4-e003Coalescence-mGAM-p5,10660,C2-e003Coalescence-Inoculumn-mGAM
36,B5-e003Coalescence-Inoculumn-mBHI,5286,C2-e003Coalescence-Inoculumn-mGAM
37,B5-e003Coalescence-Inoculumn-mGAM,40007,C2-e003Coalescence-Inoculumn-mGAM
38,B5-e003Coalescence-mGAM-p5,1199,C2-e003Coalescence-Inoculumn-mGAM
39,B5-e003Coalescence-mGAM-p7,2356,C2-e003Coalescence-Inoculumn-mGAM
40,B8-e003Coalescence-mGAM-p5,33189,C2-e003Coalescence-Inoculumn-mGAM
41,B9-e003Coalescence-mGAM-p5,7053,C2-e003Coalescence-Inoculumn-mGAM
42,C2-e003Coalescence-Inoculumn-mGAM,0,C2-e003Coalescence-Inoculumn-mGAM
43,C2-e003Coalescence-mBHI-inoculumn-redo,1760,C2-e003Coalescence-Inoculumn-mGAM
44,C2-e003Coalescence-mBHI-p7,5208,C2-e003Coalescence-Inoculumn-mGAM
45,C2-e003Coalescence-mGAM-p5,2995,C2-e003Coalescence-Inoculumn-mGAM
46,C2-e003Coalescence-mGAM-p7,5251,C2-e003Coalescence-Inoculumn-mGAM
47,C3-e003Coalescence-Inoculumn-mGAM,6918,C2-e003Coalescence-Inoculumn-mGAM
48,C3-e003Coalescence-mBHI-inoculumn-redo,6935,C2-e003Coalescence-Inoculumn-mGAM
49,C3-e003Coalescence-mBHI-p7,46052,C2-e003Coalescence-Inoculumn-mGAM
50,C3-e003Coalescence-mGAM-p5,5232,C2-e003Coalescence-Inoculumn-mGAM
51,C4-e003Coalescence-mGAM-p7,4657,C2-e003Coalescence-Inoculumn-mGAM
52,C5-e003Coalescence-Inoculumn-mGAM,46269,C2-e003Coalescence-Inoculumn-mGAM
53,C5-e003Coalescence-mBHI-inoculumn-redo,15956,C2-e003Coalescence-Inoculumn-mGAM
54,C5-e003Coalescence-mGAM-p7,2969,C2-e003Coalescence-Inoculumn-mGAM
55,C8-e003Coalescence-mBHI-p5,1647,C2-e003Coalescence-Inoculumn-mGAM
56,C8-e003Coalescence-mBHI-p7,1648,C2-e003Coalescence-Inoculumn-mGAM
57,C8-e003Coalescence-mGAM-p7,439,C2-e003Coalescence-Inoculumn-mGAM
58,C9-e003Coalescence-mGAM-p5,7938,C2-e003Coalescence-Inoculumn-mGAM
59,D10-e003Coalescence-mBHI-p7,7777,C2-e003Coalescence-Inoculumn-mGAM
60,D11-e003Coalescence-mBHI-p5,34071,C2-e003Coalescence-Inoculumn-mGAM
61,D11-e003Coalescence-mGAM-p5,28073,C2-e003Coalescence-Inoculumn-mGAM
62,D11-e003Coalescence-mGAM-p7,26568,C2-e003Coalescence-Inoculumn-mGAM
63,D2-e003Coalescence-Inoculumn-mBHI,1388,C2-e003Coalescence-Inoculumn-mGAM
64,D2-e003Coalescence-Inoculumn-mGAM,3025,C2-e003Coalescence-Inoculumn-mGAM
65,D2-e003Coalescence-mGAM-p5,1948,C2-e003Coalescence-Inoculumn-mGAM
66,D3-e003Coalescence-Inoculumn-mBHI,5757,C2-e003Coalescence-Inoculumn-mGAM
67,D3-e003Coalescence-Inoculumn-mGAM,53274,C2-e003Coalescence-Inoculumn-mGAM
68,D3-e003Coalescence-mGAM-p5,3852,C2-e003Coalescence-Inoculumn-mGAM
69,D4-e003Coalescence-Inoculumn-mBHI,21821,C2-e003Coalescence-Inoculumn-mGAM
70,D4-e003Coalescence-Inoculumn-mGAM,3961,C2-e003Coalescence-Inoculumn-mGAM
71,D4-e003Coalescence-mGAM-p5,1837,C2-e003Coalescence-Inoculumn-mGAM
72,D4-e003Coalescence-mGAM-p7,3169,C2-e003Coalescence-Inoculumn-mGAM
73,D5-e003Coalescence-Inoculumn-mBHI,11159,C2-e003Coalescence-Inoculumn-mGAM
74,D5-e003Coalescence-Inoculumn-mGAM,54817,C2-e003Coalescence-Inoculumn-mGAM
75,D5-e003Coalescence-mBHI-p5,1511,C2-e003Coalescence-Inoculumn-mGAM
76,D5-e003Coalescence-mGAM-p5,1889,C2-e003Coalescence-Inoculumn-mGAM
77,D8-e003Coalescence-mBHI-p5,2291,C2-e003Coalescence-Inoculumn-mGAM
78,D8-e003Coalescence-mGAM-p5,63,C2-e003Coalescence-Inoculumn-mGAM
79,D9-e003Coalescence-mGAM-p5,8660,C2-e003Coalescence-Inoculumn-mGAM
80,D9-e003Coalescence-mGAM-p7,6281,C2-e003Coalescence-Inoculumn-mGAM
0,A10-e003Coalescence-mBHI-p7,66,C2-e003Coalescence-mBHI-inoculumn-redo
1,A11-e003Coalescence-mBHI-p5,1065,C2-e003Coalescence-mBHI-inoculumn-redo
2,A11-e003Coalescence-mBHI-p7,158,C2-e003Coalescence-mBHI-inoculumn-redo
3,A11-e003Coalescence-mGAM-p7,1674,C2-e003Coalescence-mBHI-inoculumn-redo
4,A2-e003Coalescence-Inoculumn-mBHI,65,C2-e003Coalescence-mBHI-inoculumn-redo
5,A2-e003Coalescence-Inoculumn-mGAM,2184,C2-e003Coalescence-mBHI-inoculumn-redo
6,A2-e003Coalescence-mBHI-inoculumn-redo,88,C2-e003Coalescence-mBHI-inoculumn-redo
7,A2-e003Coalescence-mBHI-p5,61,C2-e003Coalescence-mBHI-inoculumn-redo
8,A2-e003Coalescence-mGAM-p5,69,C2-e003Coalescence-mBHI-inoculumn-redo
9,A2-e003Coalescence-mGAM-p7,150,C2-e003Coalescence-mBHI-inoculumn-redo
10,A3-e003Coalescence-Inoculumn-mGAM,1148,C2-e003Coalescence-mBHI-inoculumn-redo
11,A3-e003Coalescence-mBHI-inoculumn-redo,181,C2-e003Coalescence-mBHI-inoculumn-redo
12,A4-e003Coalescence-Inoculumn-mGAM,2057,C2-e003Coalescence-mBHI-inoculumn-redo
13,A4-e003Coalescence-mBHI-inoculumn-redo,75,C2-e003Coalescence-mBHI-inoculumn-redo
14,A4-e003Coalescence-mBHI-p7,26,C2-e003Coalescence-mBHI-inoculumn-redo
15,A5-e003Coalescence-Inoculumn-mBHI,201,C2-e003Coalescence-mBHI-inoculumn-redo
16,A5-e003Coalescence-Inoculumn-mGAM,2224,C2-e003Coalescence-mBHI-inoculumn-redo
17,A5-e003Coalescence-mBHI-inoculumn-redo,426,C2-e003Coalescence-mBHI-inoculumn-redo
18,A5-e003Coalescence-mBHI-p7,1459,C2-e003Coalescence-mBHI-inoculumn-redo
19,A8-e003Coalescence-mBHI-p7,1357,C2-e003Coalescence-mBHI-inoculumn-redo
20,A9-e003Coalescence-mBHI-p7,1059,C2-e003Coalescence-mBHI-inoculumn-redo
21,A9-e003Coalescence-mGAM-p5,1094,C2-e003Coalescence-mBHI-inoculumn-redo
22,A9-e003Coalescence-mGAM-p7,1194,C2-e003Coalescence-mBHI-inoculumn-redo
23,B10-e003Coalescence-mGAM-p7,1306,C2-e003Coalescence-mBHI-inoculumn-redo
24,B11-e003Coalescence-mGAM-p7,2719,C2-e003Coalescence-mBHI-inoculumn-redo
25,B2-e003Coalescence-Inoculumn-mBHI,741,C2-e003Coalescence-mBHI-inoculumn-redo
26,B2-e003Coalescence-Inoculumn-mGAM,1786,C2-e003Coalescence-mBHI-inoculumn-redo
27,B2-e003Coalescence-mBHI-p5,639,C2-e003Coalescence-mBHI-inoculumn-redo
28,B2-e003Coalescence-mGAM-p7,2686,C2-e003Coalescence-mBHI-inoculumn-redo
29,B3-e003Coalescence-Inoculumn-mBHI,2518,C2-e003Coalescence-mBHI-inoculumn-redo
30,B3-e003Coalescence-Inoculumn-mGAM,6833,C2-e003Coalescence-mBHI-inoculumn-redo
31,B3-e003Coalescence-mBHI-p7,1652,C2-e003Coalescence-mBHI-inoculumn-redo
32,B3-e003Coalescence-mGAM-p5,2658,C2-e003Coalescence-mBHI-inoculumn-redo
33,B4-e003Coalescence-Inoculumn-mBHI,2589,C2-e003Coalescence-mBHI-inoculumn-redo
34,B4-e003Coalescence-Inoculumn-mGAM,4901,C2-e003Coalescence-mBHI-inoculumn-redo
35,B4-e003Coalescence-mGAM-p5,3440,C2-e003Coalescence-mBHI-inoculumn-redo
36,B5-e003Coalescence-Inoculumn-mBHI,1836,C2-e003Coalescence-mBHI-inoculumn-redo
37,B5-e003Coalescence-Inoculumn-mGAM,12966,C2-e003Coalescence-mBHI-inoculumn-redo
38,B5-e003Coalescence-mGAM-p5,435,C2-e003Coalescence-mBHI-inoculumn-redo
39,B5-e003Coalescence-mGAM-p7,890,C2-e003Coalescence-mBHI-inoculumn-redo
40,B8-e003Coalescence-mGAM-p5,10357,C2-e003Coalescence-mBHI-inoculumn-redo
