species_id,sample,relative_abundance,experiment,sub_experiment,comm,media,passage,subject
100649,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100302,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100076,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102602,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102396,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100070,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100139,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
103079,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104296,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104332,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101745,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104553,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101586,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104239,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104060,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
103231,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102734,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100648,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104269,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
103908,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101354,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
103864,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100114,E5-e004Assembly-mGAM-p5,0.005,e004,e004Assembly,E5,mGAM,5,BE
101982,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102730,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104148,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
103787,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100731,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101425,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102780,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101439,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101539,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101747,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102929,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104583,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100321,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100798,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104399,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100865,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102919,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
103044,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102048,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104040,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104396,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
103107,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104506,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100085,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104186,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100795,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
103798,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104550,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104542,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104181,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100277,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102711,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102840,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101023,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104597,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104316,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101705,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102550,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101068,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102302,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100786,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100580,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102830,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
103071,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
103326,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102365,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101207,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100133,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101296,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
103852,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104115,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101398,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104642,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100909,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102416,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104481,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100859,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100134,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102417,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101560,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100014,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100052,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
103065,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102570,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104099,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104490,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100874,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102295,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100977,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101643,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101831,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101206,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102001,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100216,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104352,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100067,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100447,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100941,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104533,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
103958,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104163,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
103199,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101136,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100958,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104433,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104341,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104580,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101874,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101884,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100494,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101678,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104047,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102153,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101665,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104453,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
103486,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101423,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100357,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100820,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104178,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
103192,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101742,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104052,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101825,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100933,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104056,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104157,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101242,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101144,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102446,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
103240,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100880,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100789,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101824,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
103036,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100616,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102866,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102134,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104242,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104587,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102020,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101006,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
103226,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100406,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
103124,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102923,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100896,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101218,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104557,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100308,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102572,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
103286,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104427,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104161,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100929,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102869,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
103281,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102864,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102144,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101022,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102718,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
103253,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
103250,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102118,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102988,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
103126,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101020,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102303,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100307,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100397,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101269,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101578,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100546,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104221,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104353,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102954,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101728,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104125,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104132,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101441,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102941,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102627,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100275,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100156,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100072,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
103693,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102955,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102275,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100149,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102203,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100001,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101364,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
103210,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101723,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101217,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104088,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102152,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100151,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102202,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100143,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102233,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102011,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100047,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104048,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100128,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
103274,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104173,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104367,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104082,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
103732,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
103664,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101007,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102193,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100372,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101881,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102634,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101819,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100984,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100306,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102136,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102943,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102505,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
103033,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
103308,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101916,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102097,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102915,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104421,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102214,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100377,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102850,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102741,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104235,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
103032,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
103945,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104118,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101126,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100468,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104619,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102198,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101609,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100922,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
103062,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101893,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104305,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101736,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101169,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
103341,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101679,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102916,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100314,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101909,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101788,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101009,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102058,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102672,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101935,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102707,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
103083,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102210,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
103114,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102033,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101512,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101141,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101756,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104000,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101806,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101186,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
103942,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104222,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
104336,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100791,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101959,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100384,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101284,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100136,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100976,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
101369,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102792,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
103741,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
103002,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102739,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100333,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
102539,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
103167,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
103244,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
100598,E5-e004Assembly-mGAM-p5,0.0,e004,e004Assembly,E5,mGAM,5,BE
