,sample 2,fixed diffs,sample 1
33,C5-e003Coalescence-mBHI-inoculumn-redo,2928,D3-e003Coalescence-Inoculumn-mBHI
34,C5-e003Coalescence-mGAM-p3,3347,D3-e003Coalescence-Inoculumn-mBHI
35,C5-e003Coalescence-mGAM-p7,3183,D3-e003Coalescence-Inoculumn-mBHI
36,C9-e003Coalescence-mBHI-p3,6675,D3-e003Coalescence-Inoculumn-mBHI
37,D11-e003Coalescence-mBHI-p5,6488,D3-e003Coalescence-Inoculumn-mBHI
38,D2-e003Coalescence-Inoculumn-mGAM,1852,D3-e003Coalescence-Inoculumn-mBHI
39,D3-e003Coalescence-Inoculumn-mBHI,0,D3-e003Coalescence-Inoculumn-mBHI
40,D3-e003Coalescence-Inoculumn-mGAM,10194,D3-e003Coalescence-Inoculumn-mBHI
41,D4-e003Coalescence-Inoculumn-mBHI,4041,D3-e003Coalescence-Inoculumn-mBHI
42,D4-e003Coalescence-mGAM-p3,2746,D3-e003Coalescence-Inoculumn-mBHI
43,D4-e003Coalescence-mGAM-p7,3458,D3-e003Coalescence-Inoculumn-mBHI
44,D5-e003Coalescence-Inoculumn-mBHI,2078,D3-e003Coalescence-Inoculumn-mBHI
45,D5-e003Coalescence-Inoculumn-mGAM,10818,D3-e003Coalescence-Inoculumn-mBHI
46,D5-e003Coalescence-mGAM-p3,1517,D3-e003Coalescence-Inoculumn-mBHI
47,D8-e003Coalescence-mGAM-p5,5249,D3-e003Coalescence-Inoculumn-mBHI
0,A11-e003Coalescence-mBHI-p5,13097,D3-e003Coalescence-Inoculumn-mGAM
1,A11-e003Coalescence-mGAM-p7,46152,D3-e003Coalescence-Inoculumn-mGAM
2,A2-e003Coalescence-Inoculumn-mBHI,38788,D3-e003Coalescence-Inoculumn-mGAM
3,A2-e003Coalescence-Inoculumn-mGAM,61959,D3-e003Coalescence-Inoculumn-mGAM
4,A2-e003Coalescence-mBHI-inoculumn-redo,54559,D3-e003Coalescence-Inoculumn-mGAM
5,A2-e003Coalescence-mBHI-p5,35172,D3-e003Coalescence-Inoculumn-mGAM
6,A2-e003Coalescence-mGAM-p7,59154,D3-e003Coalescence-Inoculumn-mGAM
7,A3-e003Coalescence-Inoculumn-mGAM,25286,D3-e003Coalescence-Inoculumn-mGAM
8,A4-e003Coalescence-Inoculumn-mGAM,62758,D3-e003Coalescence-Inoculumn-mGAM
9,A5-e003Coalescence-Inoculumn-mGAM,7667,D3-e003Coalescence-Inoculumn-mGAM
10,A5-e003Coalescence-mBHI-inoculumn-redo,18434,D3-e003Coalescence-Inoculumn-mGAM
11,A5-e003Coalescence-mBHI-p7,29195,D3-e003Coalescence-Inoculumn-mGAM
12,A5-e003Coalescence-mGAM-p3,52383,D3-e003Coalescence-Inoculumn-mGAM
13,A8-e003Coalescence-mBHI-p3,48609,D3-e003Coalescence-Inoculumn-mGAM
14,A8-e003Coalescence-mBHI-p7,40895,D3-e003Coalescence-Inoculumn-mGAM
15,B2-e003Coalescence-Inoculumn-mGAM,43021,D3-e003Coalescence-Inoculumn-mGAM
16,B2-e003Coalescence-mGAM-p7,38627,D3-e003Coalescence-Inoculumn-mGAM
17,B3-e003Coalescence-Inoculumn-mBHI,33775,D3-e003Coalescence-Inoculumn-mGAM
18,B3-e003Coalescence-mBHI-p3,40781,D3-e003Coalescence-Inoculumn-mGAM
19,B3-e003Coalescence-mGAM-p5,31654,D3-e003Coalescence-Inoculumn-mGAM
20,B4-e003Coalescence-Inoculumn-mBHI,31060,D3-e003Coalescence-Inoculumn-mGAM
21,B5-e003Coalescence-Inoculumn-mBHI,13161,D3-e003Coalescence-Inoculumn-mGAM
22,B5-e003Coalescence-Inoculumn-mGAM,111,D3-e003Coalescence-Inoculumn-mGAM
23,B5-e003Coalescence-mGAM-p3,42213,D3-e003Coalescence-Inoculumn-mGAM
24,B8-e003Coalescence-mGAM-p5,3880,D3-e003Coalescence-Inoculumn-mGAM
25,C2-e003Coalescence-Inoculumn-mGAM,53281,D3-e003Coalescence-Inoculumn-mGAM
26,C2-e003Coalescence-mBHI-p7,62970,D3-e003Coalescence-Inoculumn-mGAM
27,C2-e003Coalescence-mGAM-p5,32261,D3-e003Coalescence-Inoculumn-mGAM
28,C2-e003Coalescence-mGAM-p7,62655,D3-e003Coalescence-Inoculumn-mGAM
29,C3-e003Coalescence-mBHI-inoculumn-redo,30588,D3-e003Coalescence-Inoculumn-mGAM
30,C3-e003Coalescence-mBHI-p7,5002,D3-e003Coalescence-Inoculumn-mGAM
31,C3-e003Coalescence-mGAM-p3,6701,D3-e003Coalescence-Inoculumn-mGAM
32,C5-e003Coalescence-Inoculumn-mGAM,168,D3-e003Coalescence-Inoculumn-mGAM
33,C5-e003Coalescence-mBHI-inoculumn-redo,2216,D3-e003Coalescence-Inoculumn-mGAM
34,C5-e003Coalescence-mGAM-p3,43139,D3-e003Coalescence-Inoculumn-mGAM
35,C5-e003Coalescence-mGAM-p7,45586,D3-e003Coalescence-Inoculumn-mGAM
36,C9-e003Coalescence-mBHI-p3,60040,D3-e003Coalescence-Inoculumn-mGAM
37,D11-e003Coalescence-mBHI-p5,33,D3-e003Coalescence-Inoculumn-mGAM
38,D2-e003Coalescence-Inoculumn-mGAM,8850,D3-e003Coalescence-Inoculumn-mGAM
39,D3-e003Coalescence-Inoculumn-mBHI,10992,D3-e003Coalescence-Inoculumn-mGAM
40,D3-e003Coalescence-Inoculumn-mGAM,0,D3-e003Coalescence-Inoculumn-mGAM
41,D4-e003Coalescence-Inoculumn-mBHI,1763,D3-e003Coalescence-Inoculumn-mGAM
42,D4-e003Coalescence-mGAM-p3,39609,D3-e003Coalescence-Inoculumn-mGAM
43,D4-e003Coalescence-mGAM-p7,48277,D3-e003Coalescence-Inoculumn-mGAM
44,D5-e003Coalescence-Inoculumn-mBHI,5868,D3-e003Coalescence-Inoculumn-mGAM
45,D5-e003Coalescence-Inoculumn-mGAM,75,D3-e003Coalescence-Inoculumn-mGAM
46,D5-e003Coalescence-mGAM-p3,21456,D3-e003Coalescence-Inoculumn-mGAM
47,D8-e003Coalescence-mGAM-p5,61342,D3-e003Coalescence-Inoculumn-mGAM
0,A11-e003Coalescence-mBHI-p5,5200,D4-e003Coalescence-Inoculumn-mBHI
1,A11-e003Coalescence-mGAM-p7,18863,D4-e003Coalescence-Inoculumn-mBHI
2,A2-e003Coalescence-Inoculumn-mBHI,15718,D4-e003Coalescence-Inoculumn-mBHI
3,A2-e003Coalescence-Inoculumn-mGAM,26208,D4-e003Coalescence-Inoculumn-mBHI
4,A2-e003Coalescence-mBHI-inoculumn-redo,22685,D4-e003Coalescence-Inoculumn-mBHI
5,A2-e003Coalescence-mBHI-p5,14342,D4-e003Coalescence-Inoculumn-mBHI
6,A2-e003Coalescence-mGAM-p7,24880,D4-e003Coalescence-Inoculumn-mBHI
7,A3-e003Coalescence-Inoculumn-mGAM,10234,D4-e003Coalescence-Inoculumn-mBHI
8,A4-e003Coalescence-Inoculumn-mGAM,26059,D4-e003Coalescence-Inoculumn-mBHI
9,A5-e003Coalescence-Inoculumn-mGAM,3267,D4-e003Coalescence-Inoculumn-mBHI
10,A5-e003Coalescence-mBHI-inoculumn-redo,6850,D4-e003Coalescence-Inoculumn-mBHI
11,A5-e003Coalescence-mBHI-p7,10760,D4-e003Coalescence-Inoculumn-mBHI
12,A5-e003Coalescence-mGAM-p3,20394,D4-e003Coalescence-Inoculumn-mBHI
13,A8-e003Coalescence-mBHI-p3,19494,D4-e003Coalescence-Inoculumn-mBHI
14,A8-e003Coalescence-mBHI-p7,16360,D4-e003Coalescence-Inoculumn-mBHI
15,B2-e003Coalescence-Inoculumn-mGAM,17914,D4-e003Coalescence-Inoculumn-mBHI
16,B2-e003Coalescence-mGAM-p7,16617,D4-e003Coalescence-Inoculumn-mBHI
17,B3-e003Coalescence-Inoculumn-mBHI,14354,D4-e003Coalescence-Inoculumn-mBHI
18,B3-e003Coalescence-mBHI-p3,17299,D4-e003Coalescence-Inoculumn-mBHI
19,B3-e003Coalescence-mGAM-p5,14182,D4-e003Coalescence-Inoculumn-mBHI
20,B4-e003Coalescence-Inoculumn-mBHI,12971,D4-e003Coalescence-Inoculumn-mBHI
21,B5-e003Coalescence-Inoculumn-mBHI,5213,D4-e003Coalescence-Inoculumn-mBHI
22,B5-e003Coalescence-Inoculumn-mGAM,1272,D4-e003Coalescence-Inoculumn-mBHI
23,B5-e003Coalescence-mGAM-p3,17273,D4-e003Coalescence-Inoculumn-mBHI
24,B8-e003Coalescence-mGAM-p5,5037,D4-e003Coalescence-Inoculumn-mBHI
25,C2-e003Coalescence-Inoculumn-mGAM,21807,D4-e003Coalescence-Inoculumn-mBHI
26,C2-e003Coalescence-mBHI-p7,26729,D4-e003Coalescence-Inoculumn-mBHI
27,C2-e003Coalescence-mGAM-p5,13101,D4-e003Coalescence-Inoculumn-mBHI
28,C2-e003Coalescence-mGAM-p7,26424,D4-e003Coalescence-Inoculumn-mBHI
29,C3-e003Coalescence-mBHI-inoculumn-redo,12866,D4-e003Coalescence-Inoculumn-mBHI
30,C3-e003Coalescence-mBHI-p7,6532,D4-e003Coalescence-Inoculumn-mBHI
31,C3-e003Coalescence-mGAM-p3,7523,D4-e003Coalescence-Inoculumn-mBHI
32,C5-e003Coalescence-Inoculumn-mGAM,1426,D4-e003Coalescence-Inoculumn-mBHI
33,C5-e003Coalescence-mBHI-inoculumn-redo,1029,D4-e003Coalescence-Inoculumn-mBHI
34,C5-e003Coalescence-mGAM-p3,15992,D4-e003Coalescence-Inoculumn-mBHI
35,C5-e003Coalescence-mGAM-p7,17054,D4-e003Coalescence-Inoculumn-mBHI
36,C9-e003Coalescence-mBHI-p3,25166,D4-e003Coalescence-Inoculumn-mBHI
37,D11-e003Coalescence-mBHI-p5,1107,D4-e003Coalescence-Inoculumn-mBHI
38,D2-e003Coalescence-Inoculumn-mGAM,3736,D4-e003Coalescence-Inoculumn-mBHI
39,D3-e003Coalescence-Inoculumn-mBHI,4324,D4-e003Coalescence-Inoculumn-mBHI
40,D3-e003Coalescence-Inoculumn-mGAM,1743,D4-e003Coalescence-Inoculumn-mBHI
41,D4-e003Coalescence-Inoculumn-mBHI,0,D4-e003Coalescence-Inoculumn-mBHI
42,D4-e003Coalescence-mGAM-p3,14736,D4-e003Coalescence-Inoculumn-mBHI
43,D4-e003Coalescence-mGAM-p7,18328,D4-e003Coalescence-Inoculumn-mBHI
44,D5-e003Coalescence-Inoculumn-mBHI,2368,D4-e003Coalescence-Inoculumn-mBHI
45,D5-e003Coalescence-Inoculumn-mGAM,1856,D4-e003Coalescence-Inoculumn-mBHI
46,D5-e003Coalescence-mGAM-p3,7639,D4-e003Coalescence-Inoculumn-mBHI
47,D8-e003Coalescence-mGAM-p5,25117,D4-e003Coalescence-Inoculumn-mBHI
0,A11-e003Coalescence-mBHI-p5,2877,D5-e003Coalescence-Inoculumn-mBHI
1,A11-e003Coalescence-mGAM-p7,9556,D5-e003Coalescence-Inoculumn-mBHI
2,A2-e003Coalescence-Inoculumn-mBHI,7935,D5-e003Coalescence-Inoculumn-mBHI
3,A2-e003Coalescence-Inoculumn-mGAM,13597,D5-e003Coalescence-Inoculumn-mBHI
4,A2-e003Coalescence-mBHI-inoculumn-redo,11469,D5-e003Coalescence-Inoculumn-mBHI
5,A2-e003Coalescence-mBHI-p5,7149,D5-e003Coalescence-Inoculumn-mBHI
6,A2-e003Coalescence-mGAM-p7,12760,D5-e003Coalescence-Inoculumn-mBHI
7,A3-e003Coalescence-Inoculumn-mGAM,5170,D5-e003Coalescence-Inoculumn-mBHI
8,A4-e003Coalescence-Inoculumn-mGAM,13780,D5-e003Coalescence-Inoculumn-mBHI
9,A5-e003Coalescence-Inoculumn-mGAM,1974,D5-e003Coalescence-Inoculumn-mBHI
10,A5-e003Coalescence-mBHI-inoculumn-redo,3243,D5-e003Coalescence-Inoculumn-mBHI
11,A5-e003Coalescence-mBHI-p7,4419,D5-e003Coalescence-Inoculumn-mBHI
12,A5-e003Coalescence-mGAM-p3,9229,D5-e003Coalescence-Inoculumn-mBHI
13,A8-e003Coalescence-mBHI-p3,9401,D5-e003Coalescence-Inoculumn-mBHI
14,A8-e003Coalescence-mBHI-p7,8096,D5-e003Coalescence-Inoculumn-mBHI
15,B2-e003Coalescence-Inoculumn-mGAM,9185,D5-e003Coalescence-Inoculumn-mBHI
16,B2-e003Coalescence-mGAM-p7,8909,D5-e003Coalescence-Inoculumn-mBHI
17,B3-e003Coalescence-Inoculumn-mBHI,7996,D5-e003Coalescence-Inoculumn-mBHI
18,B3-e003Coalescence-mBHI-p3,9263,D5-e003Coalescence-Inoculumn-mBHI
19,B3-e003Coalescence-mGAM-p5,8014,D5-e003Coalescence-Inoculumn-mBHI
20,B4-e003Coalescence-Inoculumn-mBHI,8036,D5-e003Coalescence-Inoculumn-mBHI
21,B5-e003Coalescence-Inoculumn-mBHI,2623,D5-e003Coalescence-Inoculumn-mBHI
22,B5-e003Coalescence-Inoculumn-mGAM,4302,D5-e003Coalescence-Inoculumn-mBHI
23,B5-e003Coalescence-mGAM-p3,8784,D5-e003Coalescence-Inoculumn-mBHI
24,B8-e003Coalescence-mGAM-p5,7023,D5-e003Coalescence-Inoculumn-mBHI
25,C2-e003Coalescence-Inoculumn-mGAM,11153,D5-e003Coalescence-Inoculumn-mBHI
26,C2-e003Coalescence-mBHI-p7,13898,D5-e003Coalescence-Inoculumn-mBHI
27,C2-e003Coalescence-mGAM-p5,6664,D5-e003Coalescence-Inoculumn-mBHI
28,C2-e003Coalescence-mGAM-p7,13562,D5-e003Coalescence-Inoculumn-mBHI
29,C3-e003Coalescence-mBHI-inoculumn-redo,7956,D5-e003Coalescence-Inoculumn-mBHI
30,C3-e003Coalescence-mBHI-p7,9480,D5-e003Coalescence-Inoculumn-mBHI
31,C3-e003Coalescence-mGAM-p3,11427,D5-e003Coalescence-Inoculumn-mBHI
32,C5-e003Coalescence-Inoculumn-mGAM,5071,D5-e003Coalescence-Inoculumn-mBHI
33,C5-e003Coalescence-mBHI-inoculumn-redo,1999,D5-e003Coalescence-Inoculumn-mBHI
34,C5-e003Coalescence-mGAM-p3,6709,D5-e003Coalescence-Inoculumn-mBHI
35,C5-e003Coalescence-mGAM-p7,7453,D5-e003Coalescence-Inoculumn-mBHI
36,C9-e003Coalescence-mBHI-p3,13055,D5-e003Coalescence-Inoculumn-mBHI
37,D11-e003Coalescence-mBHI-p5,3624,D5-e003Coalescence-Inoculumn-mBHI
38,D2-e003Coalescence-Inoculumn-mGAM,2138,D5-e003Coalescence-Inoculumn-mBHI
39,D3-e003Coalescence-Inoculumn-mBHI,2192,D5-e003Coalescence-Inoculumn-mBHI
40,D3-e003Coalescence-Inoculumn-mGAM,5810,D5-e003Coalescence-Inoculumn-mBHI
41,D4-e003Coalescence-Inoculumn-mBHI,2352,D5-e003Coalescence-Inoculumn-mBHI
42,D4-e003Coalescence-mGAM-p3,6031,D5-e003Coalescence-Inoculumn-mBHI
43,D4-e003Coalescence-mGAM-p7,7905,D5-e003Coalescence-Inoculumn-mBHI
44,D5-e003Coalescence-Inoculumn-mBHI,0,D5-e003Coalescence-Inoculumn-mBHI
45,D5-e003Coalescence-Inoculumn-mGAM,5918,D5-e003Coalescence-Inoculumn-mBHI
46,D5-e003Coalescence-mGAM-p3,3143,D5-e003Coalescence-Inoculumn-mBHI
47,D8-e003Coalescence-mGAM-p5,12164,D5-e003Coalescence-Inoculumn-mBHI
0,A11-e003Coalescence-mBHI-p5,13625,D5-e003Coalescence-Inoculumn-mGAM
1,A11-e003Coalescence-mGAM-p7,47466,D5-e003Coalescence-Inoculumn-mGAM
2,A2-e003Coalescence-Inoculumn-mBHI,39836,D5-e003Coalescence-Inoculumn-mGAM
3,A2-e003Coalescence-Inoculumn-mGAM,63558,D5-e003Coalescence-Inoculumn-mGAM
4,A2-e003Coalescence-mBHI-inoculumn-redo,56052,D5-e003Coalescence-Inoculumn-mGAM
5,A2-e003Coalescence-mBHI-p5,36133,D5-e003Coalescence-Inoculumn-mGAM
6,A2-e003Coalescence-mGAM-p7,60751,D5-e003Coalescence-Inoculumn-mGAM
7,A3-e003Coalescence-Inoculumn-mGAM,26297,D5-e003Coalescence-Inoculumn-mGAM
8,A4-e003Coalescence-Inoculumn-mGAM,64465,D5-e003Coalescence-Inoculumn-mGAM
9,A5-e003Coalescence-Inoculumn-mGAM,7792,D5-e003Coalescence-Inoculumn-mGAM
10,A5-e003Coalescence-mBHI-inoculumn-redo,18961,D5-e003Coalescence-Inoculumn-mGAM
11,A5-e003Coalescence-mBHI-p7,30005,D5-e003Coalescence-Inoculumn-mGAM
12,A5-e003Coalescence-mGAM-p3,53778,D5-e003Coalescence-Inoculumn-mGAM
13,A8-e003Coalescence-mBHI-p3,50003,D5-e003Coalescence-Inoculumn-mGAM
14,A8-e003Coalescence-mBHI-p7,42060,D5-e003Coalescence-Inoculumn-mGAM
15,B2-e003Coalescence-Inoculumn-mGAM,44610,D5-e003Coalescence-Inoculumn-mGAM
16,B2-e003Coalescence-mGAM-p7,40042,D5-e003Coalescence-Inoculumn-mGAM
17,B3-e003Coalescence-Inoculumn-mBHI,35279,D5-e003Coalescence-Inoculumn-mGAM
18,B3-e003Coalescence-mBHI-p3,41925,D5-e003Coalescence-Inoculumn-mGAM
19,B3-e003Coalescence-mGAM-p5,33733,D5-e003Coalescence-Inoculumn-mGAM
20,B4-e003Coalescence-Inoculumn-mBHI,32839,D5-e003Coalescence-Inoculumn-mGAM
21,B5-e003Coalescence-Inoculumn-mBHI,13723,D5-e003Coalescence-Inoculumn-mGAM
22,B5-e003Coalescence-Inoculumn-mGAM,152,D5-e003Coalescence-Inoculumn-mGAM
23,B5-e003Coalescence-mGAM-p3,43522,D5-e003Coalescence-Inoculumn-mGAM
24,B8-e003Coalescence-mGAM-p5,6985,D5-e003Coalescence-Inoculumn-mGAM
25,C2-e003Coalescence-Inoculumn-mGAM,54826,D5-e003Coalescence-Inoculumn-mGAM
26,C2-e003Coalescence-mBHI-p7,64524,D5-e003Coalescence-Inoculumn-mGAM
27,C2-e003Coalescence-mGAM-p5,33253,D5-e003Coalescence-Inoculumn-mGAM
28,C2-e003Coalescence-mGAM-p7,64146,D5-e003Coalescence-Inoculumn-mGAM
29,C3-e003Coalescence-mBHI-inoculumn-redo,32699,D5-e003Coalescence-Inoculumn-mGAM
30,C3-e003Coalescence-mBHI-p7,9064,D5-e003Coalescence-Inoculumn-mGAM
31,C3-e003Coalescence-mGAM-p3,11593,D5-e003Coalescence-Inoculumn-mGAM
32,C5-e003Coalescence-Inoculumn-mGAM,138,D5-e003Coalescence-Inoculumn-mGAM
33,C5-e003Coalescence-mBHI-inoculumn-redo,2374,D5-e003Coalescence-Inoculumn-mGAM
34,C5-e003Coalescence-mGAM-p3,44173,D5-e003Coalescence-Inoculumn-mGAM
35,C5-e003Coalescence-mGAM-p7,46699,D5-e003Coalescence-Inoculumn-mGAM
36,C9-e003Coalescence-mBHI-p3,61602,D5-e003Coalescence-Inoculumn-mGAM
37,D11-e003Coalescence-mBHI-p5,0,D5-e003Coalescence-Inoculumn-mGAM
38,D2-e003Coalescence-Inoculumn-mGAM,8998,D5-e003Coalescence-Inoculumn-mGAM
39,D3-e003Coalescence-Inoculumn-mBHI,11647,D5-e003Coalescence-Inoculumn-mGAM
40,D3-e003Coalescence-Inoculumn-mGAM,75,D5-e003Coalescence-Inoculumn-mGAM
41,D4-e003Coalescence-Inoculumn-mBHI,1878,D5-e003Coalescence-Inoculumn-mGAM
42,D4-e003Coalescence-mGAM-p3,40703,D5-e003Coalescence-Inoculumn-mGAM
43,D4-e003Coalescence-mGAM-p7,49557,D5-e003Coalescence-Inoculumn-mGAM
44,D5-e003Coalescence-Inoculumn-mBHI,5974,D5-e003Coalescence-Inoculumn-mGAM
45,D5-e003Coalescence-Inoculumn-mGAM,0,D5-e003Coalescence-Inoculumn-mGAM
46,D5-e003Coalescence-mGAM-p3,21916,D5-e003Coalescence-Inoculumn-mGAM
47,D8-e003Coalescence-mGAM-p5,62886,D5-e003Coalescence-Inoculumn-mGAM
