,species_id,sample,relative_abundance,experiment,sub_experiment,comm,subject,passage,media
198953,100320,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
198954,102921,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
198955,103873,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
198956,100881,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
198957,102687,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
198958,101753,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
198959,100777,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
198960,104054,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
198961,101019,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
198962,101760,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
198963,102690,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
198964,103050,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
198965,101921,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
198966,100810,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
198967,102055,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
198968,102927,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
198969,104152,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
198970,104466,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
198971,100757,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
198972,102859,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
198973,102755,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
198974,101993,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
198975,101342,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
198976,103789,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
198977,103029,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
198978,102742,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
198979,104387,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
198980,101173,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
198981,104066,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
198982,104349,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
198983,101158,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
198984,103180,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
198985,103692,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
198986,102444,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
198987,100986,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
198988,103870,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
198989,100094,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
198990,103052,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
198991,103168,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
198992,100197,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
198993,103946,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
198994,101587,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
198995,100737,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
198996,102747,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
198997,102714,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
198998,101190,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
198999,104122,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199000,103684,B10-e003Assembly-mGAM-p3,0.001,e003,e003Assembly,B10,AE,3,mGAM
199001,100165,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199002,102794,B10-e003Assembly-mGAM-p3,0.029,e003,e003Assembly,B10,AE,3,mGAM
199003,100129,B10-e003Assembly-mGAM-p3,0.001,e003,e003Assembly,B10,AE,3,mGAM
199004,101132,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199005,100550,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199006,100752,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199007,101196,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199008,100995,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199009,103007,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199010,101992,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199011,104158,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199012,101374,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199013,101487,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199014,102946,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199015,102475,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199016,101430,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199017,102585,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199018,102561,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199019,102293,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199020,104404,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199021,100244,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199022,100723,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199023,100215,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199024,101866,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199025,102556,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199026,100671,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199027,104254,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199028,102175,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199029,102371,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199030,100231,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199031,100646,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199032,101319,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199033,104498,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199034,104260,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199035,104172,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199036,102166,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199037,103087,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199038,100282,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199039,103217,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199040,102285,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199041,100429,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199042,100253,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199043,102163,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199044,102190,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199045,104389,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199046,104207,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199047,104041,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199048,104117,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199049,100209,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199050,104488,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199051,101181,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199052,101168,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199053,102164,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199054,101677,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199055,100416,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199056,100446,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199057,103306,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199058,100431,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199059,103973,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199060,103860,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199061,104129,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199062,103694,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199063,102724,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199064,103966,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199065,101758,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199066,104075,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199067,100450,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199068,103971,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199069,103070,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199070,102985,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199071,100839,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199072,104644,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199073,100611,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199074,102509,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199075,102114,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199076,104061,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199077,104153,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199078,101397,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199079,102091,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199080,104113,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199081,101193,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199082,102957,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199083,103323,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199084,103304,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199085,102708,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199086,102723,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199087,104063,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199088,101021,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199089,104436,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199090,100441,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199091,102754,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199092,104276,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199093,101529,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199094,100331,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199095,103685,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199096,103209,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199097,100857,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199098,100026,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199099,100270,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199100,104072,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199101,102844,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199102,103417,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199103,103297,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199104,101757,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199105,103862,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199106,103227,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199107,100288,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199108,104147,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199109,104138,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199110,104355,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199111,100808,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199112,101581,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199113,103825,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199114,100732,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199115,100547,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199116,102116,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199117,103978,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199118,103025,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199119,101715,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199120,102764,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199121,104325,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199122,101226,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199123,102978,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199124,101237,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199125,102028,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199126,103234,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199127,100768,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199128,103928,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199129,104245,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199130,103066,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199131,104440,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199132,101997,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199133,102728,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199134,102970,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199135,103847,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199136,102510,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199137,104408,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199138,104500,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199139,102855,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199140,101221,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199141,104116,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199142,100668,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199143,102098,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199144,104101,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199145,103823,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199146,100846,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199147,100817,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199148,104331,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199149,102151,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199150,100888,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199151,100266,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199152,100630,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199153,101375,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199154,100409,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199155,103328,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199156,102760,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199157,102255,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199158,103034,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199159,103699,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199160,102775,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199161,102191,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199162,102231,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199163,103041,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199164,102729,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199165,102770,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199166,103191,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199167,104308,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199168,103073,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199169,102746,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199170,103886,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199171,104514,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199172,103885,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199173,102135,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199174,103696,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199175,103950,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199176,101135,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199177,104607,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199178,104018,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199179,102731,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199180,101478,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199181,101200,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199182,100520,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199183,100292,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199184,104279,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199185,102633,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199186,101216,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199187,102749,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199188,101986,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199189,100474,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199190,102473,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199191,100380,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199192,102447,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199193,102744,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199194,103339,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199195,103410,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199196,104013,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199197,102389,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199198,102089,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199199,102066,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199200,101084,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199201,100027,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199202,102851,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199203,100148,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199204,101256,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199205,100344,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199206,104031,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199207,103863,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199208,104001,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199209,102856,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199210,104005,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199211,103108,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199212,103324,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199213,100715,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199214,103875,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199215,100868,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199216,104238,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199217,100062,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199218,103006,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199219,103676,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199220,104091,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199221,100649,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199222,100302,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199223,100076,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199224,102602,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
199225,102396,B10-e003Assembly-mGAM-p3,0.0,e003,e003Assembly,B10,AE,3,mGAM
