,A2-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
C10-e003Coalescence-mBHI-p7,6103,24310
B9-e003Coalescence-mBHI-p5,6151,24610
F4-e004Assembly-epsilon-p3,5980,23729
B10-e003Coalescence-mBHI-p3,6145,24745
C11-e003Coalescence-mBHI-p5,6296,24993
A2-e003Coalescence-mGAM-p7,6183,25045
C5-e003Assembly-mBHI-p3,5469,19133
E3-e004Assembly-mGAM-p5,6070,24156
C3-e003GlycerolRevival-mBHI-p2,6179,24767
D10-e003Coalescence-mGAM-p3,6326,24969
B10-e003Coalescence-mGAM-p7,6104,24664
C4-e004Assembly-mBHI-p3,3912,15838
A9-e003Coalescence-mBHI-p7,6215,24817
C2-e003Coalescence-Inoculumn-mGAM,6302,25099
B3-e003Coalescence-Inoculumn-mGAM,6099,24581
D11-e003Coalescence-mGAM-p7,6294,24521
D5-e003Coalescence-mGAM-p3,6311,24762
E4-e004Assembly-mGAM-p5,5590,22276
D2-e003Coalescence-Inoculumn-mBHI,6065,23497
B4-e003Coalescence-Inoculumn-mGAM,6280,25015
A10-e003Coalescence-mGAM-p7,5951,24678
B2-e003Assembly-mBHI-p3,5886,24501
F4-e004Assembly-epsilon-p7,6000,23759
D9-e003Coalescence-mBHI-p5,6094,24458
C4-e003Coalescence-Inoculumn-mGAM,6160,24829
D4-e003Coalescence-mGAM-p3,6333,24970
B9-e003Coalescence-mBHI-p7,6135,24575
A2-e003Coalescence-mGAM-p5,6291,25093
D11-e003Assembly-mGAM-p5,6279,24051
C3-e003Coalescence-mGAM-p7,6308,25050
B11-e003GlycerolRevival-mGAM-p2,6276,24186
B3-e003Coalescence-mGAM-p5,6142,24598
D9-e003Coalescence-mBHI-p7,6141,24516
B10-e003Assembly-mGAM-p3,5634,22604
D3-e004Assembly-mGAM-p5,6100,24166
C5-e003Coalescence-mBHI-p7,6326,25048
D12-e003Coalescence-mBHI-p3,5896,21390
D4-e004Assembly-mGAM-p7,5881,23437
C11-e003Coalescence-mGAM-p7,6325,25076
C11-e003Assembly-mGAM-p3,6288,24407
D10-e003Coalescence-mBHI-p7,6200,24668
C9-e003Coalescence-mBHI-p7,5861,23958
A2-e003Coalescence-mBHI-p3,2080,10602
B8-e003Coalescence-mGAM-p5,6333,25118
C3-e004Assembly-mBHI-p3,6093,24120
C11-e003Assembly-mGAM-p5,6257,24186
B10-e003GlycerolRevival-mGAM-p2,5026,21217
B3-e003Coalescence-mBHI-p5,6138,24587
C2-e003Coalescence-mBHI-inoculumn-redo,6282,24958
A8-e003Coalescence-mGAM-p7,6170,25032
C11-e003GlycerolRevival-mGAM-p2,6157,23735
B2-e003Coalescence-Inoculumn-mBHI,6137,24661
A11-e003Coalescence-mBHI-p5,6076,24582
C10-e003Coalescence-mGAM-p5,6260,24901
C4-e003Assembly-mBHI-p5,6162,24598
C9-e003Assembly-mGAM-p5,3203,13369
A5-e003Coalescence-Inoculumn-mGAM,6341,25120
A3-e003Coalescence-mBHI-p3,2726,11874
AG-Fecal,6166,24602
D4-e003Coalescence-Inoculumn-mGAM,6046,24201
A2-e003Coalescence-mBHI-p5,3927,18827
B5-e004Assembly-mBHI-p5,4679,18968
C5-e003Assembly-mBHI-p5,3256,10380
C10-e003Coalescence-mBHI-p5,5999,23984
B9-e003Coalescence-mBHI-p3,6140,24580
C3-e003Coalescence-mBHI-inoculumn-redo,6327,25086
e004-inoculumn-fecal-AR,6032,24082
B5-e003Coalescence-mGAM-p3,6320,25060
BK-Fecal,5920,23799
C3-e003Assembly-mBHI-p5,6121,24578
A5-e003Coalescence-mBHI-p3,3420,11154
C4-e004Assembly-mBHI-p7,3758,15076
C9-e003GlycerolRevival-mGAM-p2,6073,24511
F3-e004Assembly-epsilon-p5,5900,23545
C9-e003Coalescence-mGAM-p5,6237,24915
A2-e003Coalescence-mBHI-inoculumn-redo,6050,24651
C2-e003Coalescence-mGAM-p5,6162,24249
B8-e003GlycerolRevival-mGAM-p2,6167,25052
C8-e003Coalescence-mBHI-p5,6254,25025
B8-e003Coalescence-mGAM-p7,6245,24954
B4-e003Coalescence-Inoculumn-mBHI,6314,25076
D2-e003Coalescence-Inoculumn-mGAM,6339,25120
B8-e003Coalescence-mBHI-p7,6042,24461
B3-e004Assembly-mBHI-p3,6077,24180
e003-inoculumn-fecal-AE,3793,16120
D3-e003Coalescence-Inoculumn-mGAM,6337,25100
B11-e003Coalescence-mBHI-p3,6140,24601
C5-e003Coalescence-Inoculumn-mGAM,6324,25081
C4-e003Coalescence-mBHI-p5,6155,24330
G3-e004Assembly-epsilon-p5,5938,23768
BC-Fecal,6148,24530
e004-inoculumn-fecal-BE,6189,24710
BA-Fecal,6124,24358
e003-inoculumn-fecal-AF,5707,21033
A11-e003Coalescence-mBHI-p3,6339,25120
A4-e003Coalescence-Inoculumn-mGAM,6326,25115
B4-e003Coalescence-mBHI-p3,6246,24787
A5-e003Coalescence-Inoculumn-mBHI,5052,18333
A9-e003Coalescence-mGAM-p5,6291,25099
C10-e003Coalescence-mGAM-p7,6287,24976
F3-e004Assembly-epsilon-p7,4922,20108
A11-e003Coalescence-mGAM-p3,6337,25092
C10-e003Coalescence-mBHI-p3,6175,24733
D2-e003Coalescence-mBHI-p3,6215,23945
C5-e003GlycerolRevival-mBHI-p2,5013,17355
H5-e003Coalescence-mBHI-p5_S40,6225,23333
E2-e003Coalescence-mGAM-p7_S145,6118,25044
G5-e003Coalescence-mBHI-p7_S124,6303,24789
H111-e003Coalescence-mGAM-p7_S188,6249,23544
H4-e003Coalescence-mGAM-p7_S183,6228,23405
F5-e003Coalescence-mGAM-p5_S64,6280,24090
F5-e003Coalescence-mGAM-p7_S160,6286,24344
F8-e003Coalescence-mBHI-p3_S117,6130,24808
H3-e003Coalescence-mBHI-p3_S46,6336,25087
H2-e003Coalescence-mBHI-p7_S133,6186,24084
E5-e003Coalescence-mBHI-p3_S12,6100,22938
F100-e003Coalescence-mGAM-p7_S163,6121,24619
F9-e003Coalescence-mBHI-p5_S18,6077,24451
H3-e003Coalescence-mBHI-p7_S134,6240,24619
E3-e003Coalescence-mGAM-p3_S58,5844,23855
G4-e003Coalescence-mBHI-p5_S27,6189,24531
E8-e003Coalescence-mBHI-p5_S5,6062,24950
G2-e003Coalescence-mBHI-p3_S33,2202,11599
E9-e003Coalescence-mBHI-p5_S6,6074,24622
H111-e003Coalescence-mBHI-p3_S144,6225,23380
G111-e003Coalescence-mGAM-p5_S80,6246,23657
G100-e003Coalescence-mGAM-p3_S179,5283,22021
F111-e003Coalescence-mGAM-p5_S68,6102,22820
G111-e003Coalescence-mBHI-p5_S32,6275,24859
G5-e003Coalescence-mBHI-p3_S36,6242,24276
H2-e003Coalescence-mGAM-p7_S181,6260,23844
H9-e003Coalescence-mGAM-p3_S190,6214,23371
E3-e003Coalescence-mBHI-p3_S10,5175,21769
H2-e003Coalescence-mGAM-p5_S85,5963,21634
G8-e003Coalescence-mGAM-p3_S177,6282,25079
F2-e003Coalescence-mGAM-p7_S157,6062,24469
H3-e003Coalescence-mGAM-p3_S94,6272,23991
H4-e003Coalescence-mGAM-p3_S95,6246,23567
E5-e003Coalescence-mBHI-p7_S100,6099,23343
F3-e003Coalescence-mGAM-p3_S70,6041,24417
E100-e003Coalescence-mBHI-p7_S103,5997,24734
F9-e003Coalescence-mGAM-p5_S66,6076,24504
G111-e003Coalescence-mGAM-p7_S176,4769,15784
H100-e003Coalescence-mGAM-p7_S187,6179,23320
E100-e003Coalescence-mGAM-p3_S155,6186,24918
E3-e003Coalescence-mGAM-p5_S50,6093,24544
F5-e003Coalescence-mGAM-p3_S72,6272,24028
E9-e003Coalescence-mBHI-p7_S102,6102,24688
E5-e003Coalescence-mBHI-p5_S4,6017,22541
F111-e003Coalescence-mGAM-p7_S164,5945,22106
E111-e003Coalescence-mBHI-p5_S8,6165,24866
H100-e003Coalescence-mBHI-p5_S43,6312,24957
F2-e003Coalescence-mGAM-p5_S61,6134,24595
F5-e003Coalescence-mBHI-p5_S16,6259,24801
F8-e003Coalescence-mGAM-p5_S65,6229,25076
H8-e003Coalescence-mBHI-p7_S137,6296,25079
G9-e003Coalescence-mGAM-p5_S78,6253,24948
E2-e003Coalescence-mBHI-p5_S1,2827,14787
E2-e003Coalescence-mBHI-p3_S9,2713,14094
G8-e003Coalescence-mGAM-p5_S77,6100,25041
G3-e003Coalescence-mBHI-p3_S34,6271,25003
G100-e003Coalescence-mBHI-p5_S31,6035,24385
F9-e003Coalescence-mBHI-p3_S118,4093,17720
E111-e003Coalescence-mBHI-p3_S108,6099,24504
F8-e003Coalescence-mGAM-p3_S165,3043,15390
G3-e003Coalescence-mBHI-p5_S26,6306,24964
G5-e003Coalescence-mBHI-p5_S28,6313,24775
H111-e003Coalescence-mGAM-p5_S92,6230,23465
G4-e003Coalescence-mBHI-p3_S35,6105,24116
H9-e003Coalescence-mGAM-p5_S90,6178,23527
H2-e003Coalescence-mBHI-p3_S45,6099,23228
E8-e003Coalescence-mBHI-p7_S101,6299,25096
E4-e003Coalescence-mBHI-p5_S3,6118,24511
H2-e003Coalescence-mGAM-p3_S93,6252,23680
E4-e003Coalescence-mGAM-p5_S51,6190,24631
G9-e003Coalescence-mGAM-p7_S174,6159,24753
F2-e003Coalescence-mBHI-p3_S21,3319,14744
E8-e003Coalescence-mGAM-p3_S153,6249,24814
G111-e003Coalescence-mGAM-p3_S180,6297,24451
G5-e003Coalescence-mGAM-p3_S84,6284,24159
H8-e003Coalescence-mBHI-p5_S41,6301,25086
E100-e003Coalescence-mBHI-p5_S7,5974,24708
G100-e003Coalescence-mGAM-p7_S175,6076,24366
F9-e003Coalescence-mGAM-p7_S162,6005,24284
F8-e003Coalescence-mGAM-p7_S161,6084,24597
F3-e003Coalescence-mBHI-p3_S22,6076,24508
G3-e003Coalescence-mBHI-p7_S122,6222,24816
G5-e003Coalescence-mGAM-p5_S76,6267,23855
G5-e003Coalescence-mGAM-p7_S172,6252,23548
G4-e003Coalescence-mGAM-p5_S75,6188,24488
G8-e003Coalescence-mBHI-p3_S129,6124,24881
E5-e003Coalescence-mGAM-p3_S60,6259,23646
G2-e003Coalescence-mGAM-p5_S73,6208,24667
E5-e003Coalescence-mGAM-p7_S148,6252,23726
H9-e003Coalescence-mGAM-p7_S186,6153,23696
E100-e003Coalescence-mGAM-p5_S55,6099,24979
E8-e003Coalescence-mGAM-p5_S53,6040,25030
H5-e003Coalescence-mGAM-p3_S96,6242,23532
G4-e003Coalescence-mGAM-p3_S83,6240,24893
F4-e003Coalescence-mBHI-p7_S111,6226,24942
H3-e003Coalescence-mGAM-p7_S182,6279,24224
H5-e003Coalescence-mGAM-p5_S88,6241,23513
F4-e003Coalescence-mGAM-p5_S63,6243,24914
G4-e003Coalescence-mGAM-p7_S171,6122,24474
H8-e003Coalescence-mGAM-p5_S89,6263,24635
F3-e003Coalescence-mBHI-p5_S14,6109,24490
F100-e003Coalescence-mBHI-p7_S115,6307,25039
E3-e003Coalescence-mGAM-p7_S146,6092,24497
F100-e003Coalescence-mGAM-p3_S167,5990,24337
G100-e003Coalescence-mBHI-p3_S131,5920,24974
G4-e003Coalescence-mBHI-p7_S123,6212,24661
E9-e003Coalescence-mGAM-p3_S154,6216,25012
F3-e003Coalescence-mGAM-p5_S62,6106,24502
H4-e003Coalescence-mBHI-p7_S135,6253,24477
G111-e003Coalescence-mBHI-p7_S128,5593,22969
H3-e003Coalescence-mBHI-p5_S38,6299,24900
G3-e003Coalescence-mGAM-p3_S82,6264,24758
F111-e003Coalescence-mGAM-p3_S168,6107,23216
F3-e003Coalescence-mGAM-p7_S158,5974,24288
F8-e003Coalescence-mBHI-p7_S113,5993,24408
H4-e003Coalescence-mBHI-p3_S47,6328,24879
F3-e003Coalescence-mBHI-p7_S110,5730,23485
F100-e003Coalescence-mGAM-p5_S67,6099,24451
G8-e003Coalescence-mBHI-p7_S125,5777,24226
F4-e003Coalescence-mBHI-p5_S15,6245,24944
H111-e003Coalescence-mBHI-p5_S44,6230,23176
E111-e003Coalescence-mBHI-p7_S104,6324,25092
E2-e003Coalescence-mGAM-p3_S57,6130,25052
F2-e003Coalescence-mBHI-p5_S13,2394,11030
F4-e003Coalescence-mBHI-p3_S23,6215,24791
F2-e003Coalescence-mGAM-p3_S69,5987,24403
E9-e003Coalescence-mGAM-p5_S54,6248,25094
G3-e003Coalescence-mGAM-p5_S74,6298,25049
E111-e003Coalescence-mGAM-p5_S56,6271,23928
G100-e003Coalescence-mGAM-p5_S79,6166,24765
H100-e003Coalescence-mGAM-p5_S91,6225,24035
G9-e003Coalescence-mBHI-p3_S130,6012,24468
E4-e003Coalescence-mGAM-p7_S147,6232,24909
E4-e003Coalescence-mGAM-p3_S59,6128,24284
H4-e003Coalescence-mBHI-p5_S39,6295,24653
F4-e003Coalescence-mGAM-p3_S71,6293,24948
H100-e003Coalescence-mBHI-p7_S139,6307,24952
G8-e003Coalescence-mBHI-p5_S29,6142,25001
G2-e003Coalescence-mBHI-p5_S25,3563,15446
G8-e003Coalescence-mGAM-p7_S173,6186,25074
E4-e003Coalescence-mBHI-p3_S11,1986,10370
E2-e003Coalescence-mGAM-p5_S49,6129,25051
H9-e003Coalescence-mBHI-p5_S42,6063,24422
H111-e003Coalescence-mGAM-p3_S192,6244,23526
F5-e003Coalescence-mBHI-p3_S24,6330,25042
E8-e003Coalescence-mBHI-p3_S105,5835,24828
E8-e003Coalescence-mGAM-p7_S149,6127,25048
H5-e003Coalescence-mBHI-p7_S136,6085,22380
G9-e003Coalescence-mBHI-p5_S30,6149,24742
F111-e003Coalescence-mBHI-p7_S116,6198,24647
F5-e003Coalescence-mBHI-p7_S112,6203,24530
F4-e003Coalescence-mGAM-p7_S159,6301,25021
F111-e003Coalescence-mBHI-p3_S120,6034,24331
H3-e003Coalescence-mGAM-p5_S86,6283,23950
E4-e003Coalescence-mBHI-p7_S99,6137,24740
H4-e003Coalescence-mGAM-p5_S87,6236,23378
E100-e003Coalescence-mGAM-p7_S151,6047,24998
G9-e003Coalescence-mGAM-p3_S178,6304,25034
H9-e003Coalescence-mBHI-p7_S138,5974,24222
H8-e003Coalescence-mGAM-p7_S185,6299,24666
G2-e003Coalescence-mGAM-p3_S81,6189,24841
F111-e003Coalescence-mBHI-p5_S20,5869,23781
F8-e003Coalescence-mBHI-p5_S17,6136,24772
G100-e003Coalescence-mBHI-p7_S127,5715,23341
E5-e003Coalescence-mGAM-p5_S52,6249,23592
