,A2-e003Coalescence-mBHI-inoculumn-redo,B3-e003Coalescence-Inoculumn-mBHI
H100-e003Coalescence-mBHI-p7_S139,0.465,0.224
G8-e003Coalescence-mBHI-p5_S29,0.816,0.02235546429670779
G2-e003Coalescence-mBHI-p5_S25,0.18164334571759788,0.1323206082315151
G8-e003Coalescence-mGAM-p7_S173,0.947,0.03
E4-e003Coalescence-mBHI-p3_S11,0.730833032602975,0.22316604288932887
E2-e003Coalescence-mGAM-p5_S49,0.9994600174585275,0.0017183458190403104
H9-e003Coalescence-mBHI-p5_S42,0.0015857361988258628,0.9965193663711214
H111-e003Coalescence-mGAM-p3_S192,0.08199999999999999,0.0030885086023085605
F5-e003Coalescence-mBHI-p3_S24,0.103,0.489
E8-e003Coalescence-mBHI-p3_S105,0.9962023896535482,0.010832407094963957
E8-e003Coalescence-mGAM-p7_S149,0.996019328711402,0.014
H5-e003Coalescence-mBHI-p7_S136,0.03215404964611688,0.029638778003327166
G9-e003Coalescence-mBHI-p5_S30,0.58,0.188
F111-e003Coalescence-mBHI-p7_S116,0.086,0.808
F5-e003Coalescence-mBHI-p7_S112,0.021956938784838162,0.783
F4-e003Coalescence-mGAM-p7_S159,0.427,0.19799999999999995
F111-e003Coalescence-mBHI-p3_S120,0.002721643602712895,0.9943836844118575
H3-e003Coalescence-mGAM-p5_S86,0.148,0.017
E4-e003Coalescence-mBHI-p7_S99,0.46199999999999997,0.019736158097244893
H4-e003Coalescence-mGAM-p5_S87,0.04950000000000002,0.0019438370734025775
E100-e003Coalescence-mGAM-p7_S151,0.943,0.010833133480320993
G9-e003Coalescence-mGAM-p3_S178,0.163,0.595
H9-e003Coalescence-mBHI-p7_S138,0.0007038263788200909,0.9986379420628815
H8-e003Coalescence-mGAM-p7_S185,0.07999999999999999,0.035
G2-e003Coalescence-mGAM-p3_S81,0.536,0.003551706012975283
F111-e003Coalescence-mBHI-p5_S20,0.0016257800629599695,0.9958497206386403
F8-e003Coalescence-mBHI-p5_S17,0.22199999999999998,0.769
G100-e003Coalescence-mBHI-p7_S127,0.455,0.04590606444979885
E5-e003Coalescence-mGAM-p5_S52,0.16400000000000003,0.0018525214114123562
