,A2-e003Coalescence-mBHI-inoculumn-redo,B3-e003Coalescence-Inoculumn-mBHI
B2-e003Coalescence-Inoculumn-mGAM,0.004694835680751174,0.0008945686900958467
D5-e003Coalescence-mGAM-p7,0.45283824157063596,0.48575079872204474
C5-e003Coalescence-mBHI-p5,0.28040973111395645,0.36971246006389774
C5-e003Coalescence-mGAM-p3,0.3474178403755869,0.41060702875399363
A3-e003Coalescence-mBHI-inoculumn-redo,0.6222791293213829,0.003194888178913738
D9-e003Assembly-mGAM-p5,0.7631241997439181,0.0
B12-e003Coalescence-mGAM-p3,0.4801536491677337,0.18568690095846646
A11-e003Coalescence-mBHI-p7,0.07212974818608621,0.5447923322683706
A3-e003Coalescence-Inoculumn-mGAM,0.01579172001707213,0.023003194888178913
D10-e003Assembly-mGAM-p3,0.3175416133162612,0.5179552715654953
C3-e003Coalescence-mGAM-p5,0.29833546734955185,0.0
C10-e003GlycerolRevival-mGAM-p2,0.3444302176696543,0.5470926517571885
D3-e003Assembly-mBHI-p5,0.8634229620145113,0.0
A10-e003Coalescence-mGAM-p3,0.028595817328211693,0.4488178913738019
A9-e003Coalescence-mBHI-p3,0.012804097311139564,0.0
A2-e003Coalescence-Inoculumn-mBHI,0.0008536064874093043,0.579552715654952
D3-e003Coalescence-mBHI-p7,0.6167306871532223,0.0
C3-e003Coalescence-mBHI-p5,0.5544174135723432,0.0
D11-e003Assembly-mGAM-p3,0.469910371318822,0.4985303514376997
D2-e003Assembly-mBHI-p3,0.0012804097311139564,0.5739297124600639
B3-e003Assembly-mBHI-p5,0.9820742637644047,0.0
A9-e003Coalescence-mBHI-p5,0.40887750746905677,0.0
D5-e003Coalescence-Inoculumn-mBHI,0.4575330772513871,0.4815335463258786
B2-e003Coalescence-mGAM-p3,0.9022620571916347,0.0
C11-e003Coalescence-mGAM-p5,0.35552710200597526,0.4310543130990415
G4-e004Assembly-epsilon-p3,0.5074690567648314,0.6152076677316294
B3-e003Coalescence-Inoculumn-mBHI,0.9218950064020487,0.0
A8-e003Coalescence-mBHI-p5,0.020486555697823303,0.6411501597444089
D5-e004Assembly-mGAM-p7,0.6734955185659411,0.7740575079872204
C2-e003Assembly-mBHI-p5,0.020486555697823303,0.4460063897763578
D9-e003Coalescence-mBHI-p3,0.793854033290653,0.0006389776357827476
D5-e003Assembly-mBHI-p5,0.47972684592402903,0.5070926517571885
A5-e003Coalescence-mBHI-p7,0.17242851045667948,0.4520127795527157
BG-Fecal,0.42680324370465217,0.3874760383386581
D2-e003Coalescence-mGAM-p5,0.4720443875373453,0.5091373801916933
B9-e003Assembly-mGAM-p5,0.6833119931711481,0.0
D3-e003Coalescence-mGAM-p3,0.4558258642765685,0.2912460063897764
D9-e003Coalescence-mGAM-p3,0.47844643619291505,0.04587859424920128
D3-e003Coalescence-mGAM-p5,0.4080239009816475,0.20191693290734825
C10-e003Coalescence-mGAM-p3,0.31241997439180536,0.5060702875399361
A5-e003Coalescence-mBHI-inoculumn-redo,0.13358941527955612,0.4544408945686901
B11-e003Assembly-mGAM-p3,0.47033717456252666,0.5076038338658146
D2-e003Assembly-mBHI-p5,0.011523687580025609,0.5509265175718849
B9-e003Coalescence-mGAM-p7,0.9991463935125907,0.0
B11-e003Coalescence-mGAM-p7,0.47759282970550576,0.07041533546325879
C3-e003Coalescence-Inoculumn-mGAM,0.35381988903115663,0.0
B5-e003Coalescence-mBHI-p7,0.5027742210840802,0.00012779552715654952
A3-e003Coalescence-mGAM-p7,0.9743918053777209,0.0
D4-e003Coalescence-Inoculumn-mBHI,0.19120785317968417,0.3197444089456869
A4-e003Coalescence-mBHI-p5,0.30174989329918905,0.5183386581469649
B3-e003Coalescence-mBHI-p7,0.9799402475458814,0.0
D10-e003Coalescence-mGAM-p7,0.29022620571916347,0.3933546325878594
C12-e003Coalescence-mGAM-p3,0.3666239863422962,0.4383386581469649
C11-e003Coalescence-mGAM-p3,0.19419547588561673,0.3120766773162939
D5-e004Assembly-mGAM-p3,0.6743491250533504,0.7749520766773162
A10-e003Coalescence-mBHI-p7,0.13444302176696543,0.5368690095846645
C10-e003Coalescence-mBHI-p7,0.32095603926589844,0.508370607028754
B9-e003Coalescence-mBHI-p5,0.9910371318822023,0.0
F4-e004Assembly-epsilon-p3,0.5066154502774222,0.6134185303514377
B10-e003Coalescence-mBHI-p3,0.4067434912505335,0.050734824281150157
C11-e003Coalescence-mBHI-p5,0.2185232607767819,0.3530990415335463
A2-e003Coalescence-mGAM-p7,0.01365770379854887,0.6097124600638978
C5-e003Assembly-mBHI-p3,0.451557831839522,0.4598083067092652
E3-e004Assembly-mGAM-p5,0.49978659837814765,0.6637699680511182
C3-e003GlycerolRevival-mBHI-p2,0.32095603926589844,0.00012779552715654952
D10-e003Coalescence-mGAM-p3,0.3495518565941101,0.4139297124600639
B10-e003Coalescence-mGAM-p7,0.45838668373879643,0.6318210862619809
C4-e004Assembly-mBHI-p3,0.34485702091335896,0.42249201277955273
A9-e003Coalescence-mBHI-p7,0.05804524114383269,0.0
C2-e003Coalescence-Inoculumn-mGAM,0.0008536064874093043,0.41252396166134186
B3-e003Coalescence-Inoculumn-mGAM,0.9854886897140418,0.0
D11-e003Coalescence-mGAM-p7,0.4485702091335894,0.4756549520766773
D5-e003Coalescence-mGAM-p3,0.4673495518565941,0.5073482428115016
E4-e004Assembly-mGAM-p5,0.48228766538625695,0.5803194888178914
D2-e003Coalescence-Inoculumn-mBHI,0.17328211694408877,0.4714376996805112
B4-e003Coalescence-Inoculumn-mGAM,0.32095603926589844,0.0
A10-e003Coalescence-mGAM-p7,0.040546308151941955,0.6061341853035144
B2-e003Assembly-mBHI-p3,0.002560819462227913,0.574185303514377
F4-e004Assembly-epsilon-p7,0.507895860008536,0.6145686900958467
D9-e003Coalescence-mBHI-p5,0.9688433632095604,0.0
C4-e003Coalescence-Inoculumn-mGAM,0.30089628681177977,0.5115654952076677
D4-e003Coalescence-mGAM-p3,0.3508322663252241,0.41827476038338657
B9-e003Coalescence-mBHI-p7,0.9978659837814767,0.0
A2-e003Coalescence-mGAM-p5,0.0038412291933418692,0.5748242811501597
D11-e003Assembly-mGAM-p5,0.521553563807085,0.5281789137380192
C3-e003Coalescence-mGAM-p7,0.2752880921895006,0.0
B11-e003GlycerolRevival-mGAM-p2,0.47972684592402903,0.4931629392971246
B3-e003Coalescence-mGAM-p5,0.9970123772940674,0.0
D9-e003Coalescence-mBHI-p7,0.9944515578318395,0.0
B10-e003Assembly-mGAM-p3,0.4139991463935126,0.5863258785942492
D3-e004Assembly-mGAM-p5,0.49893299189073836,0.6645367412140575
C5-e003Coalescence-mBHI-p7,0.28681177976952626,0.4007667731629393
D12-e003Coalescence-mBHI-p3,0.5057618437900128,0.500702875399361
D4-e004Assembly-mGAM-p7,0.5014938113529663,0.6083067092651757
C11-e003Coalescence-mGAM-p7,0.20486555697823303,0.3183386581469649
C11-e003Assembly-mGAM-p3,0.4549722577891592,0.4892012779552716
D10-e003Coalescence-mBHI-p7,0.2897994024754588,0.43961661341853037
C9-e003Coalescence-mBHI-p7,0.41784037558685444,0.49022364217252395
A2-e003Coalescence-mBHI-p3,0.011523687580025609,0.2969968051118211
B8-e003Coalescence-mGAM-p5,0.05548442168160478,0.0
C3-e004Assembly-mBHI-p3,0.4460093896713615,0.6104792332268371
C11-e003Assembly-mGAM-p5,0.4673495518565941,0.5084984025559105
B10-e003GlycerolRevival-mGAM-p2,0.34016218523260777,0.5122044728434505
B3-e003Coalescence-mBHI-p5,0.9910371318822023,0.0
C2-e003Coalescence-mBHI-inoculumn-redo,0.04353393085787452,0.4356549520766773
A8-e003Coalescence-mGAM-p7,0.034144259496372176,0.6971246006389776
C11-e003GlycerolRevival-mGAM-p2,0.46905676483141273,0.5049201277955272
B2-e003Coalescence-Inoculumn-mBHI,0.3000426803243705,0.0
A11-e003Coalescence-mBHI-p5,0.04225352112676056,0.5396805111821086
C10-e003Coalescence-mGAM-p5,0.30089628681177977,0.4913738019169329
C4-e003Assembly-mBHI-p5,0.3119931711481007,0.5084984025559105
C9-e003Assembly-mGAM-p5,0.5599658557405036,0.0
A5-e003Coalescence-Inoculumn-mGAM,0.002560819462227913,0.35207667731629394
A3-e003Coalescence-mBHI-p3,0.3282116944088775,0.014568690095846645
AG-Fecal,0.49210413999146396,0.7087539936102236
D4-e003Coalescence-Inoculumn-mGAM,0.31241997439180536,0.39987220447284344
A2-e003Coalescence-mBHI-p5,0.02390098164746052,0.5307348242811502
B5-e004Assembly-mBHI-p5,0.50917626973965,0.6012779552715655
C5-e003Assembly-mBHI-p5,0.28040973111395645,0.3001916932907348
C10-e003Coalescence-mBHI-p5,0.3388817755014938,0.5211501597444089
B9-e003Coalescence-mBHI-p3,0.9970123772940674,0.0
C3-e003Coalescence-mBHI-inoculumn-redo,0.2838241570635937,0.0
e004-inoculumn-fecal-AR,0.4007682458386684,0.5455591054313099
B5-e003Coalescence-mGAM-p3,0.4707639778062313,0.02376996805111821
BK-Fecal,0.5450277422108408,0.5666453674121406
C3-e003Assembly-mBHI-p5,0.587708066581306,0.0
A5-e003Coalescence-mBHI-p3,0.25565514297908665,0.3164217252396166
C4-e004Assembly-mBHI-p7,0.3320529236022194,0.4017891373801917
C9-e003GlycerolRevival-mGAM-p2,0.9953051643192489,0.0
F3-e004Assembly-epsilon-p5,0.41229193341869397,0.5580830670926518
C9-e003Coalescence-mGAM-p5,0.46692274861288946,0.0
A2-e003Coalescence-mBHI-inoculumn-redo,0.0,0.5804472843450479
C2-e003Coalescence-mGAM-p5,0.2970550576184379,0.4741214057507987
B8-e003GlycerolRevival-mGAM-p2,0.012377294067434912,0.6166134185303515
C8-e003Coalescence-mBHI-p5,0.03329065300896287,0.4975079872204473
B8-e003Coalescence-mGAM-p7,0.06145966709346991,0.0
B4-e003Coalescence-Inoculumn-mBHI,0.27443448570209134,0.0
D2-e003Coalescence-Inoculumn-mGAM,0.002560819462227913,0.35680511182108626
B8-e003Coalescence-mBHI-p7,0.4118651301749893,0.00012779552715654952
B3-e004Assembly-mBHI-p3,0.44643619291506614,0.6026837060702875
e003-inoculumn-fecal-AE,0.29364063166880067,0.4531629392971246
D3-e003Coalescence-Inoculumn-mGAM,0.48228766538625695,0.0
B11-e003Coalescence-mBHI-p3,0.9419547588561673,0.0
C5-e003Coalescence-Inoculumn-mGAM,0.19376867264191208,0.3156549520766773
C4-e003Coalescence-mBHI-p5,0.2966282543747332,0.4846006389776358
G3-e004Assembly-epsilon-p5,0.4656423388817755,0.6304153354632588
BC-Fecal,0.6043533930857875,0.7194888178913738
e004-inoculumn-fecal-BE,0.6709346991037132,0.7712460063897764
BA-Fecal,0.5283824157063594,0.6057507987220447
e003-inoculumn-fecal-AF,0.4656423388817755,0.4862619808306709
A11-e003Coalescence-mBHI-p3,0.0038412291933418692,0.3847923322683706
A4-e003Coalescence-Inoculumn-mGAM,0.0,0.3886261980830671
B4-e003Coalescence-mBHI-p3,0.1677336747759283,0.29201277955271565
A5-e003Coalescence-Inoculumn-mBHI,0.22535211267605634,0.4352715654952077
A9-e003Coalescence-mGAM-p5,0.0597524541186513,0.0
C10-e003Coalescence-mGAM-p7,0.3047375160051216,0.506964856230032
F3-e004Assembly-epsilon-p7,0.4118651301749893,0.5477316293929713
A11-e003Coalescence-mGAM-p3,0.046094750320102434,0.40945686900958467
C10-e003Coalescence-mBHI-p3,0.3107127614169868,0.508370607028754
D2-e003Coalescence-mBHI-p3,0.284677763551003,0.48408945686900956
C5-e003GlycerolRevival-mBHI-p2,0.4075970977379428,0.4310543130990415
H5-e003Coalescence-mBHI-p5_S40,0.46094750320102434,0.5005750798722045
E2-e003Coalescence-mGAM-p7_S145,0.020486555697823303,0.6410223642172524
G5-e003Coalescence-mBHI-p7_S124,0.26973965002134015,0.2918849840255591
H111-e003Coalescence-mGAM-p7_S188,0.4413145539906103,0.47079872204472845
H4-e003Coalescence-mGAM-p7_S183,0.4272300469483568,0.45277955271565495
F5-e003Coalescence-mGAM-p5_S64,0.4519846350832266,0.16485623003194888
F5-e003Coalescence-mGAM-p7_S160,0.353393085787452,0.15654952076677317
F8-e003Coalescence-mBHI-p3_S117,0.10456679470763978,0.0
H3-e003Coalescence-mBHI-p3_S46,0.3218096457533077,0.0
H2-e003Coalescence-mBHI-p7_S133,0.15364916773367476,0.4457507987220447
E5-e003Coalescence-mBHI-p3_S12,0.314127187366624,0.46645367412140576
F100-e003Coalescence-mGAM-p7_S163,0.5450277422108408,0.0
F9-e003Coalescence-mBHI-p5_S18,0.9893299189073836,0.0
H3-e003Coalescence-mBHI-p7_S134,0.5339308578745199,0.0030670926517571886
E3-e003Coalescence-mGAM-p3_S58,0.9415279556124626,0.0
G4-e003Coalescence-mBHI-p5_S27,0.29961587708066584,0.49329073482428115
E8-e003Coalescence-mBHI-p5_S5,0.012804097311139564,0.6279872204472844
G2-e003Coalescence-mBHI-p3_S33,0.10072556551429791,0.268370607028754
E9-e003Coalescence-mBHI-p5_S6,0.3551002987622706,0.0
H111-e003Coalescence-mBHI-p3_S144,0.44088775074690567,0.4693929712460064
G111-e003Coalescence-mGAM-p5_S80,0.40546308151941957,0.45303514376996806
G100-e003Coalescence-mGAM-p3_S179,0.32223644899701237,0.505814696485623
F111-e003Coalescence-mGAM-p5_S68,0.45966709346991036,0.4430670926517572
G111-e003Coalescence-mBHI-p5_S32,0.24242424242424243,0.3800638977635783
G5-e003Coalescence-mBHI-p3_S36,0.3363209560392659,0.4247923322683706
H2-e003Coalescence-mGAM-p7_S181,0.45241143832693126,0.4952076677316294
H9-e003Coalescence-mGAM-p3_S190,0.4639351259069569,0.4129073482428115
E3-e003Coalescence-mBHI-p3_S10,0.6803243704652155,0.0030670926517571886
H2-e003Coalescence-mGAM-p5_S85,0.45625266752027316,0.4745047923322684
G8-e003Coalescence-mGAM-p3_S177,0.026888604353393086,0.44843450479233227
F2-e003Coalescence-mGAM-p7_S157,0.5902688860435339,0.0
H3-e003Coalescence-mGAM-p3_S94,0.4694835680751174,0.26466453674121404
H4-e003Coalescence-mGAM-p3_S95,0.4075970977379428,0.4392332268370607
E5-e003Coalescence-mBHI-p7_S100,0.215962441314554,0.46773162939297125
F3-e003Coalescence-mGAM-p3_S70,0.9726845924029023,0.0
E100-e003Coalescence-mBHI-p7_S103,0.04481434058898848,0.5357188498402556
F9-e003Coalescence-mGAM-p5_S66,0.988903115663679,0.0
G111-e003Coalescence-mGAM-p7_S176,0.40546308151941957,0.42108626198083066
H100-e003Coalescence-mGAM-p7_S187,0.40973111395646605,0.46517571884984027
E100-e003Coalescence-mGAM-p3_S155,0.04566794707639778,0.45431309904153355
E3-e003Coalescence-mGAM-p5_S50,0.5219803670507895,0.0
F5-e003Coalescence-mGAM-p3_S72,0.4682031583440034,0.2745047923322684
E9-e003Coalescence-mBHI-p7_S102,0.2112676056338028,0.0
E5-e003Coalescence-mBHI-p5_S4,0.3405889884763124,0.5042811501597444
F111-e003Coalescence-mGAM-p7_S164,0.5253947930004268,0.49789137380191695
E111-e003Coalescence-mBHI-p5_S8,0.03969270166453265,0.5010862619808306
H100-e003Coalescence-mBHI-p5_S43,0.22876653862569354,0.3607667731629393
F2-e003Coalescence-mGAM-p5_S61,0.15194195475885616,0.0
F5-e003Coalescence-mBHI-p5_S16,0.5377720870678617,0.0
F8-e003Coalescence-mGAM-p5_S65,0.0597524541186513,0.0
H8-e003Coalescence-mBHI-p7_S137,0.02390098164746052,0.44971246006389776
G9-e003Coalescence-mGAM-p5_S78,0.4827144686299616,0.0
E2-e003Coalescence-mBHI-p5_S1,0.018779342723004695,0.42121405750798724
E2-e003Coalescence-mBHI-p3_S9,0.008536064874093044,0.38849840255591056
G8-e003Coalescence-mGAM-p5_S77,0.028169014084507043,0.5088817891373802
G3-e003Coalescence-mBHI-p3_S34,0.13785744771660263,0.11003194888178913
G100-e003Coalescence-mBHI-p5_S31,0.3145539906103286,0.5123322683706071
F9-e003Coalescence-mBHI-p3_S118,0.7387964148527529,0.0
E111-e003Coalescence-mBHI-p3_S108,0.035424669227486126,0.47654952076677315
F8-e003Coalescence-mGAM-p3_S165,0.0998719590268886,0.23386581469648562
G3-e003Coalescence-mBHI-p5_S26,0.2535211267605634,0.0
G5-e003Coalescence-mBHI-p5_S28,0.2693128467776355,0.3617891373801917
H111-e003Coalescence-mGAM-p5_S92,0.43832693128467776,0.46568690095846643
G4-e003Coalescence-mBHI-p3_S35,0.3004694835680751,0.4862619808306709
H9-e003Coalescence-mGAM-p5_S90,0.4664959453691848,0.07616613418530352
H2-e003Coalescence-mBHI-p3_S45,0.2078531796841656,0.4678594249201278
E8-e003Coalescence-mBHI-p7_S101,0.0004268032437046522,0.024408945686900958
E4-e003Coalescence-mBHI-p5_S3,0.28510456679470764,0.5036421725239617
H2-e003Coalescence-mGAM-p3_S93,0.45241143832693126,0.4944408945686901
E4-e003Coalescence-mGAM-p5_S51,0.30644472897994024,0.50185303514377
G9-e003Coalescence-mGAM-p7_S174,0.45838668373879643,0.0
F2-e003Coalescence-mBHI-p3_S21,0.43918053777208704,0.011501597444089457
E8-e003Coalescence-mGAM-p3_S153,0.3072983354673495,0.5051757188498402
G111-e003Coalescence-mGAM-p3_S180,0.3060179257362356,0.3827476038338658
G5-e003Coalescence-mGAM-p3_S84,0.3094323516858728,0.38543130990415336
H8-e003Coalescence-mBHI-p5_S41,0.02987622705932565,0.4513738019169329
E100-e003Coalescence-mBHI-p5_S7,0.051643192488262914,0.5620447284345048
G100-e003Coalescence-mGAM-p7_S175,0.32095603926589844,0.5110543130990415
F9-e003Coalescence-mGAM-p7_S162,0.9944515578318395,0.0
F8-e003Coalescence-mGAM-p7_S161,0.22108408023900983,0.0
F3-e003Coalescence-mBHI-p3_S22,0.9850618864703372,0.0
G3-e003Coalescence-mBHI-p7_S122,0.4793000426803244,0.0
G5-e003Coalescence-mGAM-p5_S76,0.3593683311993171,0.41405750798722046
G5-e003Coalescence-mGAM-p7_S172,0.4259496372172428,0.45329073482428117
G4-e003Coalescence-mGAM-p5_S75,0.2927870251813914,0.4867731629392971
G8-e003Coalescence-mBHI-p3_S129,0.03243704652155356,0.49916932907348244
E5-e003Coalescence-mGAM-p3_S60,0.45710627400768244,0.4921405750798722
G2-e003Coalescence-mGAM-p5_S73,0.29449423815621,0.4986581469648562
E5-e003Coalescence-mGAM-p7_S148,0.4592402902262057,0.4877955271565495
H9-e003Coalescence-mGAM-p7_S186,0.4686299615877081,0.03220447284345048
E100-e003Coalescence-mGAM-p5_S55,0.03243704652155356,0.552076677316294
E8-e003Coalescence-mGAM-p5_S53,0.04182671788305591,0.7137380191693291
H5-e003Coalescence-mGAM-p3_S96,0.46180110968843363,0.49763578274760384
G4-e003Coalescence-mGAM-p3_S83,0.3038839095177123,0.5024920127795527
F4-e003Coalescence-mBHI-p7_S111,0.361929150661545,0.0017891373801916933
H3-e003Coalescence-mGAM-p7_S182,0.43405889884763127,0.20421725239616614
H5-e003Coalescence-mGAM-p5_S88,0.4630815194195476,0.5019808306709265
F4-e003Coalescence-mGAM-p5_S63,0.35638070849338455,0.002939297124600639
G4-e003Coalescence-mGAM-p7_S171,0.3072983354673495,0.5028753993610223
H8-e003Coalescence-mGAM-p5_S89,0.07127614169867691,0.4099680511182109
F3-e003Coalescence-mBHI-p5_S14,0.9714041826717883,0.0
F100-e003Coalescence-mBHI-p7_S115,0.23858301323090056,0.0
E3-e003Coalescence-mGAM-p7_S146,0.7456252667520273,0.0
F100-e003Coalescence-mGAM-p3_S167,0.5241143832693128,0.0
G100-e003Coalescence-mBHI-p3_S131,0.002134016218523261,0.5640894568690096
G4-e003Coalescence-mBHI-p7_S123,0.3047375160051216,0.5031309904153355
E9-e003Coalescence-mGAM-p3_S154,0.05121638924455826,0.0
F3-e003Coalescence-mGAM-p5_S62,0.9142125480153649,0.0
H4-e003Coalescence-mBHI-p7_S135,0.30303030303030304,0.40293929712460064
