,A2-e003Coalescence-mBHI-inoculumn-redo,D5-e003Coalescence-Inoculumn-mBHI
G4-e003Coalescence-mGAM-p7_S171,0.5242907321201863,0.12513832000876138
H8-e003Coalescence-mGAM-p5_S89,0.09979940753279729,0.8737148724126602
F3-e003Coalescence-mBHI-p5_S14,0.4718925095217944,0.14135823020479685
F100-e003Coalescence-mBHI-p7_S115,0.4486089716462125,0.22543007337641002
E3-e003Coalescence-mGAM-p7_S146,0.48271519255184087,0.13828233490307743
F100-e003Coalescence-mGAM-p3_S167,0.4679500634786289,0.13161378819406416
G100-e003Coalescence-mBHI-p3_S131,0.8504041472704189,0.08465359763443216
G4-e003Coalescence-mBHI-p7_S123,0.5364121878967414,0.12963618442667835
E9-e003Coalescence-mGAM-p3_S154,0.6246466356326703,0.12063207753805717
F3-e003Coalescence-mGAM-p5_S62,0.47913626745662297,0.14100213558208302
H4-e003Coalescence-mBHI-p7_S135,0.10734955564959797,0.7994944693899901
G111-e003Coalescence-mBHI-p7_S128,0.46675751163774865,0.11031327346402367
H3-e003Coalescence-mBHI-p5_S38,0.29115107913669064,0.43861515715693794
G3-e003Coalescence-mGAM-p3_S82,0.5265425306813373,0.1332995838352864
F111-e003Coalescence-mGAM-p3_S168,0.04903597122302159,0.907240882707261
F3-e003Coalescence-mGAM-p7_S158,0.4593101988997037,0.1362269740444639
F8-e003Coalescence-mBHI-p7_S113,0.5048887008040626,0.129944091556237
H4-e003Coalescence-mBHI-p3_S47,0.23626195514176895,0.5747574197787756
F3-e003Coalescence-mBHI-p7_S110,0.43644138806601784,0.13157512868251012
F100-e003Coalescence-mGAM-p5_S67,0.4830922556072789,0.1255959916767057
G8-e003Coalescence-mBHI-p7_S125,0.6686038933559035,0.09755223962326143
F4-e003Coalescence-mBHI-p5_S15,0.5290812526449429,0.12266345416712299
H111-e003Coalescence-mBHI-p5_S44,0.017953025814642403,0.9694704304019276
E111-e003Coalescence-mBHI-p7_S104,0.49544942869234027,0.4206773628299201
E2-e003Coalescence-mGAM-p3_S57,0.8801950909860347,0.08737131748986969
F2-e003Coalescence-mBHI-p5_S13,0.1898176047397376,0.04752540795093637
F4-e003Coalescence-mBHI-p3_S23,0.5731112991959374,0.12109812725878875
F2-e003Coalescence-mGAM-p3_S69,0.4814688954718577,0.1346051363487022
E9-e003Coalescence-mGAM-p5_S54,0.6919894202285231,0.11287498631037125
G3-e003Coalescence-mGAM-p5_S74,0.5241819720694032,0.1256154857080276
E111-e003Coalescence-mGAM-p5_S56,0.03655522640710961,0.9550445186726536
G100-e003Coalescence-mGAM-p5_S79,0.5377020736352095,0.12261466433030335
H100-e003Coalescence-mGAM-p5_S91,0.09596699111299195,0.8200857518344102
G9-e003Coalescence-mBHI-p3_S130,0.5128133728311468,0.11565797831562806
E4-e003Coalescence-mGAM-p7_S147,0.5440050782903089,0.12372626218376957
E4-e003Coalescence-mGAM-p3_S59,0.5297503173931443,0.13300372357901652
H4-e003Coalescence-mBHI-p5_S39,0.0743618281845112,0.8634972620742525
F4-e003Coalescence-mGAM-p3_S71,0.5350926787981379,0.13094469389990143
H100-e003Coalescence-mBHI-p7_S139,0.3782488362251376,0.36032187055087067
G8-e003Coalescence-mBHI-p5_S29,0.7498277613203556,0.0992512868251013
G2-e003Coalescence-mBHI-p5_S25,0.29111468472281,0.0774799036250137
G8-e003Coalescence-mGAM-p7_S173,0.849093525179856,0.09600547585149491
E4-e003Coalescence-mBHI-p3_S11,0.24616504443504025,0.033949786441791696
E2-e003Coalescence-mGAM-p5_S49,0.8829145154464665,0.08773715912824445
H9-e003Coalescence-mBHI-p5_S42,0.4608273381294964,0.15026952141057937
H111-e003Coalescence-mGAM-p3_S192,0.017745662293694456,0.980149490745811
F5-e003Coalescence-mBHI-p3_S24,0.15334405416842994,0.6902251122549556
E8-e003Coalescence-mBHI-p3_S105,0.8464815911976301,0.08042229766728727
E8-e003Coalescence-mGAM-p7_S149,0.8622894625476089,0.10066778008980397
H5-e003Coalescence-mBHI-p7_S136,0.015603893355903512,0.9323996824006133
G9-e003Coalescence-mBHI-p5_S30,0.5388882776132036,0.12106039864198882
F111-e003Coalescence-mBHI-p7_S116,0.3607744392721117,0.30858903734530724
F5-e003Coalescence-mBHI-p7_S112,0.2972746508675413,0.4085104588763553
F4-e003Coalescence-mGAM-p7_S159,0.5354515446466356,0.1351718869784251
F111-e003Coalescence-mBHI-p3_S120,0.44798688108336865,0.15840242032636073
H3-e003Coalescence-mGAM-p5_S86,0.020636479052052473,0.9907966268754791
E4-e003Coalescence-mBHI-p7_S99,0.525923402454507,0.122687109845581
H4-e003Coalescence-mGAM-p5_S87,0.01583749471011426,0.9811489979191765
E100-e003Coalescence-mGAM-p7_S151,0.825387642826915,0.08832959150147848
G9-e003Coalescence-mGAM-p3_S178,0.5167845958527296,0.13034853794765086
H9-e003Coalescence-mBHI-p7_S138,0.4592120186203978,0.14012682072062205
H8-e003Coalescence-mGAM-p7_S185,0.06676005078290309,0.9250077757091228
G2-e003Coalescence-mGAM-p3_S81,0.5427465086754126,0.12350837805278722
F111-e003Coalescence-mBHI-p5_S20,0.4495222175201016,0.13303356696966379
F8-e003Coalescence-mBHI-p5_S17,0.5800998730427422,0.12434831891359108
G100-e003Coalescence-mBHI-p7_S127,0.48189462547608974,0.12464264593144235
E5-e003Coalescence-mGAM-p5_S52,0.018809987304274224,0.9908833096046434
