,A2-e003Coalescence-mBHI-inoculumn-redo,C4-e003Coalescence-mBHI-inoculumn-redo
H4-e003Coalescence-mBHI-p5_S39,0.00981908563316881,0.478
F4-e003Coalescence-mGAM-p3_S71,0.139,0.969
H100-e003Coalescence-mBHI-p7_S139,0.33299999999999996,0.9906123378158382
G8-e003Coalescence-mBHI-p5_S29,0.6555,0.4
G2-e003Coalescence-mBHI-p5_S25,0.08347850580179174,0.9038259141789003
G8-e003Coalescence-mGAM-p7_S173,0.932,0.08199999999999996
E4-e003Coalescence-mBHI-p3_S11,0.375,0.7338880363981559
E2-e003Coalescence-mGAM-p5_S49,0.9994843718771189,0.02350000000000001
H9-e003Coalescence-mBHI-p5_S42,0.016275239902788518,0.878
H111-e003Coalescence-mGAM-p3_S192,0.0031802400949087844,0.187
F5-e003Coalescence-mBHI-p3_S24,0.308,0.471
E8-e003Coalescence-mBHI-p3_S105,0.9963671643633898,0.10699999999999998
E8-e003Coalescence-mGAM-p7_S149,0.9962866198368894,0.026000000000000023
H5-e003Coalescence-mBHI-p7_S136,0.029884682613528196,0.379
G9-e003Coalescence-mBHI-p5_S30,0.17250000000000001,0.9875410065447273
F111-e003Coalescence-mBHI-p7_S116,0.273,0.518
F5-e003Coalescence-mBHI-p7_S112,0.333,0.5
F4-e003Coalescence-mGAM-p7_S159,0.14,0.95
F111-e003Coalescence-mBHI-p3_S120,0.024364033754947993,0.793
H3-e003Coalescence-mGAM-p5_S86,0.014000000000000005,0.4165
E4-e003Coalescence-mBHI-p7_S99,0.0196949546563162,0.9989876894857339
H4-e003Coalescence-mGAM-p5_S87,0.001978466625172268,0.14700000000000002
E100-e003Coalescence-mGAM-p7_S151,0.897,0.15400000000000003
G9-e003Coalescence-mGAM-p3_S178,0.41200000000000003,0.9977549425899892
H9-e003Coalescence-mBHI-p7_S138,0.027732269759296536,0.9670897313027332
H8-e003Coalescence-mGAM-p7_S185,0.077,0.125
G2-e003Coalescence-mGAM-p3_S81,0.012,0.9996115952073608
F111-e003Coalescence-mBHI-p5_S20,0.04757946211027942,0.9413973696246302
F8-e003Coalescence-mBHI-p5_S17,0.3665,0.481
G100-e003Coalescence-mBHI-p7_S127,0.033189349437901076,0.9942699166024893
E5-e003Coalescence-mGAM-p5_S52,0.001916266850004732,0.403
