,A2-e003Coalescence-mBHI-inoculumn-redo,D5-e003Coalescence-Inoculumn-mBHI
F4-e003Coalescence-mBHI-p3_S23,0.611,0.009690319243411355
F2-e003Coalescence-mGAM-p3_S69,0.231,0.007326444527230532
E9-e003Coalescence-mGAM-p5_S54,0.655,0.0028183179846679937
G3-e003Coalescence-mGAM-p5_S74,0.541,0.0023024676106698626
E111-e003Coalescence-mGAM-p5_S56,0.00597909237887813,0.974
G100-e003Coalescence-mGAM-p5_S79,0.647,0.004224441055228103
H100-e003Coalescence-mGAM-p5_S91,0.01622409564420144,0.844
G9-e003Coalescence-mBHI-p3_S130,0.704,0.010318521977737284
E4-e003Coalescence-mGAM-p7_S147,0.62,0.0008832689158634496
E4-e003Coalescence-mGAM-p3_S59,0.673,0.005923012821444342
H4-e003Coalescence-mBHI-p5_S39,0.048,0.873
F4-e003Coalescence-mGAM-p3_S71,0.5329999999999999,0.0019384530139366948
H100-e003Coalescence-mBHI-p7_S139,0.492,0.297
G8-e003Coalescence-mBHI-p5_S29,0.857,0.008467249692171601
G2-e003Coalescence-mBHI-p5_S25,0.696,0.09375302767036975
G8-e003Coalescence-mGAM-p7_S173,0.9555,0.009
E4-e003Coalescence-mBHI-p3_S11,0.7483300517826219,0.17020728064582238
E2-e003Coalescence-mGAM-p5_S49,0.9994665634726535,0.0006557837625300606
H9-e003Coalescence-mBHI-p5_S42,0.018004251395740304,0.008259494577382329
H111-e003Coalescence-mGAM-p3_S192,0.0003567616787949669,0.9998596040945367
F5-e003Coalescence-mBHI-p3_S24,0.1195,0.673
E8-e003Coalescence-mBHI-p3_S105,0.9960323946597753,0.004163959551275334
E8-e003Coalescence-mGAM-p7_S149,0.975,0.018
H5-e003Coalescence-mBHI-p7_S136,0.003339521291053284,0.9969255043049765
G9-e003Coalescence-mBHI-p5_S30,0.789,0.0060093538679967156
F111-e003Coalescence-mBHI-p7_S116,0.22699999999999998,0.231
F5-e003Coalescence-mBHI-p7_S112,0.15800000000000003,0.353
F4-e003Coalescence-mGAM-p7_S159,0.526,0.004816564893468112
F111-e003Coalescence-mBHI-p3_S120,0.026288494065742643,0.01364558539694962
H3-e003Coalescence-mGAM-p5_S86,0.000598079156731505,0.9988571310064269
E4-e003Coalescence-mBHI-p7_S99,0.5695,0.007482391468487491
H4-e003Coalescence-mGAM-p5_S87,0.00026043415671182964,0.9998143888780633
E100-e003Coalescence-mGAM-p7_S151,0.9870421102975921,0.004079606202432997
G9-e003Coalescence-mGAM-p3_S178,0.471,0.0009659548423303467
H9-e003Coalescence-mBHI-p7_S138,0.03253780246504609,0.008941160574881592
H8-e003Coalescence-mGAM-p7_S185,0.05,0.9359999999999999
G2-e003Coalescence-mGAM-p3_S81,0.6719999999999999,0.0014239400534258827
F111-e003Coalescence-mBHI-p5_S20,0.056069518138335904,0.015966426782319923
F8-e003Coalescence-mBHI-p5_S17,0.5,0.006786550490090934
G100-e003Coalescence-mBHI-p7_S127,0.571,0.020723639202699824
E5-e003Coalescence-mGAM-p5_S52,0.00021990274181465087,0.9998776834991862
