,A2-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
C_C5_C8_AA_AE_mGAM_mBHI_6_S221,6498,3157
C_C7_C10_AE_AE_mGAM_mBHI_6_S223,6479,3116
C_E5_A8_AA_AA_mGAM_mGAM_6_S245,6408,3222
C_E7_A10_AE_AA_mGAM_mGAM_6_S247,6585,3270
C_G5_C8_AA_AE_mGAM_mGAM_6_S269,6470,3155
C_G7_C10_AE_AE_mGAM_mGAM_6_S271,6422,3178
Coalescence-C2-A10-AA-AE-mGAM-mGAM-5_S645,6550,3233
Coalescence-C9-A8-AA-AA-mGAM-mGAM-5_S652,6314,3258
Coalescence-D3-C8-AA-AE-mGAM-mGAM-5_S658,6553,3231
Coalescence-E12-C8-AA-AE-mGAM-mBHI-3_S679,6588,3246
Coalescence-F2-E10-AA-AE-mGAM-mBHI-3_S681,6601,3284
Coalescence-F9-C8-AA-AE-mGAM-mGAM-3_S688,6504,3197
D_A11_E10_AE_AA_mGAM_mBHI_4_S299,6324,3120
D_A6_A9_ACPP_AA_mGAM_mBHI_6_S294,6601,3288
D_A7_A10_AE_AA_mGAM_mBHI_6_S295,6600,3283
D_A9_E8_AA_AA_mGAM_mBHI_4_S297,6322,3252
D_C11_G10_AE_AE_mGAM_mBHI_4_S323,6597,3286
D_C5_C8_AA_AE_mGAM_mBHI_6_S317,6545,3213
D_C6_C9_ACPP_AE_mGAM_mBHI_6_S318,6503,3142
D_C7_C10_AE_AE_mGAM_mBHI_6_S319,6586,3268
D_C9_G8_AA_AE_mGAM_mBHI_4_S321,6600,3286
D_E11_E10_AE_AA_mGAM_mGAM_4_S347,6538,3219
D_E5_A8_AA_AA_mGAM_mGAM_6_S341,6197,3227
D_E6_A9_ACPP_AA_mGAM_mGAM_6_S342,6585,3274
D_E7_A10_AE_AA_mGAM_mGAM_6_S343,6529,3221
D_E9_E8_AA_AA_mGAM_mGAM_4_S345,6372,3263
D_G11_G10_AE_AE_mGAM_mGAM_4_S371,6531,3208
D_G5_C8_AA_AE_mGAM_mGAM_6_S365,6560,3236
D_G6_C9_ACPP_AE_mGAM_mGAM_6_S366,6543,3231
D_G7_C10_AE_AE_mGAM_mGAM_6_S367,6523,3214
D_G9_G8_AA_AE_mGAM_mGAM_4_S369,6501,3195
E10-e003Coalescence-mBHI-p1_S828,6602,3286
E10-e003Coalescence-mGAM-p1_S832,6446,3185
E100-e003Coalescence-mBHI-p5_S7,6592,3263
E100-e003Coalescence-mBHI-p7_S103,6530,3218
E100-e003Coalescence-mGAM-p3_S155,6569,3262
E100-e003Coalescence-mGAM-p5_S55,6488,3170
E100-e003Coalescence-mGAM-p7_S151,6507,3206
E8-e003Coalescence-mBHI-p1_S812,6287,3257
E8-e003Coalescence-mBHI-p3_S105,5989,3185
E8-e003Coalescence-mBHI-p5_S5,6319,3252
E8-e003Coalescence-mGAM-p1_S816,6006,3154
E8-e003Coalescence-mGAM-p5_S53,6266,3250
E8-e003Coalescence-mGAM-p7_S149,6291,3233
G10-e003Coalescence-mBHI-p1_S830,6596,3278
G10-e003Coalescence-mGAM-p1_S834,6538,3210
G100-e003Coalescence-mBHI-p5_S31,6600,3275
G100-e003Coalescence-mBHI-p7_S127,6594,3282
G100-e003Coalescence-mGAM-p3_S179,6430,3159
G100-e003Coalescence-mGAM-p7_S175,6379,3106
G8-e003Coalescence-mBHI-p1_S814,6592,3280
G8-e003Coalescence-mBHI-p3_S129,6601,3278
G8-e003Coalescence-mBHI-p5_S29,6585,3262
G8-e003Coalescence-mBHI-p7_S125,6553,3216
G8-e003Coalescence-mGAM-p1_S818,6527,3262
G8-e003Coalescence-mGAM-p3_S177,6502,3202
G8-e003Coalescence-mGAM-p5_S77,6584,3248
G8-e003Coalescence-mGAM-p7_S173,6585,3273
