,A2-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo
D3-e004Assembly-mGAM-p7,0.001187816849117792,0.001389023711797758
C8-e003Assembly-mGAM-p3,0.9984295691273211,0.0004095061360328994
C3-e003Coalescence-mGAM-p3,0.00016472284435778658,0.6725000000000001
B4-e003Assembly-mBHI-p5,0.00010870050488017091,0.991568775878818
D4-e004Assembly-mGAM-p5,0.004914558078141407,0.0015110801891861402
D3-e003Coalescence-Inoculumn-mBHI,0.203,0.0018686766342985175
C8-e003Assembly-mGAM-p5,0.9812032178052272,0.009700919347840198
C3-e003Coalescence-mBHI-p7,1.5904827166927457e-05,0.911
D11-e003Coalescence-mGAM-p5,0.08,0.004648775601817137
A11-e003Coalescence-mGAM-p7,0.135,0.0017929241547820862
B8-e003Coalescence-mBHI-p5,0.037,0.0015456605594416938
B10-e003Assembly-mGAM-p5,0.0015549466331723466,0.045
C2-e003Coalescence-mGAM-p7,1.286297751831534e-05,0.9999513094720515
D3-e003Coalescence-mBHI-p5,0.048,0.003053952842698814
B11-e003Coalescence-mGAM-p3,0.019,0.0008017566256023085
C4-e003Coalescence-mBHI-inoculumn-redo,8.729145669936795e-06,0.9988057602008074
B5-e003Assembly-mBHI-p5,0.346,0.005438180807216573
D2-e003Coalescence-mBHI-p5,0.28,0.015087679920940341
D8-e003Assembly-mGAM-p5,0.9983507970196162,0.0004147835290084302
D5-e003Coalescence-mGAM-p5,0.25,0.0019005854911903427
B5-e003Coalescence-mBHI-p5,0.013954290776142754,0.0029368005811246057
D5-e003Coalescence-mBHI-p7,0.141,0.0028095707608549645
C9-e003Coalescence-mBHI-p5,0.007770896422145032,0.403
A10-e003Coalescence-mBHI-p3,0.9390912810472093,0.04085097220593618
A5-e003Coalescence-mGAM-p3,0.5,0.004585668959106347
A2-e003Coalescence-Inoculumn-mGAM,0.9998847652668373,1.5838362096890618e-05
E5-e004Assembly-mGAM-p5,0.007053134381321626,0.8
D8-e003Coalescence-mGAM-p5,0.097,0.002562638552327047
A12-e003Coalescence-mGAM-p3,0.435,0.007935442370792413
C2-e003Coalescence-mBHI-p3,0.007624577896263543,0.583
C4-e004Assembly-mBHI-p5,0.009208526332225542,0.0028344983988324987
D9-e003Coalescence-mGAM-p7,0.133,0.002892767856221343
D4-e003Coalescence-mBHI-p7,0.007988936553217777,0.5609999999999999
D8-e003Assembly-mGAM-p3,0.9964105231573122,0.0014345542830218033
E4-e004Assembly-mGAM-p7,0.007762469366266417,0.0023941578014157255
E3-e004Assembly-mGAM-p3,0.0018468375613989343,0.0022507455692513697
B10-e003Coalescence-mGAM-p3,0.042,0.281
A9-e003Coalescence-mGAM-p7,0.031,0.0007853114178003165
D5-e004Assembly-mGAM-p5,0.015075198311724294,0.714
B5-e003Coalescence-Inoculumn-mGAM,0.024,0.0020975923799787027
D10-e003Coalescence-mBHI-p5,0.009633844111161563,0.085
D5-e003Coalescence-mBHI-p3,0.358,0.0023352703698242628
C5-e003Coalescence-mBHI-p3,0.006058062583050338,0.909
D9-e003Coalescence-mGAM-p5,0.33899999999999997,0.001603954494477904
C9-e003Coalescence-mBHI-p3,0.008415719805654726,0.429
D10-e003Coalescence-mGAM-p5,0.001400359689099098,0.32
C8-e003Coalescence-mBHI-p7,0.726,0.233
B11-e003Assembly-mGAM-p5,0.211,0.010495602128288706
G3-e004Assembly-epsilon-p7,0.011585521883839421,0.014202212930543422
B4-e003Coalescence-mGAM-p5,0.0005556226514912124,0.965
D4-e003Coalescence-mGAM-p5,0.015,0.528
C3-e004Assembly-mBHI-p7,0.00136338785173536,0.0016616310783374335
B5-e003Coalescence-mGAM-p5,0.402,0.0027630324679739147
B5-e003Coalescence-Inoculumn-mBHI,0.206,0.004170387709600628
G3-e004Assembly-epsilon-p3,0.0328757551614388,0.03791431361446125
C2-e003Coalescence-mGAM-p3,9.768842212131775e-06,0.97
B5-e003Coalescence-mGAM-p7,0.396,0.005962661339911952
D8-e003Coalescence-mBHI-p5,0.578,0.0029737362409052535
E5-e004Assembly-mGAM-p7,0.017353425610257687,0.615
C10-e003Assembly-mGAM-p3,0.005208570148843492,0.115
B10-e003Coalescence-mBHI-p5,0.119,0.288
D5-e003Coalescence-Inoculumn-mGAM,0.068,0.002774719629852808
B3-e004Assembly-mBHI-p5,0.004438890279151825,0.005400334150407248
B5-e003Coalescence-mBHI-p3,0.27,0.004363224142520595
G4-e004Assembly-epsilon-p5,0.07922653658756594,0.03381786998558403
C4-e003Coalescence-mGAM-p5,6.117241218049023e-06,0.872
C5-e003Coalescence-mGAM-p7,0.00352797600568683,0.571
C5-e003Coalescence-mBHI-inoculumn-redo,0.126,0.433
A2-e003Coalescence-mBHI-p7,0.8222270675044494,0.15053672436392204
A10-e003Coalescence-mBHI-p5,0.822,0.143
B8-e003Assembly-mGAM-p3,0.9941695698705028,0.002729831480950238
A4-e003Coalescence-mGAM-p5,0.048,0.0018769502206430642
D5-e003Coalescence-mBHI-p5,3.1849953150477036e-05,0.9998808784608684
D4-e003Coalescence-mGAM-p7,0.0011676804924124738,0.412
E4-e004Assembly-mGAM-p3,0.031500000000000014,0.0030300167656393024
A8-e003Coalescence-mBHI-p7,0.9998678855585585,7.581660769186056e-06
E3-e004Assembly-mGAM-p7,0.0016762773612082956,0.002050350699334397
B9-e003GlycerolRevival-mGAM-p2,0.010788032754558842,0.0026564570631564624
C4-e003Coalescence-mGAM-p3,3.768430448910227e-06,0.469
B2-e003Coalescence-Inoculumn-mGAM,0.681,0.0009116026098351155
D5-e003Coalescence-mGAM-p7,0.22699999999999998,0.011456530289982864
C5-e003Coalescence-mBHI-p5,0.003927634023832467,0.75
C5-e003Coalescence-mGAM-p3,0.027,0.829
D9-e003Assembly-mGAM-p5,0.07376855182313624,0.07733560415855731
B12-e003Coalescence-mGAM-p3,0.01797790623377414,0.003777442446846339
A11-e003Coalescence-mBHI-p7,0.684,0.007541533014060929
A3-e003Coalescence-Inoculumn-mGAM,0.7,0.001482943966366305
D10-e003Assembly-mGAM-p3,0.0021821142414447125,0.093
C3-e003Coalescence-mGAM-p5,8.970924909676102e-05,0.907
B4-e004Assembly-mBHI-p5,0.014388967605762137,0.004422673724447239
C10-e003GlycerolRevival-mGAM-p2,0.006532621338518579,0.01355419333935174
D3-e003Assembly-mBHI-p5,0.14556742177472426,0.144731440772803
A10-e003Coalescence-mGAM-p3,0.039,0.953
A9-e003Coalescence-mBHI-p3,0.056,0.00245837200603662
A2-e003Coalescence-Inoculumn-mBHI,0.9999777431559286,1.9589278197739464e-05
D3-e003Coalescence-mBHI-p7,0.004340802923821138,0.000902447889826829
C3-e003Coalescence-mBHI-p5,0.0010167282890141864,0.9587949021736476
D11-e003Assembly-mGAM-p3,0.182,0.006679117894630154
D2-e003Assembly-mBHI-p3,0.9914355277342364,0.0043835481189972774
A9-e003Coalescence-mBHI-p5,0.018202676102630586,0.0037754617384407564
D5-e003Coalescence-Inoculumn-mBHI,0.219,0.0012259213496185026
B2-e003Coalescence-mGAM-p3,0.006207527588181741,0.004891591831468573
B4-e003Assembly-mBHI-p3,0.0021286550863975377,0.4
C11-e003Coalescence-mGAM-p5,0.002370880311805923,0.28
G4-e004Assembly-epsilon-p3,0.05150318858211588,0.017271477934616596
B3-e003Coalescence-Inoculumn-mBHI,0.00948007330335175,0.009727418894726407
A8-e003Coalescence-mBHI-p5,0.9992173667619643,0.00010033936056173452
D5-e004Assembly-mGAM-p7,0.004348835607110469,0.907
D9-e003Coalescence-mBHI-p3,0.06308421699291576,0.018150506364272366
D5-e003Assembly-mBHI-p5,0.167,0.006036728136589194
A5-e003Coalescence-mBHI-p7,0.179,0.008424066871748254
BG-Fecal,0.13244896728922545,0.13572213661717428
D2-e003Coalescence-mGAM-p5,0.389,0.0007896942218761841
B9-e003Assembly-mGAM-p5,0.023821144753063694,0.008381901277334304
D3-e003Coalescence-mGAM-p3,0.133,0.52
D9-e003Coalescence-mGAM-p3,0.048,0.0017764736287089681
D3-e003Coalescence-mGAM-p5,0.293,0.022
C10-e003Coalescence-mGAM-p3,0.00039148839069987995,0.751
A5-e003Coalescence-mBHI-inoculumn-redo,0.274,0.00443426165749495
B11-e003Assembly-mGAM-p3,0.381,0.013991375783242629
B9-e003Coalescence-mGAM-p7,0.285,0.000911475263173112
B11-e003Coalescence-mGAM-p7,0.145,0.005685885717312303
C3-e003Coalescence-Inoculumn-mGAM,0.131,0.228
B5-e003Coalescence-mBHI-p7,0.010307752575765876,0.002102775137648034
A3-e003Coalescence-mGAM-p7,0.006254637587589517,0.006494550968811376
D4-e003Coalescence-Inoculumn-mBHI,0.117,0.451
A4-e003Coalescence-mBHI-p5,0.00027350597077979174,0.0006041393937987357
B3-e003Coalescence-mBHI-p7,0.009006082391818115,0.0086987635017383
D10-e003Coalescence-mGAM-p7,0.0007172990065976789,0.244
C12-e003Coalescence-mGAM-p3,0.008802326716901614,0.31
C11-e003Coalescence-mGAM-p3,0.009,0.312
D5-e004Assembly-mGAM-p3,0.011886494825624027,0.514
A10-e003Coalescence-mBHI-p7,0.757,0.22199999999999998
C10-e003Coalescence-mBHI-p7,0.0016469182859605383,0.519
B9-e003Coalescence-mBHI-p5,0.008766454729874182,0.002532979488664992
F4-e004Assembly-epsilon-p3,0.14442701482386777,0.08633766150918729
B10-e003Coalescence-mBHI-p3,0.011825107847969293,0.308
C11-e003Coalescence-mBHI-p5,0.079,0.034
A2-e003Coalescence-mGAM-p7,0.9991848688985041,0.00018947772229233588
C5-e003Assembly-mBHI-p3,0.314,0.007305066568982089
E3-e004Assembly-mGAM-p5,0.0017027979457250762,0.0020792582756355045
C3-e003GlycerolRevival-mBHI-p2,0.10667781396216569,0.11304401659649335
D10-e003Coalescence-mGAM-p3,0.010152488921561524,0.629
B10-e003Coalescence-mGAM-p7,0.0016587835519497232,0.9918245916553937
C4-e004Assembly-mBHI-p3,0.006155747799998119,0.0019027200903691864
A9-e003Coalescence-mBHI-p7,0.00524410690103578,0.001597893085516673
C2-e003Coalescence-Inoculumn-mGAM,0.484,0.222
B3-e003Coalescence-Inoculumn-mGAM,0.019,0.0011409385399438932
D11-e003Coalescence-mGAM-p7,0.01081807201876365,0.002295525038520378
D5-e003Coalescence-mGAM-p3,0.274,0.0015241899823218792
D4-e004Assembly-mGAM-p3,0.011386329832672973,0.0035595847015467206
E4-e004Assembly-mGAM-p5,0.003902951558029369,0.0012034507159001534
E5-e004Assembly-mGAM-p3,0.017268336956131128,0.765
D2-e003Coalescence-Inoculumn-mBHI,0.25,0.00471214084816057
B4-e003Coalescence-Inoculumn-mGAM,0.138,0.227
A10-e003Coalescence-mGAM-p7,0.168,0.813
B2-e003Assembly-mBHI-p3,0.9877957302236392,0.006386198437087723
F4-e004Assembly-epsilon-p7,0.10383854550099655,0.0508750786985787
D9-e003Coalescence-mBHI-p5,0.010974711284544057,0.00268906045702818
C4-e003Coalescence-Inoculumn-mGAM,0.000750270439232708,0.432
D4-e003Coalescence-mGAM-p3,0.077,0.729
B9-e003Coalescence-mBHI-p7,0.02352534554717023,0.00578850156691188
A2-e003Coalescence-mGAM-p5,0.9996291878176615,7.18705980684093e-05
D11-e003Assembly-mGAM-p5,0.231,0.03942553766657091
C3-e003Coalescence-mGAM-p7,9.394606631652261e-05,0.9
B11-e003GlycerolRevival-mGAM-p2,0.04402789197589677,0.010358012811567964
C5-e004Assembly-mBHI-p7,0.10274101279650931,0.18270355654742496
B3-e003Coalescence-mGAM-p5,0.0012022858464820854,0.0013167030645490274
D9-e003Coalescence-mBHI-p7,0.014225317076408166,0.0031768529528776682
B10-e003Assembly-mGAM-p3,0.003539043890701425,0.008652329665096003
D3-e004Assembly-mGAM-p5,0.002149073540010635,0.0026203099061424696
C5-e003Coalescence-mBHI-p7,0.005185320851511585,0.39
D12-e003Coalescence-mBHI-p3,0.09292690908069204,0.03296546364749965
D4-e004Assembly-mGAM-p7,0.0012366581389722318,0.000382647878316583
C11-e003Coalescence-mGAM-p7,0.0012629033905437732,0.517
C11-e003Assembly-mGAM-p3,0.217,0.004540028816664029
D10-e003Coalescence-mBHI-p7,0.051,0.108
C9-e003Coalescence-mBHI-p7,0.011950242647775083,0.837
A2-e003Coalescence-mBHI-p3,0.9245341478334841,0.060787608635776876
B8-e003Coalescence-mGAM-p5,0.218,0.00035978856802091036
C3-e004Assembly-mBHI-p3,0.0018667423604298665,0.002273178829760481
C11-e003Assembly-mGAM-p5,0.333,0.006663116411259192
B10-e003GlycerolRevival-mGAM-p2,0.00317748122062032,0.419
B3-e003Coalescence-mBHI-p5,0.001046944455959011,0.0005531902923549982
C2-e003Coalescence-mBHI-inoculumn-redo,0.056,0.924
A8-e003Coalescence-mGAM-p7,0.9998763940542814,1.662405685656262e-05
C11-e003GlycerolRevival-mGAM-p2,0.434,0.0023795423851181
B2-e003Coalescence-Inoculumn-mBHI,0.25,0.021786068536769537
A11-e003Coalescence-mBHI-p5,0.615,0.004140983689233508
C10-e003Coalescence-mGAM-p5,0.0002683882708479429,0.739
C4-e003Assembly-mBHI-p5,0.00022927190324368974,0.003589918316644937
C9-e003Assembly-mGAM-p5,0.02839567553839615,0.03140641388880924
A5-e003Coalescence-Inoculumn-mGAM,0.879,0.0009212134614961148
D4-e003Coalescence-Inoculumn-mGAM,0.01220446696968327,0.4
A2-e003Coalescence-mBHI-p5,0.9500172988375603,0.038233348443141905
B5-e004Assembly-mBHI-p5,0.0058261108715013145,0.889
C5-e003Assembly-mBHI-p5,0.052671189368720846,0.013181708941687692
C10-e003Coalescence-mBHI-p5,0.0017413449031392734,0.408
B9-e003Coalescence-mBHI-p3,0.029607672451114116,0.007635229111020809
C3-e003Coalescence-mBHI-inoculumn-redo,0.0006803004415163685,0.885
B5-e003Coalescence-mGAM-p3,0.222,0.00814061617212277
BK-Fecal,0.07191870895755652,0.017890613717111342
A5-e003Coalescence-mBHI-p3,0.17789716935319203,0.09026602621918013
C4-e004Assembly-mBHI-p7,0.014433068510820364,0.004449415321192512
A4-e003Coalescence-mBHI-p3,0.10280628907950805,0.11982895195230446
C9-e003GlycerolRevival-mGAM-p2,0.011163290129711949,0.012514093958385226
B4-e004Assembly-mBHI-p3,0.008811182054323503,0.0027145921667537905
F3-e004Assembly-epsilon-p5,0.09555051397380002,0.10426477557246303
C9-e003Coalescence-mGAM-p5,0.07499999999999996,0.341
A2-e003Coalescence-mBHI-inoculumn-redo,0.992693881526621,0.004022994632650909
C2-e003Coalescence-mGAM-p5,1.829090760552377e-05,0.9996099275931255
B8-e003GlycerolRevival-mGAM-p2,0.9996436967265029,2.9263534244115348e-05
C8-e003Coalescence-mBHI-p5,0.856,0.115
B8-e003Coalescence-mGAM-p7,0.14,0.0003220357760653541
B4-e003Coalescence-Inoculumn-mBHI,0.0006562209764152259,0.879
D2-e003Coalescence-Inoculumn-mGAM,0.885,0.0009665063715270802
B8-e003Coalescence-mBHI-p7,0.014803710491372205,0.0033964893551985337
B3-e004Assembly-mBHI-p3,0.003666909361038464,0.0044714478980379556
D3-e003Coalescence-Inoculumn-mGAM,0.025,0.001207075242230691
B11-e003Coalescence-mBHI-p3,0.083,0.006141360850270651
C5-e003Coalescence-Inoculumn-mGAM,0.075,0.377
C4-e003Coalescence-mBHI-p5,3.626405055989512e-05,0.947
G3-e004Assembly-epsilon-p5,0.016934166576488704,0.019762732371310772
BC-Fecal,0.19748428571935558,0.19724424185947667
e004-inoculumn-fecal-BE,0.16618665750181025,0.11081836898259208
A11-e003Coalescence-mBHI-p3,0.661,0.0009560569850098388
B4-e004Assembly-mBHI-p7,0.015944531671249935,0.004955858432719267
A4-e003Coalescence-Inoculumn-mGAM,0.45899999999999996,0.228
B4-e003Coalescence-mBHI-p3,0.023695725364236295,0.898635181845687
A5-e003Coalescence-Inoculumn-mBHI,0.278,0.007035678631628901
A9-e003Coalescence-mGAM-p5,0.124,0.0003118038960376957
C10-e003Coalescence-mGAM-p7,0.0007190408409123339,0.737
F3-e004Assembly-epsilon-p7,0.05939470591019012,0.06532545011741107
A11-e003Coalescence-mGAM-p3,0.396,0.0027606944075595653
C10-e003Coalescence-mBHI-p3,0.0012341658729557953,0.65
D2-e003Coalescence-mBHI-p3,0.434,0.004691498540288183
C5-e003GlycerolRevival-mBHI-p2,0.22,0.003947382819012103
H5-e003Coalescence-mBHI-p5_S40,0.296,0.001277183287618018
E2-e003Coalescence-mGAM-p7_S145,0.999166207065078,6.952635473752699e-05
G5-e003Coalescence-mBHI-p7_S124,0.0034415139936085836,0.323
H111-e003Coalescence-mGAM-p7_S188,0.0058147255070219814,0.0012294949018435471
H4-e003Coalescence-mGAM-p7_S183,0.013,0.455
F5-e003Coalescence-mGAM-p5_S64,0.031,0.0021186727769842858
F5-e003Coalescence-mGAM-p7_S160,0.226,0.067
F8-e003Coalescence-mBHI-p3_S117,0.079,0.005610847115287924
H3-e003Coalescence-mBHI-p3_S46,0.065,0.0030250894225724648
H2-e003Coalescence-mBHI-p7_S133,0.25,0.008537934518820785
E5-e003Coalescence-mBHI-p3_S12,0.318,0.009751415256560737
F100-e003Coalescence-mGAM-p7_S163,0.0016176144892260569,0.293
F9-e003Coalescence-mBHI-p5_S18,0.018467370332934767,0.006114414294739036
H3-e003Coalescence-mBHI-p7_S134,0.01963817011916234,0.004071418355480643
E3-e003Coalescence-mGAM-p3_S58,0.003217830656674024,0.003919300715753662
G4-e003Coalescence-mBHI-p5_S27,4.302423596759207e-05,0.9967037283279234
E8-e003Coalescence-mBHI-p5_S5,0.9995080008605355,2.951333350122768e-05
G2-e003Coalescence-mBHI-p3_S33,0.05802694810471735,0.07974937312597542
E9-e003Coalescence-mBHI-p5_S6,0.00751311006393013,0.0016584205961886847
H111-e003Coalescence-mBHI-p3_S144,0.191,0.001566181563033706
G111-e003Coalescence-mGAM-p5_S80,0.0026770207368738675,0.329
G100-e003Coalescence-mGAM-p3_S179,0.0010473503798506163,0.775
F111-e003Coalescence-mGAM-p5_S68,0.019547843902597117,0.006189126772319914
G111-e003Coalescence-mBHI-p5_S32,0.028,0.07
G5-e003Coalescence-mBHI-p3_S36,0.1,0.629
H2-e003Coalescence-mGAM-p7_S181,0.302,0.000611204148873602
H9-e003Coalescence-mGAM-p3_S190,0.040460367379994415,0.009877691980667675
E3-e003Coalescence-mBHI-p3_S10,0.429,0.1731952149920241
H2-e003Coalescence-mGAM-p5_S85,0.415,0.006259255611347623
G8-e003Coalescence-mGAM-p3_S177,0.411,0.556
F2-e003Coalescence-mGAM-p7_S157,0.002890783832141636,0.0019212290366006706
H3-e003Coalescence-mGAM-p3_S94,0.233,0.01235141273111163
H4-e003Coalescence-mGAM-p3_S95,0.019768420156030298,0.783
E5-e003Coalescence-mBHI-p7_S100,0.42200000000000004,0.0053749771265092835
G111-e003Coalescence-mBHI-p3_S132,0.19770862548554177,0.14750696417023587
F3-e003Coalescence-mGAM-p3_S70,0.007464343137050535,0.008305697636942349
E100-e003Coalescence-mBHI-p7_S103,0.843,0.119
F9-e003Coalescence-mGAM-p5_S66,0.0015997388946980406,0.0004905846503380671
G111-e003Coalescence-mGAM-p7_S176,0.018462887274257034,0.826
H100-e003Coalescence-mGAM-p7_S187,0.007054716820139416,0.462
E100-e003Coalescence-mGAM-p3_S155,0.10299999999999998,0.875
E3-e003Coalescence-mGAM-p5_S50,0.002193003853513438,0.0034518115725450426
F5-e003Coalescence-mGAM-p3_S72,0.0444798542220896,0.01822545236054444
E9-e003Coalescence-mBHI-p7_S102,0.082,0.002521454455609658
E5-e003Coalescence-mBHI-p5_S4,0.4715,0.009216794058430263
F111-e003Coalescence-mGAM-p7_S164,0.19699999999999998,0.011937902784924266
E111-e003Coalescence-mBHI-p5_S8,0.543,0.003966479492412186
H100-e003Coalescence-mBHI-p5_S43,0.004026341520730265,0.172
F2-e003Coalescence-mGAM-p5_S61,0.0015983835802844792,0.0017687863681774979
F5-e003Coalescence-mBHI-p5_S16,0.01449331746553583,0.003073300048174707
F8-e003Coalescence-mGAM-p5_S65,0.355,0.00095885324047
H8-e003Coalescence-mBHI-p7_S137,0.712,0.001410515901001676
G9-e003Coalescence-mGAM-p5_S78,0.008373445660563854,0.725
E2-e003Coalescence-mBHI-p5_S1,0.8814367757916083,0.09146414445489985
E2-e003Coalescence-mBHI-p3_S9,0.953555946336165,0.03327962409679595
G8-e003Coalescence-mGAM-p5_S77,0.353,0.602
G3-e003Coalescence-mBHI-p3_S34,0.0004205855303493352,0.980246296103416
G100-e003Coalescence-mBHI-p5_S31,0.0014006803161323708,0.573
F9-e003Coalescence-mBHI-p3_S118,0.10023871249108501,0.04808150093599167
E111-e003Coalescence-mBHI-p3_S108,0.667,0.0047807505563512345
F8-e003Coalescence-mGAM-p3_S165,0.471,0.02408944943756511
G3-e003Coalescence-mBHI-p5_S26,0.00025461588707253774,0.886
G5-e003Coalescence-mBHI-p5_S28,0.235,0.322
H111-e003Coalescence-mGAM-p5_S92,0.009456102331410445,0.0026195251715801842
G4-e003Coalescence-mBHI-p3_S35,1.8125672827694336e-05,0.927
H9-e003Coalescence-mGAM-p5_S90,0.011731140453782945,0.00264627679082757
H2-e003Coalescence-mBHI-p3_S45,0.333,0.0058958471678607
E8-e003Coalescence-mBHI-p7_S101,0.942,0.0018886111472821107
E4-e003Coalescence-mBHI-p5_S3,0.00021289533872628332,0.0012265058767553134
H2-e003Coalescence-mGAM-p3_S93,0.63,0.003584880081745352
E4-e003Coalescence-mGAM-p5_S51,3.765492755715251e-05,0.9996813912847934
G9-e003Coalescence-mGAM-p7_S174,0.0010552042842850407,0.488
E8-e003Coalescence-mGAM-p3_S153,0.0004970805803463289,0.53
G111-e003Coalescence-mGAM-p3_S180,0.0045928082469773234,0.291
G5-e003Coalescence-mGAM-p3_S84,0.031000000000000028,0.83
H8-e003Coalescence-mBHI-p5_S41,0.489,0.0026169509201885194
E100-e003Coalescence-mBHI-p5_S7,0.798,0.141
G100-e003Coalescence-mGAM-p7_S175,0.0006500037589792734,0.9956388657423212
F9-e003Coalescence-mGAM-p7_S162,0.0030140542744717387,0.0006342633559053675
F8-e003Coalescence-mGAM-p7_S161,0.319,0.001044691161403997
F3-e003Coalescence-mBHI-p3_S22,0.0013389036405549765,0.0012360451904703423
G3-e003Coalescence-mBHI-p7_S122,0.0007172598623170518,0.6
G5-e003Coalescence-mGAM-p5_S76,0.059,0.559
G5-e003Coalescence-mGAM-p7_S172,0.037,0.798
G4-e003Coalescence-mGAM-p5_S75,4.215073118921864e-05,0.174
G8-e003Coalescence-mBHI-p3_S129,0.861,0.085
E5-e003Coalescence-mGAM-p3_S60,0.489,0.005848155053829872
G2-e003Coalescence-mGAM-p5_S73,5.148853276115113e-05,0.999707139142919
E5-e003Coalescence-mGAM-p7_S148,0.369,0.0015246111396183802
H9-e003Coalescence-mGAM-p7_S186,0.1135,0.005225118929341443
E100-e003Coalescence-mGAM-p5_S55,0.489,0.462
E8-e003Coalescence-mGAM-p5_S53,0.9996940308904597,6.42804303316957e-05
H5-e003Coalescence-mGAM-p3_S96,0.365,0.004330287862486295
G4-e003Coalescence-mGAM-p3_S83,2.3672036176062942e-05,0.772
F4-e003Coalescence-mBHI-p7_S111,0.0026559362922180464,0.733
H3-e003Coalescence-mGAM-p7_S182,0.306,0.006132145648180915
H5-e003Coalescence-mGAM-p5_S88,0.259,0.0011497199073773302
F4-e003Coalescence-mGAM-p5_S63,7.18473330400841e-05,0.965
G4-e003Coalescence-mGAM-p7_S171,1.954312900285874e-05,0.173
H8-e003Coalescence-mGAM-p5_S89,0.181,0.0025121581465703587
F3-e003Coalescence-mBHI-p5_S14,0.00393347567313594,0.00343032509560296
F100-e003Coalescence-mBHI-p7_S115,0.207,0.375
E3-e003Coalescence-mGAM-p7_S146,0.0019497621240962373,0.003774879838306572
F100-e003Coalescence-mGAM-p3_S167,0.0016074023059796853,0.096
G100-e003Coalescence-mBHI-p3_S131,0.9995702519751818,5.593251066063364e-05
G4-e003Coalescence-mBHI-p7_S123,2.857864790987527e-05,0.9975184659816223
E9-e003Coalescence-mGAM-p3_S154,0.444,0.0004605033287798271
F3-e003Coalescence-mGAM-p5_S62,0.0056183555847117515,0.006412441377083101
H4-e003Coalescence-mBHI-p7_S135,0.004091901368298278,0.409
E3-e003Coalescence-mBHI-p5_S2,0.8747962666699676,0.0993759041508322
G111-e003Coalescence-mBHI-p7_S128,0.041,0.065
H3-e003Coalescence-mBHI-p5_S38,0.009954943670774909,0.0022158831533918796
G3-e003Coalescence-mGAM-p3_S82,0.0005734890608875529,0.841
F111-e003Coalescence-mGAM-p3_S168,0.297,0.003799316324119053
F3-e003Coalescence-mGAM-p7_S158,0.024393082181298372,0.02589212530430027
F8-e003Coalescence-mBHI-p7_S113,0.008477594081475286,0.0020710182772718
G2-e003Coalescence-mBHI-p7_S121,0.19270155677365167,0.17489575226904333
H4-e003Coalescence-mBHI-p3_S47,0.004346607003077066,0.745
F3-e003Coalescence-mBHI-p7_S110,0.16077960282700796,0.14962626794385703
F100-e003Coalescence-mGAM-p5_S67,0.008571225960340143,0.152
G8-e003Coalescence-mBHI-p7_S125,0.828,0.141
F4-e003Coalescence-mBHI-p5_S15,0.0002563849099332242,0.864
H111-e003Coalescence-mBHI-p5_S44,0.152,0.002155569009116118
E111-e003Coalescence-mBHI-p7_S104,0.5840000000000001,0.0018491888708170384
E2-e003Coalescence-mGAM-p3_S57,0.9984468999896828,0.0002543148862270375
F2-e003Coalescence-mBHI-p5_S13,0.9676634050159825,0.007428614049605101
F4-e003Coalescence-mBHI-p3_S23,0.059176902806073316,0.8849875095034111
F2-e003Coalescence-mGAM-p3_S69,0.004200305556437718,0.004410031482478391
E9-e003Coalescence-mGAM-p5_S54,0.321,0.0008227139567112567
