,C4-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
C5-e003Coalescence-mGAM-p7,5696,22585
C5-e003Coalescence-mBHI-inoculumn-redo,5713,22605
A2-e003Coalescence-mBHI-p7,2175,8414
A10-e003Coalescence-mBHI-p5,5634,22311
B8-e003Assembly-mGAM-p3,5421,21315
A4-e003Coalescence-mGAM-p5,5715,22515
D5-e003Coalescence-mBHI-p5,5507,22300
D4-e003Coalescence-mGAM-p7,5713,22611
E4-e004Assembly-mGAM-p3,5628,22360
A8-e003Coalescence-mBHI-p7,5649,22320
E3-e004Assembly-mGAM-p7,5102,20953
B9-e003GlycerolRevival-mGAM-p2,5705,22276
C4-e003Coalescence-mGAM-p3,5667,22581
B2-e003Coalescence-Inoculumn-mGAM,5690,22460
D5-e003Coalescence-mGAM-p7,5456,21302
C5-e003Coalescence-mBHI-p5,5614,22435
C5-e003Coalescence-mGAM-p3,5571,22404
D9-e003Assembly-mGAM-p5,3242,14324
B12-e003Coalescence-mGAM-p3,5685,22182
A11-e003Coalescence-mBHI-p7,5643,22199
A3-e003Coalescence-Inoculumn-mGAM,5679,22421
D10-e003Assembly-mGAM-p3,5201,22244
C3-e003Coalescence-mGAM-p5,5525,22369
B4-e004Assembly-mBHI-p5,5645,22367
C10-e003GlycerolRevival-mGAM-p2,5096,21892
D3-e003Assembly-mBHI-p5,2179,9223
A10-e003Coalescence-mGAM-p3,5557,22359
A9-e003Coalescence-mBHI-p3,5714,22558
A2-e003Coalescence-Inoculumn-mBHI,5127,19958
D3-e003Coalescence-mBHI-p7,5713,22527
C3-e003Coalescence-mBHI-p5,5373,21834
D11-e003Assembly-mGAM-p3,5679,22134
D2-e003Assembly-mBHI-p3,5367,20990
A9-e003Coalescence-mBHI-p5,5703,22297
D5-e003Coalescence-Inoculumn-mBHI,5664,22416
B2-e003Coalescence-mGAM-p3,5058,21904
B4-e003Assembly-mBHI-p3,5352,22312
C11-e003Coalescence-mGAM-p5,5718,22610
G4-e004Assembly-epsilon-p3,5473,21657
B3-e003Coalescence-Inoculumn-mBHI,4919,21258
A8-e003Coalescence-mBHI-p5,5627,22233
D5-e004Assembly-mGAM-p7,5385,21952
D9-e003Coalescence-mBHI-p3,5365,20525
D5-e003Assembly-mBHI-p5,5706,22306
A5-e003Coalescence-mBHI-p7,5667,21937
BG-Fecal,2960,12883
D2-e003Coalescence-mGAM-p5,5718,22596
B9-e003Assembly-mGAM-p5,5637,22001
D3-e003Coalescence-mGAM-p3,5674,22471
D9-e003Coalescence-mGAM-p3,5716,22576
D3-e003Coalescence-mGAM-p5,5688,22419
C10-e003Coalescence-mGAM-p3,5584,22433
A5-e003Coalescence-mBHI-inoculumn-redo,5675,22426
B11-e003Assembly-mGAM-p3,5515,21469
B9-e003Coalescence-mGAM-p7,5716,22565
B11-e003Coalescence-mGAM-p7,5338,21631
C3-e003Coalescence-Inoculumn-mGAM,5718,22612
B5-e003Coalescence-mBHI-p7,5713,22537
A3-e003Coalescence-mGAM-p7,5230,21975
D4-e003Coalescence-Inoculumn-mBHI,5714,22602
A4-e003Coalescence-mBHI-p5,5003,21805
B3-e003Coalescence-mBHI-p7,4467,20022
D10-e003Coalescence-mGAM-p7,5718,22612
C12-e003Coalescence-mGAM-p3,5715,22567
C11-e003Coalescence-mGAM-p3,5718,22614
D5-e004Assembly-mGAM-p3,5540,22272
A10-e003Coalescence-mBHI-p7,5665,22414
C10-e003Coalescence-mBHI-p7,5627,22483
B9-e003Coalescence-mBHI-p5,5717,22503
F4-e004Assembly-epsilon-p3,3655,14037
B10-e003Coalescence-mBHI-p3,5705,22530
C11-e003Coalescence-mBHI-p5,5718,22591
A2-e003Coalescence-mGAM-p7,5582,22031
C5-e003Assembly-mBHI-p3,5694,22281
E3-e004Assembly-mGAM-p5,5083,20939
C3-e003GlycerolRevival-mBHI-p2,2713,12032
D10-e003Coalescence-mGAM-p3,5654,22498
B10-e003Coalescence-mGAM-p7,5442,22156
C4-e004Assembly-mBHI-p3,5644,22393
A9-e003Coalescence-mBHI-p7,5714,22565
C2-e003Coalescence-Inoculumn-mGAM,5707,22570
B3-e003Coalescence-Inoculumn-mGAM,5712,22479
D11-e003Coalescence-mGAM-p7,5702,22407
D5-e003Coalescence-mGAM-p3,5677,22410
D4-e004Assembly-mGAM-p3,5632,22288
E4-e004Assembly-mGAM-p5,5653,22407
E5-e004Assembly-mGAM-p3,5126,21063
D2-e003Coalescence-Inoculumn-mBHI,5667,22398
B4-e003Coalescence-Inoculumn-mGAM,5718,22612
A10-e003Coalescence-mGAM-p7,5587,22396
B2-e003Assembly-mBHI-p3,5121,20141
F4-e004Assembly-epsilon-p7,4402,17167
D9-e003Coalescence-mBHI-p5,5715,22483
C4-e003Coalescence-Inoculumn-mGAM,5718,22614
D4-e003Coalescence-mGAM-p3,5631,22471
B9-e003Coalescence-mBHI-p7,5679,22213
A2-e003Coalescence-mGAM-p5,5640,22230
D11-e003Assembly-mGAM-p5,4495,16423
C3-e003Coalescence-mGAM-p7,5546,22395
B11-e003GlycerolRevival-mGAM-p2,5552,21391
C5-e004Assembly-mBHI-p7,2913,12217
B3-e003Coalescence-mGAM-p5,5154,22138
D9-e003Coalescence-mBHI-p7,5708,22410
B10-e003Assembly-mGAM-p3,5001,21232
D3-e004Assembly-mGAM-p5,5087,20951
C5-e003Coalescence-mBHI-p7,5717,22603
D12-e003Coalescence-mBHI-p3,4794,17662
D4-e004Assembly-mGAM-p7,5653,22424
C11-e003Coalescence-mGAM-p7,5712,22608
C11-e003Assembly-mGAM-p3,5711,22387
D10-e003Coalescence-mBHI-p7,5716,22595
C9-e003Coalescence-mBHI-p7,5559,22359
A2-e003Coalescence-mBHI-p3,3560,13731
B8-e003Coalescence-mGAM-p5,5717,22596
C3-e004Assembly-mBHI-p3,5060,20916
C11-e003Assembly-mGAM-p5,5684,22282
B10-e003GlycerolRevival-mGAM-p2,5533,22506
B3-e003Coalescence-mBHI-p5,4950,21686
C2-e003Coalescence-mBHI-inoculumn-redo,5552,22356
A8-e003Coalescence-mGAM-p7,5638,22295
C11-e003GlycerolRevival-mGAM-p2,5698,22476
B2-e003Coalescence-Inoculumn-mBHI,4113,17964
A11-e003Coalescence-mBHI-p5,5701,22472
C10-e003Coalescence-mGAM-p5,5583,22446
C4-e003Assembly-mBHI-p5,5041,22005
C9-e003Assembly-mGAM-p5,4597,19324
A5-e003Coalescence-Inoculumn-mGAM,5657,22346
D4-e003Coalescence-Inoculumn-mGAM,5566,22424
A2-e003Coalescence-mBHI-p5,4031,15833
B5-e004Assembly-mBHI-p5,5386,21931
C5-e003Assembly-mBHI-p5,5562,21370
C10-e003Coalescence-mBHI-p5,5429,22199
B9-e003Coalescence-mBHI-p3,5646,22081
C3-e003Coalescence-mBHI-inoculumn-redo,5576,22394
B5-e003Coalescence-mGAM-p3,5617,22221
BK-Fecal,5065,20062
A5-e003Coalescence-mBHI-p3,3374,11766
C4-e004Assembly-mBHI-p7,5631,22312
A4-e003Coalescence-mBHI-p3,2295,10268
C9-e003GlycerolRevival-mGAM-p2,4912,20783
B4-e004Assembly-mBHI-p3,5647,22386
F3-e004Assembly-epsilon-p5,3084,13425
C9-e003Coalescence-mGAM-p5,5645,22469
A2-e003Coalescence-mBHI-inoculumn-redo,5378,21015
C2-e003Coalescence-mGAM-p5,5562,22326
B8-e003GlycerolRevival-mGAM-p2,5627,22226
C8-e003Coalescence-mBHI-p5,5651,22371
B8-e003Coalescence-mGAM-p7,5717,22581
B4-e003Coalescence-Inoculumn-mBHI,5528,22377
D2-e003Coalescence-Inoculumn-mGAM,5652,22316
B8-e003Coalescence-mBHI-p7,5707,22446
B3-e004Assembly-mBHI-p3,5051,20886
D3-e003Coalescence-Inoculumn-mGAM,5717,22525
B11-e003Coalescence-mBHI-p3,5696,22409
C5-e003Coalescence-Inoculumn-mGAM,5712,22609
C4-e003Coalescence-mBHI-p5,5519,22347
G3-e004Assembly-epsilon-p5,4973,20524
BC-Fecal,1894,7998
e004-inoculumn-fecal-BE,2930,11577
A11-e003Coalescence-mBHI-p3,5713,22585
B4-e004Assembly-mBHI-p7,5628,22311
A4-e003Coalescence-Inoculumn-mGAM,5709,22596
B4-e003Coalescence-mBHI-p3,4268,16889
A5-e003Coalescence-Inoculumn-mBHI,5613,21996
A9-e003Coalescence-mGAM-p5,5718,22573
C10-e003Coalescence-mGAM-p7,5598,22449
F3-e004Assembly-epsilon-p7,3809,16304
A11-e003Coalescence-mGAM-p3,5716,22546
C10-e003Coalescence-mBHI-p3,5601,22498
D2-e003Coalescence-mBHI-p3,5708,22437
C5-e003GlycerolRevival-mBHI-p2,5647,22288
H5-e003Coalescence-mBHI-p5_S40,5713,22441
E2-e003Coalescence-mGAM-p7_S145,5607,22095
G5-e003Coalescence-mBHI-p7_S124,5717,22579
H111-e003Coalescence-mGAM-p7_S188,5712,22375
H4-e003Coalescence-mGAM-p7_S183,5718,22588
F5-e003Coalescence-mGAM-p5_S64,5601,22130
F5-e003Coalescence-mGAM-p7_S160,5630,22363
F8-e003Coalescence-mBHI-p3_S117,5696,22030
H3-e003Coalescence-mBHI-p3_S46,5267,22152
H2-e003Coalescence-mBHI-p7_S133,5646,21810
E5-e003Coalescence-mBHI-p3_S12,5690,22130
F100-e003Coalescence-mGAM-p7_S163,5244,21838
F9-e003Coalescence-mBHI-p5_S18,5695,22004
H3-e003Coalescence-mBHI-p7_S134,5661,22160
E3-e003Coalescence-mGAM-p3_S58,4900,21768
G4-e003Coalescence-mBHI-p5_S27,5416,22198
E8-e003Coalescence-mBHI-p5_S5,5633,22151
G2-e003Coalescence-mBHI-p3_S33,3057,13788
E9-e003Coalescence-mBHI-p5_S6,5707,22114
H111-e003Coalescence-mBHI-p3_S144,5714,22480
G111-e003Coalescence-mGAM-p5_S80,5718,22596
G100-e003Coalescence-mGAM-p3_S179,5454,22355
F111-e003Coalescence-mGAM-p5_S68,5681,21967
G111-e003Coalescence-mBHI-p5_S32,5716,22552
G5-e003Coalescence-mBHI-p3_S36,5625,22407
H2-e003Coalescence-mGAM-p7_S181,5717,22546
H9-e003Coalescence-mGAM-p3_S190,5552,21084
E3-e003Coalescence-mBHI-p3_S10,1284,6105
H2-e003Coalescence-mGAM-p5_S85,5630,21612
G8-e003Coalescence-mGAM-p3_S177,5694,22565
F2-e003Coalescence-mGAM-p7_S157,4950,21920
H3-e003Coalescence-mGAM-p3_S94,5605,22177
H4-e003Coalescence-mGAM-p3_S95,5418,21879
E5-e003Coalescence-mBHI-p7_S100,5667,22187
G111-e003Coalescence-mBHI-p3_S132,2051,7809
F3-e003Coalescence-mGAM-p3_S70,5098,21767
E100-e003Coalescence-mBHI-p7_S103,5607,22133
F9-e003Coalescence-mGAM-p5_S66,5711,22282
G111-e003Coalescence-mGAM-p7_S176,5283,21487
H100-e003Coalescence-mGAM-p7_S187,5697,22546
E100-e003Coalescence-mGAM-p3_S155,5485,22244
E3-e003Coalescence-mGAM-p5_S50,4981,21952
F5-e003Coalescence-mGAM-p3_S72,5511,21557
E9-e003Coalescence-mBHI-p7_S102,5711,22216
E5-e003Coalescence-mBHI-p5_S4,5646,22035
F111-e003Coalescence-mGAM-p7_S164,5505,21553
E111-e003Coalescence-mBHI-p5_S8,5704,22423
H100-e003Coalescence-mBHI-p5_S43,5714,22535
F2-e003Coalescence-mGAM-p5_S61,4980,21973
F5-e003Coalescence-mBHI-p5_S16,5704,22203
F8-e003Coalescence-mGAM-p5_S65,5712,22407
H8-e003Coalescence-mBHI-p7_S137,5687,22385
G9-e003Coalescence-mGAM-p5_S78,5472,22361
E2-e003Coalescence-mBHI-p5_S1,2937,10943
E2-e003Coalescence-mBHI-p3_S9,4172,16157
G8-e003Coalescence-mGAM-p5_S77,5658,22492
G3-e003Coalescence-mBHI-p3_S34,5330,21954
G100-e003Coalescence-mBHI-p5_S31,5530,22452
F9-e003Coalescence-mBHI-p3_S118,4089,13842
E111-e003Coalescence-mBHI-p3_S108,5649,22073
F8-e003Coalescence-mGAM-p3_S165,4505,16663
G3-e003Coalescence-mBHI-p5_S26,5401,22169
G5-e003Coalescence-mBHI-p5_S28,5715,22595
H111-e003Coalescence-mGAM-p5_S92,5709,22171
G4-e003Coalescence-mBHI-p3_S35,5406,22234
H9-e003Coalescence-mGAM-p5_S90,5702,22092
H2-e003Coalescence-mBHI-p3_S45,5698,22327
E8-e003Coalescence-mBHI-p7_S101,5635,22201
E4-e003Coalescence-mBHI-p5_S3,4969,21894
H2-e003Coalescence-mGAM-p3_S93,5711,22385
E4-e003Coalescence-mGAM-p5_S51,5367,22086
G9-e003Coalescence-mGAM-p7_S174,5558,22413
E8-e003Coalescence-mGAM-p3_S153,5547,22500
G111-e003Coalescence-mGAM-p3_S180,5708,22586
G5-e003Coalescence-mGAM-p3_S84,5504,22276
H8-e003Coalescence-mBHI-p5_S41,5711,22478
E100-e003Coalescence-mBHI-p5_S7,5638,22308
G100-e003Coalescence-mGAM-p7_S175,5298,21957
F9-e003Coalescence-mGAM-p7_S162,5712,22209
F8-e003Coalescence-mGAM-p7_S161,5710,22352
F3-e003Coalescence-mBHI-p3_S22,4755,21357
G3-e003Coalescence-mBHI-p7_S122,5263,21958
G5-e003Coalescence-mGAM-p5_S76,5685,22509
G5-e003Coalescence-mGAM-p7_S172,5546,22313
G4-e003Coalescence-mGAM-p5_S75,5065,22137
G8-e003Coalescence-mBHI-p3_S129,5619,22269
E5-e003Coalescence-mGAM-p3_S60,5671,22217
G2-e003Coalescence-mGAM-p5_S73,5327,22075
E5-e003Coalescence-mGAM-p7_S148,5715,22512
H9-e003Coalescence-mGAM-p7_S186,5707,22361
E100-e003Coalescence-mGAM-p5_S55,5686,22498
E8-e003Coalescence-mGAM-p5_S53,5626,22153
H5-e003Coalescence-mGAM-p3_S96,5676,22197
G4-e003Coalescence-mGAM-p3_S83,5409,22332
F4-e003Coalescence-mBHI-p7_S111,5150,21215
H3-e003Coalescence-mGAM-p7_S182,5672,22369
H5-e003Coalescence-mGAM-p5_S88,5660,22273
F4-e003Coalescence-mGAM-p5_S63,5374,22156
G4-e003Coalescence-mGAM-p7_S171,5035,22114
H8-e003Coalescence-mGAM-p5_S89,5709,22315
F3-e003Coalescence-mBHI-p5_S14,4540,20888
F100-e003Coalescence-mBHI-p7_S115,5706,22510
E3-e003Coalescence-mGAM-p7_S146,4755,21208
F100-e003Coalescence-mGAM-p3_S167,4847,20928
G100-e003Coalescence-mBHI-p3_S131,5604,21904
G4-e003Coalescence-mBHI-p7_S123,5392,22185
E9-e003Coalescence-mGAM-p3_S154,5710,22492
F3-e003Coalescence-mGAM-p5_S62,4734,20970
H4-e003Coalescence-mBHI-p7_S135,5714,22581
E3-e003Coalescence-mBHI-p5_S2,2734,10168
G111-e003Coalescence-mBHI-p7_S128,5709,22513
H3-e003Coalescence-mBHI-p5_S38,5659,22454
G3-e003Coalescence-mGAM-p3_S82,5382,22240
F111-e003Coalescence-mGAM-p3_S168,5684,22303
F3-e003Coalescence-mGAM-p7_S158,4411,19367
F8-e003Coalescence-mBHI-p7_S113,5700,21869
G2-e003Coalescence-mBHI-p7_S121,1377,6964
H4-e003Coalescence-mBHI-p3_S47,5576,22357
F3-e003Coalescence-mBHI-p7_S110,1683,8285
F100-e003Coalescence-mGAM-p5_S67,5163,21460
G8-e003Coalescence-mBHI-p7_S125,5639,22251
F4-e003Coalescence-mBHI-p5_S15,5379,22140
H111-e003Coalescence-mBHI-p5_S44,5710,22394
E111-e003Coalescence-mBHI-p7_S104,5693,22421
E2-e003Coalescence-mGAM-p3_S57,5587,21899
F2-e003Coalescence-mBHI-p5_S13,5453,21314
F4-e003Coalescence-mBHI-p3_S23,3255,13562
F2-e003Coalescence-mGAM-p3_S69,4937,21832
E9-e003Coalescence-mGAM-p5_S54,5713,22463
G3-e003Coalescence-mGAM-p5_S74,5487,22543
E111-e003Coalescence-mGAM-p5_S56,5700,22294
G100-e003Coalescence-mGAM-p5_S79,5390,22300
H100-e003Coalescence-mGAM-p5_S91,5522,22496
G9-e003Coalescence-mBHI-p3_S130,5487,22245
E4-e003Coalescence-mGAM-p7_S147,5422,22249
E4-e003Coalescence-mGAM-p3_S59,5398,22257
H4-e003Coalescence-mBHI-p5_S39,5717,22559
F4-e003Coalescence-mGAM-p3_S71,5474,22482
H100-e003Coalescence-mBHI-p7_S139,5717,22561
G8-e003Coalescence-mBHI-p5_S29,5648,22321
G2-e003Coalescence-mBHI-p5_S25,4591,20767
G8-e003Coalescence-mGAM-p7_S173,5575,22388
E2-e003Coalescence-mGAM-p5_S49,5601,21978
H9-e003Coalescence-mBHI-p5_S42,5702,22128
H111-e003Coalescence-mGAM-p3_S192,5697,22258
F5-e003Coalescence-mBHI-p3_S24,5701,22508
E8-e003Coalescence-mBHI-p3_S105,5591,21842
E8-e003Coalescence-mGAM-p7_S149,5632,22179
E9-e003Coalescence-mGAM-p7_S150,4218,14866
H5-e003Coalescence-mBHI-p7_S136,5690,21956
G9-e003Coalescence-mBHI-p5_S30,5552,22326
F111-e003Coalescence-mBHI-p7_S116,5693,22159
F5-e003Coalescence-mBHI-p7_S112,5706,22068
F4-e003Coalescence-mGAM-p7_S159,5370,22147
F111-e003Coalescence-mBHI-p3_S120,5577,21344
H3-e003Coalescence-mGAM-p5_S86,5626,22169
E4-e003Coalescence-mBHI-p7_S99,4961,21913
H4-e003Coalescence-mGAM-p5_S87,5523,22317
E100-e003Coalescence-mGAM-p7_S151,5552,22340
G9-e003Coalescence-mGAM-p3_S178,5640,22489
H9-e003Coalescence-mBHI-p7_S138,5598,21530
H8-e003Coalescence-mGAM-p7_S185,5714,22463
G2-e003Coalescence-mGAM-p3_S81,5440,22414
F111-e003Coalescence-mBHI-p5_S20,5630,21388
F8-e003Coalescence-mBHI-p5_S17,5708,22232
G100-e003Coalescence-mBHI-p7_S127,5454,22316
E5-e003Coalescence-mGAM-p5_S52,5704,22359
