,A2-e003Coalescence-Inoculumn-mBHI,A2-e003Coalescence-Inoculumn-mGAM
E3-e003Coalescence-mGAM-p5_S50,1.0,0.9361250000000001
E9-e003Coalescence-mBHI-p7_S102,0.0,0.958375
E5-e003Coalescence-mBHI-p5_S4,1.0,0.865625
F2-e003Coalescence-mGAM-p5_S61,0.6666666666666666,0.5
F8-e003Coalescence-mGAM-p5_S65,0.0,0.625
H8-e003Coalescence-mBHI-p7_S137,0.0,0.975
E2-e003Coalescence-mBHI-p5_S1,1.0,0.708625
E2-e003Coalescence-mBHI-p3_S9,1.0,0.5575
E8-e003Coalescence-mBHI-p7_S101,0.06166666666666667,0.95175
E4-e003Coalescence-mBHI-p5_S3,1.0,0.9445
H2-e003Coalescence-mGAM-p3_S93,0.6666666666666666,0.7115
E4-e003Coalescence-mGAM-p5_S51,1.0,1.0
F2-e003Coalescence-mBHI-p3_S21,0.0,0.125
G5-e003Coalescence-mGAM-p3_S84,0.0,0.32137499999999997
H8-e003Coalescence-mBHI-p5_S41,0.0,0.875
E100-e003Coalescence-mBHI-p5_S7,0.0,0.916625
F8-e003Coalescence-mGAM-p7_S161,0.0,0.65625
G5-e003Coalescence-mGAM-p7_S172,0.0,0.349
G8-e003Coalescence-mBHI-p3_S129,0.0,0.971125
G2-e003Coalescence-mGAM-p5_S73,1.0,1.0
E5-e003Coalescence-mGAM-p7_S148,1.0,0.87825
E3-e003Coalescence-mGAM-p7_S146,1.0,0.940375
G100-e003Coalescence-mBHI-p3_S131,0.0,0.9333750000000001
H4-e003Coalescence-mBHI-p7_S135,0.0,0.33599999999999997
E3-e003Coalescence-mBHI-p5_S2,1.0,0.554125
H3-e003Coalescence-mBHI-p5_S38,0.0,0.0
G8-e003Coalescence-mBHI-p7_S125,0.0,0.9625
E111-e003Coalescence-mBHI-p7_S104,0.0,0.96
F2-e003Coalescence-mBHI-p5_S13,1.0,0.34450000000000003
F2-e003Coalescence-mGAM-p3_S69,0.3333333333333333,0.5
E9-e003Coalescence-mGAM-p5_S54,0.0,0.5
E4-e003Coalescence-mGAM-p7_S147,0.6666666666666666,0.96
E4-e003Coalescence-mGAM-p3_S59,1.0,0.875
G8-e003Coalescence-mBHI-p5_S29,0.0,0.95
G2-e003Coalescence-mBHI-p5_S25,1.0,0.814125
E4-e003Coalescence-mBHI-p3_S11,1.0,0.927125
E8-e003Coalescence-mBHI-p3_S105,0.0,0.75
E8-e003Coalescence-mGAM-p7_S149,0.0,0.9755
H3-e003Coalescence-mGAM-p5_S86,0.0,0.125
E4-e003Coalescence-mBHI-p7_S99,1.0,0.9415
H4-e003Coalescence-mGAM-p5_S87,0.0,0.0
H8-e003Coalescence-mGAM-p7_S185,0.0,1.0
G2-e003Coalescence-mGAM-p3_S81,0.6666666666666666,0.9785
F8-e003Coalescence-mBHI-p5_S17,0.0,0.3125
