,A2-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
D_E12_E11_AF_AA_mGAM_mGAM_4_S348,12545,14317
D_E5_A8_AA_AA_mGAM_mGAM_6_S341,12291,14263
D_E8_A11_AF_AA_mGAM_mGAM_6_S344,12541,14319
D_E9_E8_AA_AA_mGAM_mGAM_4_S345,12353,14293
D_H5_D8_AA_AF_mGAM_mGAM_6_S377,12546,14329
D_H8_D11_AF_AF_mGAM_mGAM_6_S380,12416,14108
D_H9_H8_AA_AF_mGAM_mGAM_4_S381,12430,14126
E11-e003Coalescence-mBHI-p1_S836,12544,14336
E11-e003Coalescence-mGAM-p1_S840,12539,14332
E111-e003Coalescence-mBHI-p3_S108,12260,13855
E111-e003Coalescence-mBHI-p5_S8,12502,14178
E111-e003Coalescence-mBHI-p7_S104,12411,14095
E111-e003Coalescence-mGAM-p5_S56,12432,14142
E8-e003Coalescence-mBHI-p1_S812,12326,14306
E8-e003Coalescence-mBHI-p3_S105,11909,14027
E8-e003Coalescence-mBHI-p5_S5,12253,14270
E8-e003Coalescence-mGAM-p1_S816,11925,14012
E8-e003Coalescence-mGAM-p5_S53,12212,14246
E8-e003Coalescence-mGAM-p7_S149,12234,14240
H11-e003Coalescence-mBHI-p1_S839,12537,14314
H11-e003Coalescence-mGAM-p1_S843,12515,14241
H111-e003Coalescence-mBHI-p3_S144,12489,14266
H111-e003Coalescence-mBHI-p5_S44,12519,14263
H111-e003Coalescence-mGAM-p3_S192,12498,14226
H111-e003Coalescence-mGAM-p5_S92,12481,14197
H111-e003Coalescence-mGAM-p7_S188,12515,14261
H8-e003Coalescence-mBHI-p1_S815,12545,14336
H8-e003Coalescence-mBHI-p5_S41,12516,14261
H8-e003Coalescence-mBHI-p7_S137,12509,14234
H8-e003Coalescence-mGAM-p1_S819,12535,14319
H8-e003Coalescence-mGAM-p5_S89,12471,14186
H8-e003Coalescence-mGAM-p7_S185,12514,14299
