fname,file_sizes,sample
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/F8-e003Coalescence-mBHI-p5_S17-filtered.2.fastq.gz,1.5615865737199783,F8-e003Coalescence-mBHI-p5_S17
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/B_A5_E8_AA_AA_mGAM_mBHI_2_S101-filtered.2.fastq.gz,1.128679908812046,B_A5_E8_AA_AA_mGAM_mBHI_2_S101
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/D_C6_C9_ACPP_AE_mGAM_mBHI_6_S318-filtered.2.fastq.gz,3.138343649916351,D_C6_C9_ACPP_AE_mGAM_mBHI_6_S318
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/B_H8_H11_AF_AF_mGAM_mGAM_2_S188-filtered.2.fastq.gz,1.3276892621070149,B_H8_H11_AF_AF_mGAM_mGAM_2_S188
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/A_C7_C10_AE_AE_mGAM_mBHI_2_S31-filtered.1.fastq.gz,4.276232262142003,A_C7_C10_AE_AE_mGAM_mBHI_2_S31
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/D8-e003Coalescence-mGAM-p1_S755-filtered.1.fastq.gz,2.578459182754159,D8-e003Coalescence-mGAM-p1_S755
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/B_B11_B10_AE_ACPP_mGAM_mBHI_4_S119-filtered.1.fastq.gz,1.5649013221263885e-05,B_B11_B10_AE_ACPP_mGAM_mBHI_4_S119
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/B_C8_G11_AF_AE_mGAM_mBHI_2_S128-filtered.1.fastq.gz,0.3291879426687956,B_C8_G11_AF_AE_mGAM_mBHI_2_S128
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/H9-e003Coalescence-mBHI-p7_S138-filtered.2.fastq.gz,1.3029081020504236,H9-e003Coalescence-mBHI-p7_S138
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/C_C6_e003Assembly_S222-filtered.1.fastq.gz,1.5220989370718598,C_C6_e003Assembly_S222
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/C_C3_C4_AE_AE_mBHI_mBHI_6_S219-filtered.2.fastq.gz,2.019125702790916,C_C3_C4_AE_AE_mBHI_mBHI_6_S219
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/A_A10_A3_ACPP_AA_mBHI_mBHI_4_S10-filtered.1.fastq.gz,0.0004077926278114,A_A10_A3_ACPP_AA_mBHI_mBHI_4_S10
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/C3-e003Assembly-mBHI-p5-filtered.1.fastq.gz,0.6249626139178872,C3-e003Assembly-mBHI-p5
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/D_A11_E10_AE_AA_mGAM_mBHI_4_S299-filtered.2.fastq.gz,0.9621401578187944,D_A11_E10_AE_AA_mGAM_mBHI_4_S299
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/G3-e003Coalescence-mBHI-p1_S790-filtered.1.fastq.gz,1.1003988785669208,G3-e003Coalescence-mBHI-p1_S790
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/B10-e003Coalescence-mGAM-p1_S769-filtered.2.fastq.gz,0.9868911979719996,B10-e003Coalescence-mGAM-p1_S769
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/C_A9_E2_AA_AA_mBHI_mBHI_4_S201-filtered.2.fastq.gz,2.5637260945513844,C_A9_E2_AA_AA_mBHI_mBHI_4_S201
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/E4-e003Coalescence-mBHI-p5_S3-filtered.1.fastq.gz,2.3347530281171203,E4-e003Coalescence-mBHI-p5_S3
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/B_A10_A9_ACPP_AA_mGAM_mBHI_4_S106-filtered.1.fastq.gz,5.187614792026579,B_A10_A9_ACPP_AA_mGAM_mBHI_4_S106
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/F111-e003Coalescence-mGAM-p7_S164-filtered.2.fastq.gz,1.8061573263257744,F111-e003Coalescence-mGAM-p7_S164
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/D10-e003Coalescence-mBHI-p1_S767-filtered.2.fastq.gz,0.0002106660977005,D10-e003Coalescence-mBHI-p1_S767
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/F5-e003Coalescence-mBHI-p3_S24-filtered.2.fastq.gz,1.926735907793045,F5-e003Coalescence-mBHI-p3_S24
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/D11-e003Coalescence-mBHI-p1_S775-filtered.1.fastq.gz,0.6118443747982383,D11-e003Coalescence-mBHI-p1_S775
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/D_A12_E11_AF_AA_mGAM_mBHI_4_S300-filtered.1.fastq.gz,3.773225262761116,D_A12_E11_AF_AA_mGAM_mBHI_4_S300
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/A_B1_B2_AA_ACPP_mBHI_mBHI_2_S13-filtered.1.fastq.gz,2.012215554714203e-05,A_B1_B2_AA_ACPP_mBHI_mBHI_2_S13
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/D11-e003Assembly-mGAM-p3-filtered.2.fastq.gz,0.2945798588916659,D11-e003Assembly-mGAM-p3
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/B_H8_H11_AF_AF_mGAM_mGAM_2_S188-filtered.1.fastq.gz,1.37243299651891,B_H8_H11_AF_AF_mGAM_mGAM_2_S188
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/D_E7_A10_AE_AA_mGAM_mGAM_6_S343-filtered.2.fastq.gz,2.3458287212997675,D_E7_A10_AE_AA_mGAM_mGAM_6_S343
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/C_D9_H2_AA_AF_mBHI_mBHI_4_S237-filtered.2.fastq.gz,1.0042917290702462,C_D9_H2_AA_AF_mBHI_mBHI_4_S237
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/B4-e003Coalescence-mGAM-p1_S737-filtered.1.fastq.gz,2.0187023989856243,B4-e003Coalescence-mGAM-p1_S737
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/B_G7_G10_AE_AE_mGAM_mGAM_2_S175-filtered.1.fastq.gz,2.8957250211387877,B_G7_G10_AE_AE_mGAM_mGAM_2_S175
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/F4-e003Coalescence-mBHI-p5_S15-filtered.1.fastq.gz,1.3370875110849738,F4-e003Coalescence-mBHI-p5_S15
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/E8-e003Coalescence-mBHI-p7_S101-filtered.2.fastq.gz,6.368081427179277,E8-e003Coalescence-mBHI-p7_S101
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/B_F3_F4_AE_ACPP_mBHI_mGAM_2_S159-filtered.2.fastq.gz,4.003942012786865e-05,B_F3_F4_AE_ACPP_mBHI_mGAM_2_S159
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/D_H12_H11_AF_AF_mGAM_mGAM_4_S384-filtered.2.fastq.gz,0.0039199627935886,D_H12_H11_AF_AF_mGAM_mGAM_4_S384
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/D_G10_G9_ACPP_AE_mGAM_mGAM_4_S370-filtered.2.fastq.gz,4.914682358503342e-05,D_G10_G9_ACPP_AE_mGAM_mGAM_4_S370
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/E100-e003Coalescence-mGAM-p7_S151-filtered.2.fastq.gz,2.237607433460653,E100-e003Coalescence-mGAM-p7_S151
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/B11-e003Assembly-mGAM-p3-filtered.1.fastq.gz,0.4035905674099922,B11-e003Assembly-mGAM-p3
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/B_B8_F11_AF_ACPP_mGAM_mBHI_2_S116-filtered.1.fastq.gz,4.041939973831177e-07,B_B8_F11_AF_ACPP_mGAM_mBHI_2_S116
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/D_G7_C10_AE_AE_mGAM_mGAM_6_S367-filtered.2.fastq.gz,1.7809544894844294,D_G7_C10_AE_AE_mGAM_mGAM_6_S367
