,C4-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
E4-e004Assembly-mGAM-p5,4634,18474
D2-e003Coalescence-Inoculumn-mBHI,4848,19249
B4-e003Coalescence-Inoculumn-mGAM,4882,19356
F2-e004Assembly-epsilon-p7,4054,17343
A10-e003Coalescence-mGAM-p7,4790,19319
B2-e003Assembly-mBHI-p3,4668,18636
F4-e004Assembly-epsilon-p7,3999,17281
D9-e003Coalescence-mBHI-p5,4876,19239
C4-e003Coalescence-Inoculumn-mGAM,4891,19391
D4-e003Coalescence-mGAM-p3,4882,19277
B9-e003Coalescence-mBHI-p7,4846,19143
A2-e003Coalescence-mGAM-p5,4689,18717
D11-e003Assembly-mGAM-p5,4700,18245
C3-e003Coalescence-mGAM-p7,4840,19285
B11-e003GlycerolRevival-mGAM-p2,4825,18745
B3-e003Coalescence-mGAM-p5,4767,19152
D9-e003Coalescence-mBHI-p7,4840,19063
B10-e003Assembly-mGAM-p3,4675,18905
D3-e004Assembly-mGAM-p5,3979,17266
C5-e003Coalescence-mBHI-p7,4887,19345
D12-e003Coalescence-mBHI-p3,4846,18996
E2-e004Assembly-mGAM-p3,2540,11092
D4-e004Assembly-mGAM-p7,4679,18742
C11-e003Coalescence-mGAM-p7,4874,19182
C11-e003Assembly-mGAM-p3,3288,11673
D10-e003Coalescence-mBHI-p7,4885,19373
C9-e003Coalescence-mBHI-p7,4858,19328
A2-e003Coalescence-mBHI-p3,4724,18867
B8-e003Coalescence-mGAM-p5,4800,18867
C3-e004Assembly-mBHI-p3,4045,17472
C11-e003Assembly-mGAM-p5,2109,6613
B10-e003GlycerolRevival-mGAM-p2,4735,18975
B3-e003Coalescence-mBHI-p5,4708,19155
C2-e003Coalescence-mBHI-inoculumn-redo,4821,19326
A8-e003Coalescence-mGAM-p7,4677,18672
C11-e003GlycerolRevival-mGAM-p2,4816,18816
B2-e003Coalescence-Inoculumn-mBHI,4798,19216
A11-e003Coalescence-mBHI-p5,4879,19219
C10-e003Coalescence-mGAM-p5,4814,19241
C4-e003Assembly-mBHI-p5,4681,19234
C9-e003Assembly-mGAM-p5,4772,18718
A5-e003Coalescence-Inoculumn-mGAM,4864,19185
A3-e003Coalescence-mBHI-p3,4878,19382
D4-e003Coalescence-Inoculumn-mGAM,4720,18736
A2-e003Coalescence-mBHI-p5,4724,18863
G2-e004Assembly-epsilon-p5,4162,17582
C5-e003Assembly-mBHI-p5,4720,18761
C10-e003Coalescence-mBHI-p5,4578,19149
B9-e003Coalescence-mBHI-p3,4807,18955
C3-e003Coalescence-mBHI-inoculumn-redo,4405,18840
e004-inoculumn-fecal-AR,1950,8356
B5-e003Coalescence-mGAM-p3,4816,18978
C3-e003Assembly-mBHI-p5,4805,18891
F2-e004Assembly-epsilon-p5,4081,17389
A5-e003Coalescence-mBHI-p3,4854,19127
C4-e004Assembly-mBHI-p7,4708,18843
A4-e003Coalescence-mBHI-p3,4506,19025
C9-e003GlycerolRevival-mGAM-p2,4769,18689
B2-e004Assembly-mBHI-p7,4687,18682
B4-e004Assembly-mBHI-p3,4480,18075
F3-e004Assembly-epsilon-p5,4043,17510
C9-e003Coalescence-mGAM-p5,4812,18922
A2-e003Coalescence-mBHI-inoculumn-redo,4748,18967
C2-e003Coalescence-mGAM-p5,4580,19075
B8-e003GlycerolRevival-mGAM-p2,4632,18524
C8-e003Coalescence-mBHI-p5,4679,19283
B8-e003Coalescence-mGAM-p7,4844,19092
B4-e003Coalescence-Inoculumn-mBHI,4427,18879
D2-e003Coalescence-Inoculumn-mGAM,4846,19139
B8-e003Coalescence-mBHI-p7,4858,19224
B3-e004Assembly-mBHI-p3,4023,17465
D3-e003Coalescence-Inoculumn-mGAM,4838,19068
B11-e003Coalescence-mBHI-p3,4881,19278
C5-e003Coalescence-Inoculumn-mGAM,4888,19376
C4-e003Coalescence-mBHI-p5,4423,18999
B2-e004Assembly-mBHI-p3,4724,18884
G3-e004Assembly-epsilon-p5,4024,17461
A11-e003Coalescence-mBHI-p3,4885,19341
B2-e004Assembly-mBHI-p5,4760,18999
B4-e004Assembly-mBHI-p7,4659,18689
B2-e003Coalescence-mBHI-p7,4556,18853
A4-e003Coalescence-Inoculumn-mGAM,4854,19319
B4-e003Coalescence-mBHI-p3,4677,19201
A5-e003Coalescence-Inoculumn-mBHI,4809,19016
C2-e003Coalescence-mBHI-p7,4436,18740
A9-e003Coalescence-mGAM-p5,4844,19083
C10-e003Coalescence-mGAM-p7,4829,19317
F3-e004Assembly-epsilon-p7,4042,17495
A11-e003Coalescence-mGAM-p3,4870,19188
C10-e003Coalescence-mBHI-p3,4674,19276
D2-e003Coalescence-mBHI-p3,4887,19321
C5-e003GlycerolRevival-mBHI-p2,4813,19045
H5-e003Coalescence-mBHI-p5_S40,4876,19217
E2-e003Coalescence-mGAM-p7_S145,4648,18355
G5-e003Coalescence-mBHI-p7_S124,4890,19373
H111-e003Coalescence-mGAM-p7_S188,4864,19069
H4-e003Coalescence-mGAM-p7_S183,4887,19235
F5-e003Coalescence-mGAM-p5_S64,4862,19014
F5-e003Coalescence-mGAM-p7_S160,4858,19125
F8-e003Coalescence-mBHI-p3_S117,4812,18740
H3-e003Coalescence-mBHI-p3_S46,4887,19344
H2-e003Coalescence-mBHI-p7_S133,4874,19127
E5-e003Coalescence-mBHI-p3_S12,4882,19194
F100-e003Coalescence-mGAM-p7_S163,4778,18612
F9-e003Coalescence-mBHI-p5_S18,4818,18735
H3-e003Coalescence-mBHI-p7_S134,4876,19342
E3-e003Coalescence-mGAM-p3_S58,4563,18991
G4-e003Coalescence-mBHI-p5_S27,4290,18820
E8-e003Coalescence-mBHI-p5_S5,4684,18581
G2-e003Coalescence-mBHI-p3_S33,4246,18654
E9-e003Coalescence-mBHI-p5_S6,4837,18843
H111-e003Coalescence-mBHI-p3_S144,4863,19051
G111-e003Coalescence-mGAM-p5_S80,4859,18904
G100-e003Coalescence-mGAM-p3_S179,4746,19102
F111-e003Coalescence-mGAM-p5_S68,4802,18690
G111-e003Coalescence-mBHI-p5_S32,4890,19385
G5-e003Coalescence-mBHI-p3_S36,4889,19382
H2-e003Coalescence-mGAM-p7_S181,4881,19224
H9-e003Coalescence-mGAM-p3_S190,4726,18223
F2-e003Coalescence-mBHI-p7_S109,2538,11917
E3-e003Coalescence-mBHI-p3_S10,4845,19344
H2-e003Coalescence-mGAM-p5_S85,4532,17143
G8-e003Coalescence-mGAM-p3_S177,4798,19212
F2-e003Coalescence-mGAM-p7_S157,4553,18949
H3-e003Coalescence-mGAM-p3_S94,4841,18900
H4-e003Coalescence-mGAM-p3_S95,4808,18828
E5-e003Coalescence-mBHI-p7_S100,4869,19027
G111-e003Coalescence-mBHI-p3_S132,3457,13370
F3-e003Coalescence-mGAM-p3_S70,3715,15003
E100-e003Coalescence-mBHI-p7_S103,4766,19283
F9-e003Coalescence-mGAM-p5_S66,4785,18597
G111-e003Coalescence-mGAM-p7_S176,2789,9744
H100-e003Coalescence-mGAM-p7_S187,4784,18426
E100-e003Coalescence-mGAM-p3_S155,4823,19306
E3-e003Coalescence-mGAM-p5_S50,4457,18880
F5-e003Coalescence-mGAM-p3_S72,4634,17937
E9-e003Coalescence-mBHI-p7_S102,4856,18951
E5-e003Coalescence-mBHI-p5_S4,4868,19015
F111-e003Coalescence-mGAM-p7_S164,4806,18553
E111-e003Coalescence-mBHI-p5_S8,4863,18879
H100-e003Coalescence-mBHI-p5_S43,4888,19380
F2-e003Coalescence-mGAM-p5_S61,4426,18824
F5-e003Coalescence-mBHI-p5_S16,4881,19345
F8-e003Coalescence-mGAM-p5_S65,4717,18453
H8-e003Coalescence-mBHI-p7_S137,4864,18881
G9-e003Coalescence-mGAM-p5_S78,4753,18392
E2-e003Coalescence-mBHI-p5_S1,4692,18576
E2-e003Coalescence-mBHI-p3_S9,4698,18612
G8-e003Coalescence-mGAM-p5_S77,4802,19325
G3-e003Coalescence-mBHI-p3_S34,4779,19311
G100-e003Coalescence-mBHI-p5_S31,4819,19360
F9-e003Coalescence-mBHI-p3_S118,4450,16904
E111-e003Coalescence-mBHI-p3_S108,4802,18428
G3-e003Coalescence-mBHI-p5_S26,4830,19365
G5-e003Coalescence-mBHI-p5_S28,4891,19388
H111-e003Coalescence-mGAM-p5_S92,4854,18841
G4-e003Coalescence-mBHI-p3_S35,4395,18980
H9-e003Coalescence-mGAM-p5_S90,4830,18696
H2-e003Coalescence-mBHI-p3_S45,4875,19120
E8-e003Coalescence-mBHI-p7_S101,4762,18968
E4-e003Coalescence-mBHI-p5_S3,4851,19363
H2-e003Coalescence-mGAM-p3_S93,4862,18977
E4-e003Coalescence-mGAM-p5_S51,4713,18659
G9-e003Coalescence-mGAM-p7_S174,4781,18619
F2-e003Coalescence-mBHI-p3_S21,4873,19360
E8-e003Coalescence-mGAM-p3_S153,4837,19369
G111-e003Coalescence-mGAM-p3_S180,4871,19191
G5-e003Coalescence-mGAM-p3_S84,4872,19026
H8-e003Coalescence-mBHI-p5_S41,4868,18921
E100-e003Coalescence-mBHI-p5_S7,4803,19360
G100-e003Coalescence-mGAM-p7_S175,4670,18983
F9-e003Coalescence-mGAM-p7_S162,4742,18379
E2-e003Coalescence-mBHI-p7_S97,4557,18012
F8-e003Coalescence-mGAM-p7_S161,4757,18447
F3-e003Coalescence-mBHI-p3_S22,4785,19207
G3-e003Coalescence-mBHI-p7_S122,4837,19369
G5-e003Coalescence-mGAM-p5_S76,4814,18822
G5-e003Coalescence-mGAM-p7_S172,4882,19146
G4-e003Coalescence-mGAM-p5_S75,4743,19292
G8-e003Coalescence-mBHI-p3_S129,4823,19367
E5-e003Coalescence-mGAM-p3_S60,4787,18680
G2-e003Coalescence-mGAM-p5_S73,4796,19345
E5-e003Coalescence-mGAM-p7_S148,4874,19125
H9-e003Coalescence-mGAM-p7_S186,4827,18863
E100-e003Coalescence-mGAM-p5_S55,4759,19118
E8-e003Coalescence-mGAM-p5_S53,4666,18444
H5-e003Coalescence-mGAM-p3_S96,4835,18704
G4-e003Coalescence-mGAM-p3_S83,4234,18765
F4-e003Coalescence-mBHI-p7_S111,4861,19363
H3-e003Coalescence-mGAM-p7_S182,4857,19063
H5-e003Coalescence-mGAM-p5_S88,4854,18709
F4-e003Coalescence-mGAM-p5_S63,4764,19219
G4-e003Coalescence-mGAM-p7_S171,4566,19112
H8-e003Coalescence-mGAM-p5_S89,4846,18763
F3-e003Coalescence-mBHI-p5_S14,4768,19205
F100-e003Coalescence-mBHI-p7_S115,4873,19362
E3-e003Coalescence-mGAM-p7_S146,4588,19001
F100-e003Coalescence-mGAM-p3_S167,4615,17814
G100-e003Coalescence-mBHI-p3_S131,4583,18210
G4-e003Coalescence-mBHI-p7_S123,4303,18842
E9-e003Coalescence-mGAM-p3_S154,4798,18741
F3-e003Coalescence-mGAM-p5_S62,4729,19128
H4-e003Coalescence-mBHI-p7_S135,4890,19375
E3-e003Coalescence-mBHI-p5_S2,4867,19357
G111-e003Coalescence-mBHI-p7_S128,4885,19381
H3-e003Coalescence-mBHI-p5_S38,4888,19366
G3-e003Coalescence-mGAM-p3_S82,4089,18362
F111-e003Coalescence-mGAM-p3_S168,4808,18677
F3-e003Coalescence-mGAM-p7_S158,4539,18809
F8-e003Coalescence-mBHI-p7_S113,4838,18811
G2-e003Coalescence-mBHI-p7_S121,4617,19073
H4-e003Coalescence-mBHI-p3_S47,4882,19360
F3-e003Coalescence-mBHI-p7_S110,4619,19005
F100-e003Coalescence-mGAM-p5_S67,4690,18283
G8-e003Coalescence-mBHI-p7_S125,4702,19272
F4-e003Coalescence-mBHI-p5_S15,4822,19348
H111-e003Coalescence-mBHI-p5_S44,4865,18907
E111-e003Coalescence-mBHI-p7_S104,4846,18839
E2-e003Coalescence-mGAM-p3_S57,4669,18506
F2-e003Coalescence-mBHI-p5_S13,4865,19352
F4-e003Coalescence-mBHI-p3_S23,4559,19077
F2-e003Coalescence-mGAM-p3_S69,4623,19002
E9-e003Coalescence-mGAM-p5_S54,4765,18421
G3-e003Coalescence-mGAM-p5_S74,4828,19088
E111-e003Coalescence-mGAM-p5_S56,4829,18579
G100-e003Coalescence-mGAM-p5_S79,4759,19204
H100-e003Coalescence-mGAM-p5_S91,4839,18832
G9-e003Coalescence-mBHI-p3_S130,4832,19185
E4-e003Coalescence-mGAM-p7_S147,4789,19022
E4-e003Coalescence-mGAM-p3_S59,4061,18419
H4-e003Coalescence-mBHI-p5_S39,4890,19389
F4-e003Coalescence-mGAM-p3_S71,4788,19264
H100-e003Coalescence-mBHI-p7_S139,4890,19379
G8-e003Coalescence-mBHI-p5_S29,4801,19341
G2-e003Coalescence-mBHI-p5_S25,4555,19014
G8-e003Coalescence-mGAM-p7_S173,4831,19355
E4-e003Coalescence-mBHI-p3_S11,4716,19236
E2-e003Coalescence-mGAM-p5_S49,4675,18490
H9-e003Coalescence-mBHI-p5_S42,4870,18945
H111-e003Coalescence-mGAM-p3_S192,4860,18933
F5-e003Coalescence-mBHI-p3_S24,4890,19364
E8-e003Coalescence-mBHI-p3_S105,4605,18166
E8-e003Coalescence-mGAM-p7_S149,4676,18542
H5-e003Coalescence-mBHI-p7_S136,4852,19001
G9-e003Coalescence-mBHI-p5_S30,4877,19374
F111-e003Coalescence-mBHI-p7_S116,4837,18838
F5-e003Coalescence-mBHI-p7_S112,4864,19324
F4-e003Coalescence-mGAM-p7_S159,4743,19209
F111-e003Coalescence-mBHI-p3_S120,4846,18819
H3-e003Coalescence-mGAM-p5_S86,4831,18864
E4-e003Coalescence-mBHI-p7_S99,4824,19247
H4-e003Coalescence-mGAM-p5_S87,4867,19045
E100-e003Coalescence-mGAM-p7_S151,4772,19188
G9-e003Coalescence-mGAM-p3_S178,4802,18800
H9-e003Coalescence-mBHI-p7_S138,4825,18894
H8-e003Coalescence-mGAM-p7_S185,4870,19033
G2-e003Coalescence-mGAM-p3_S81,4113,18482
F111-e003Coalescence-mBHI-p5_S20,4840,18757
F8-e003Coalescence-mBHI-p5_S17,4837,18828
G100-e003Coalescence-mBHI-p7_S127,4843,19363
E5-e003Coalescence-mGAM-p5_S52,4843,18913
