,A2-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
B10-e003Assembly-mGAM-p5,17621,2764
C2-e003Coalescence-mGAM-p7,17387,2457
D3-e003Coalescence-mBHI-p5,17767,2815
B11-e003Coalescence-mGAM-p3,17688,2801
C4-e003Coalescence-mBHI-inoculumn-redo,17173,2378
B5-e003Assembly-mBHI-p5,17490,2749
D2-e003Coalescence-mBHI-p5,17600,2788
D8-e003Assembly-mGAM-p5,16724,2710
D5-e003Coalescence-mGAM-p5,17416,2760
B5-e003Coalescence-mBHI-p5,17768,2811
D5-e003Coalescence-mBHI-p7,17585,2769
C9-e003Coalescence-mBHI-p5,17768,2797
A10-e003Coalescence-mBHI-p3,17738,2789
A5-e003Coalescence-mGAM-p3,17505,2774
A2-e003Coalescence-Inoculumn-mGAM,17788,2824
D8-e003Coalescence-mGAM-p5,17431,2749
A12-e003Coalescence-mGAM-p3,17157,2711
C2-e003Coalescence-mBHI-p3,17358,2480
C4-e004Assembly-mBHI-p5,17148,2709
D9-e003Coalescence-mGAM-p7,17519,2754
D4-e003Coalescence-mBHI-p7,17717,2797
D8-e003Assembly-mGAM-p3,16764,2728
E4-e004Assembly-mGAM-p7,17077,2690
E3-e004Assembly-mGAM-p3,16243,2381
D2-e004Assembly-mGAM-p3,15603,2292
B10-e003Coalescence-mGAM-p3,17426,2746
A9-e003Coalescence-mGAM-p7,17524,2772
B5-e003Coalescence-Inoculumn-mGAM,17518,2779
D10-e003Coalescence-mBHI-p5,17782,2821
D5-e003Coalescence-mBHI-p3,17604,2781
C5-e003Coalescence-mBHI-p3,17753,2813
D9-e003Coalescence-mGAM-p5,17617,2794
C9-e003Coalescence-mBHI-p3,17763,2794
D10-e003Coalescence-mGAM-p5,17545,2762
C8-e003Coalescence-mBHI-p7,17683,2665
B11-e003Assembly-mGAM-p5,17167,2701
G3-e004Assembly-epsilon-p7,16313,2359
B4-e003Coalescence-mGAM-p5,17647,2793
D4-e003Coalescence-mGAM-p5,17683,2806
C3-e004Assembly-mBHI-p7,16277,2360
B5-e003Coalescence-mGAM-p5,17385,2750
B5-e003Coalescence-Inoculumn-mBHI,17755,2811
G3-e004Assembly-epsilon-p3,16300,2364
C2-e003Coalescence-mGAM-p3,17314,2441
B5-e003Coalescence-mGAM-p7,16993,2688
D8-e003Coalescence-mBHI-p5,17504,2759
C10-e003Assembly-mGAM-p3,16539,2654
B10-e003Coalescence-mBHI-p5,17766,2807
D5-e003Coalescence-Inoculumn-mGAM,17316,2714
F2-e004Assembly-epsilon-p3,16237,2364
B3-e004Assembly-mBHI-p5,16241,2347
B5-e003Coalescence-mBHI-p3,17758,2820
G4-e004Assembly-epsilon-p5,16164,2315
C4-e003Coalescence-mGAM-p5,17676,2695
C5-e003Coalescence-mGAM-p7,17396,2754
C5-e003Coalescence-mBHI-inoculumn-redo,17744,2795
A2-e003Coalescence-mBHI-p7,17604,2813
A10-e003Coalescence-mBHI-p5,17774,2797
D2-e003Coalescence-mBHI-p7,12431,2037
B8-e003Assembly-mGAM-p3,16713,2729
A4-e003Coalescence-mGAM-p5,17558,2768
D5-e003Coalescence-mBHI-p5,17724,2806
D3-e003Assembly-mBHI-p3,17343,2749
D4-e003Coalescence-mGAM-p7,17633,2799
E4-e004Assembly-mGAM-p3,15562,2513
A8-e003Coalescence-mBHI-p7,17630,2814
E3-e004Assembly-mGAM-p7,15815,2334
B9-e003GlycerolRevival-mGAM-p2,16726,2623
C4-e003Coalescence-mGAM-p3,17602,2589
B2-e003Coalescence-Inoculumn-mGAM,17644,2793
D5-e003Coalescence-mGAM-p7,16377,2594
C5-e003Coalescence-mBHI-p5,17785,2816
C5-e003Coalescence-mGAM-p3,17714,2814
A3-e003Coalescence-mBHI-inoculumn-redo,17683,2777
D9-e003Assembly-mGAM-p5,17007,2655
B12-e003Coalescence-mGAM-p3,17496,2768
A11-e003Coalescence-mBHI-p7,17344,2745
A3-e003Coalescence-Inoculumn-mGAM,17478,2783
D10-e003Assembly-mGAM-p3,16838,2562
C3-e003Coalescence-mGAM-p5,17646,2770
B4-e004Assembly-mBHI-p5,17186,2710
C10-e003GlycerolRevival-mGAM-p2,17261,2735
D3-e003Assembly-mBHI-p5,17384,2722
A10-e003Coalescence-mGAM-p3,17784,2822
A9-e003Coalescence-mBHI-p3,17645,2792
A2-e003Coalescence-Inoculumn-mBHI,17598,2816
D3-e003Coalescence-mBHI-p7,17771,2816
C3-e003Coalescence-mBHI-p5,17756,2805
D2-e003Assembly-mBHI-p3,17490,2812
B3-e003Assembly-mBHI-p5,17702,2758
A9-e003Coalescence-mBHI-p5,17553,2758
D5-e003Coalescence-Inoculumn-mBHI,17634,2779
B2-e003Coalescence-mGAM-p3,17599,2695
B4-e003Assembly-mBHI-p3,17479,2542
C11-e003Coalescence-mGAM-p5,17472,2768
G4-e004Assembly-epsilon-p3,15866,2182
B3-e003Coalescence-Inoculumn-mBHI,17542,2628
A8-e003Coalescence-mBHI-p5,17572,2809
C2-e003Assembly-mBHI-p5,17292,2796
D9-e003Coalescence-mBHI-p3,17108,2713
D5-e003Assembly-mBHI-p5,17583,2772
A5-e003Coalescence-mBHI-p7,17615,2795
G2-e004Assembly-epsilon-p3,16240,2374
BG-Fecal,15910,2194
D2-e003Coalescence-mGAM-p5,17638,2807
B9-e003Assembly-mGAM-p5,16945,2662
D3-e003Coalescence-mGAM-p3,17683,2799
D9-e003Coalescence-mGAM-p3,17613,2784
E2-e004Assembly-mGAM-p7,16033,2384
D3-e003Coalescence-mGAM-p5,17694,2798
C10-e003Coalescence-mGAM-p3,17744,2799
A5-e003Coalescence-mBHI-inoculumn-redo,17745,2816
B11-e003Assembly-mGAM-p3,15417,2437
D2-e003Assembly-mBHI-p5,17275,2785
B9-e003Coalescence-mGAM-p7,17375,2743
B11-e003Coalescence-mGAM-p7,17425,2765
C3-e003Coalescence-Inoculumn-mGAM,17730,2802
B5-e003Coalescence-mBHI-p7,17784,2822
A3-e003Coalescence-mGAM-p7,17481,2647
D4-e003Coalescence-Inoculumn-mBHI,17757,2806
A4-e003Coalescence-mBHI-p5,17782,2815
B3-e003Coalescence-mBHI-p7,17700,2743
C2-e004Assembly-mBHI-p7,17198,2658
D10-e003Coalescence-mGAM-p7,17584,2778
C12-e003Coalescence-mGAM-p3,17218,2713
C11-e003Coalescence-mGAM-p3,17687,2798
A10-e003Coalescence-mBHI-p7,17750,2741
C10-e003Coalescence-mBHI-p7,17691,2641
B9-e003Coalescence-mBHI-p5,17591,2766
F4-e004Assembly-epsilon-p3,15890,2186
B10-e003Coalescence-mBHI-p3,17771,2808
C11-e003Coalescence-mBHI-p5,17747,2807
A2-e003Coalescence-mGAM-p7,17254,2771
C5-e003Assembly-mBHI-p3,17523,2764
E3-e004Assembly-mGAM-p5,16173,2339
E2-e004Assembly-mGAM-p5,16153,2354
C3-e003GlycerolRevival-mBHI-p2,17456,2745
D10-e003Coalescence-mGAM-p3,17577,2770
B10-e003Coalescence-mGAM-p7,16765,2634
C4-e004Assembly-mBHI-p3,17333,2722
A9-e003Coalescence-mBHI-p7,17678,2794
C2-e003Coalescence-Inoculumn-mGAM,17735,2815
B3-e003Coalescence-Inoculumn-mGAM,17343,2733
D11-e003Coalescence-mGAM-p7,17489,2754
D5-e003Coalescence-mGAM-p3,17570,2775
D4-e004Assembly-mGAM-p3,15031,2434
E4-e004Assembly-mGAM-p5,16998,2684
D2-e003Coalescence-Inoculumn-mBHI,17725,2816
B4-e003Coalescence-Inoculumn-mGAM,17764,2809
F2-e004Assembly-epsilon-p7,16166,2354
A10-e003Coalescence-mGAM-p7,17733,2773
B2-e003Assembly-mBHI-p3,17203,2783
F4-e004Assembly-epsilon-p7,16156,2305
D9-e003Coalescence-mBHI-p5,17632,2777
C4-e003Coalescence-Inoculumn-mGAM,17788,2824
D4-e003Coalescence-mGAM-p3,17695,2804
B9-e003Coalescence-mBHI-p7,17589,2787
A2-e003Coalescence-mGAM-p5,17391,2795
D11-e003Assembly-mGAM-p5,16767,2653
C3-e003Coalescence-mGAM-p7,17730,2807
B11-e003GlycerolRevival-mGAM-p2,17122,2714
B3-e003Coalescence-mGAM-p5,17603,2739
D9-e003Coalescence-mBHI-p7,17550,2760
B10-e003Assembly-mGAM-p3,17357,2737
D3-e004Assembly-mGAM-p5,16061,2339
C5-e003Coalescence-mBHI-p7,17617,2772
D12-e003Coalescence-mBHI-p3,17324,2740
E2-e004Assembly-mGAM-p3,10152,1504
D4-e004Assembly-mGAM-p7,17343,2717
C11-e003Coalescence-mGAM-p7,17453,2759
C11-e003Assembly-mGAM-p3,10933,1815
D10-e003Coalescence-mBHI-p7,17762,2816
C9-e003Coalescence-mBHI-p7,17734,2799
A2-e003Coalescence-mBHI-p3,17562,2814
B8-e003Coalescence-mGAM-p5,17382,2754
C3-e004Assembly-mBHI-p3,16250,2361
C11-e003Assembly-mGAM-p5,6647,1128
B10-e003GlycerolRevival-mGAM-p2,17421,2748
B3-e003Coalescence-mBHI-p5,17657,2716
C2-e003Coalescence-mBHI-inoculumn-redo,17760,2814
A8-e003Coalescence-mGAM-p7,17311,2798
C11-e003GlycerolRevival-mGAM-p2,17172,2709
B2-e003Coalescence-Inoculumn-mBHI,17659,2793
A11-e003Coalescence-mBHI-p5,17467,2759
C10-e003Coalescence-mGAM-p5,17696,2794
C4-e003Assembly-mBHI-p5,17714,2735
C9-e003Assembly-mGAM-p5,17215,2715
A5-e003Coalescence-Inoculumn-mGAM,17681,2818
A3-e003Coalescence-mBHI-p3,17781,2824
D4-e003Coalescence-Inoculumn-mGAM,17149,2696
A2-e003Coalescence-mBHI-p5,17578,2811
G2-e004Assembly-epsilon-p5,16370,2423
C5-e003Assembly-mBHI-p5,17294,2701
C10-e003Coalescence-mBHI-p5,17705,2670
B9-e003Coalescence-mBHI-p3,17472,2742
C3-e003Coalescence-mBHI-inoculumn-redo,17444,2540
e004-inoculumn-fecal-AR,7769,1149
B5-e003Coalescence-mGAM-p3,17361,2720
C3-e003Assembly-mBHI-p5,17361,2742
F2-e004Assembly-epsilon-p5,16184,2364
A5-e003Coalescence-mBHI-p3,17479,2774
C4-e004Assembly-mBHI-p7,17405,2752
A4-e003Coalescence-mBHI-p3,17602,2652
C9-e003GlycerolRevival-mGAM-p2,17187,2717
B2-e004Assembly-mBHI-p7,17200,2713
B4-e004Assembly-mBHI-p3,16658,2625
F3-e004Assembly-epsilon-p5,16250,2356
C9-e003Coalescence-mGAM-p5,17431,2755
A2-e003Coalescence-mBHI-inoculumn-redo,17655,2820
C2-e003Coalescence-mGAM-p5,17650,2664
B8-e003GlycerolRevival-mGAM-p2,17198,2765
C8-e003Coalescence-mBHI-p5,17768,2745
B8-e003Coalescence-mGAM-p7,17557,2790
B4-e003Coalescence-Inoculumn-mBHI,17453,2563
D2-e003Coalescence-Inoculumn-mGAM,17619,2798
B8-e003Coalescence-mBHI-p7,17642,2790
B3-e004Assembly-mBHI-p3,16221,2342
D3-e003Coalescence-Inoculumn-mGAM,17512,2773
B11-e003Coalescence-mBHI-p3,17560,2781
C5-e003Coalescence-Inoculumn-mGAM,17773,2818
C4-e003Coalescence-mBHI-p5,17621,2570
B2-e004Assembly-mBHI-p3,17377,2730
G3-e004Assembly-epsilon-p5,16211,2316
A11-e003Coalescence-mBHI-p3,17580,2771
B2-e004Assembly-mBHI-p5,17489,2730
B4-e004Assembly-mBHI-p7,17272,2700
B2-e003Coalescence-mBHI-p7,17409,2625
A4-e003Coalescence-Inoculumn-mGAM,17781,2824
B4-e003Coalescence-mBHI-p3,17707,2735
A5-e003Coalescence-Inoculumn-mBHI,17475,2780
C2-e003Coalescence-mBHI-p7,17261,2557
A9-e003Coalescence-mGAM-p5,17524,2784
C10-e003Coalescence-mGAM-p7,17743,2798
F3-e004Assembly-epsilon-p7,16269,2364
A11-e003Coalescence-mGAM-p3,17458,2749
C10-e003Coalescence-mBHI-p3,17753,2735
D2-e003Coalescence-mBHI-p3,17621,2801
C5-e003GlycerolRevival-mBHI-p2,17480,2747
H5-e003Coalescence-mBHI-p5_S40,17597,2777
E2-e003Coalescence-mGAM-p7_S145,16867,2783
G5-e003Coalescence-mBHI-p7_S124,17739,2817
H111-e003Coalescence-mGAM-p7_S188,17372,2757
H4-e003Coalescence-mGAM-p7_S183,17556,2808
F5-e003Coalescence-mGAM-p5_S64,17457,2775
F5-e003Coalescence-mGAM-p7_S160,17526,2779
F8-e003Coalescence-mBHI-p3_S117,17219,2749
H3-e003Coalescence-mBHI-p3_S46,17750,2818
H2-e003Coalescence-mBHI-p7_S133,17401,2783
E5-e003Coalescence-mBHI-p3_S12,17463,2779
F100-e003Coalescence-mGAM-p7_S163,17137,2720
F9-e003Coalescence-mBHI-p5_S18,17249,2756
H3-e003Coalescence-mBHI-p7_S134,17767,2812
E3-e003Coalescence-mGAM-p3_S58,17576,2653
G4-e003Coalescence-mBHI-p5_S27,17473,2471
E8-e003Coalescence-mBHI-p5_S5,17125,2803
G2-e003Coalescence-mBHI-p3_S33,17204,2440
E9-e003Coalescence-mBHI-p5_S6,17328,2763
H111-e003Coalescence-mBHI-p3_S144,17327,2755
G111-e003Coalescence-mGAM-p5_S80,17248,2749
G100-e003Coalescence-mGAM-p3_S179,17517,2752
F111-e003Coalescence-mGAM-p5_S68,17166,2755
G111-e003Coalescence-mBHI-p5_S32,17779,2820
G5-e003Coalescence-mBHI-p3_S36,17780,2821
H2-e003Coalescence-mGAM-p7_S181,17533,2802
H9-e003Coalescence-mGAM-p3_S190,16735,2688
F2-e003Coalescence-mBHI-p7_S109,11220,1383
E3-e003Coalescence-mBHI-p3_S10,17764,2813
H2-e003Coalescence-mGAM-p5_S85,15732,2591
G8-e003Coalescence-mGAM-p3_S177,17644,2787
F2-e003Coalescence-mGAM-p7_S157,17537,2644
H3-e003Coalescence-mGAM-p3_S94,17361,2766
H4-e003Coalescence-mGAM-p3_S95,17259,2748
E5-e003Coalescence-mBHI-p7_S100,17324,2790
G111-e003Coalescence-mBHI-p3_S132,12963,2038
F3-e003Coalescence-mGAM-p3_S70,14092,2107
E100-e003Coalescence-mBHI-p7_S103,17709,2795
F9-e003Coalescence-mGAM-p5_S66,17137,2729
G111-e003Coalescence-mGAM-p7_S176,9307,1557
H100-e003Coalescence-mGAM-p7_S187,16833,2704
E100-e003Coalescence-mGAM-p3_S155,17733,2810
E3-e003Coalescence-mGAM-p5_S50,17497,2593
F5-e003Coalescence-mGAM-p3_S72,16560,2635
E9-e003Coalescence-mBHI-p7_S102,17412,2772
E5-e003Coalescence-mBHI-p5_S4,17290,2773
F111-e003Coalescence-mGAM-p7_S164,17050,2749
E111-e003Coalescence-mBHI-p5_S8,17245,2747
H100-e003Coalescence-mBHI-p5_S43,17765,2818
F2-e003Coalescence-mGAM-p5_S61,17464,2540
F5-e003Coalescence-mBHI-p5_S16,17744,2816
F8-e003Coalescence-mGAM-p5_S65,16980,2687
H8-e003Coalescence-mBHI-p7_S137,17213,2736
G9-e003Coalescence-mGAM-p5_S78,16951,2696
E2-e003Coalescence-mBHI-p5_S1,17139,2803
E2-e003Coalescence-mBHI-p3_S9,17185,2804
G8-e003Coalescence-mGAM-p5_S77,17770,2807
G3-e003Coalescence-mBHI-p3_S34,17758,2766
G100-e003Coalescence-mBHI-p5_S31,17785,2811
F9-e003Coalescence-mBHI-p3_S118,15612,2503
E111-e003Coalescence-mBHI-p3_S108,16797,2692
G3-e003Coalescence-mBHI-p5_S26,17782,2805
G5-e003Coalescence-mBHI-p5_S28,17776,2821
H111-e003Coalescence-mGAM-p5_S92,17165,2735
G4-e003Coalescence-mBHI-p3_S35,17595,2566
H9-e003Coalescence-mGAM-p5_S90,17244,2763
H2-e003Coalescence-mBHI-p3_S45,17389,2780
E8-e003Coalescence-mBHI-p7_S101,17599,2817
E4-e003Coalescence-mBHI-p5_S3,17785,2823
H2-e003Coalescence-mGAM-p3_S93,17299,2779
E4-e003Coalescence-mGAM-p5_S51,17053,2737
G9-e003Coalescence-mGAM-p7_S174,17157,2718
F2-e003Coalescence-mBHI-p3_S21,17758,2816
E8-e003Coalescence-mGAM-p3_S153,17788,2822
G111-e003Coalescence-mGAM-p3_S180,17538,2772
G5-e003Coalescence-mGAM-p3_S84,17436,2803
H8-e003Coalescence-mBHI-p5_S41,17277,2745
E100-e003Coalescence-mBHI-p5_S7,17786,2816
G100-e003Coalescence-mGAM-p7_S175,17447,2716
F9-e003Coalescence-mGAM-p7_S162,16973,2693
E2-e003Coalescence-mBHI-p7_S97,16455,2722
F8-e003Coalescence-mGAM-p7_S161,16951,2717
F3-e003Coalescence-mBHI-p3_S22,17703,2753
G3-e003Coalescence-mBHI-p7_S122,17786,2808
G5-e003Coalescence-mGAM-p5_S76,17245,2764
G5-e003Coalescence-mGAM-p7_S172,17448,2788
G4-e003Coalescence-mGAM-p5_S75,17756,2774
G8-e003Coalescence-mBHI-p3_S129,17786,2821
E5-e003Coalescence-mGAM-p3_S60,17077,2730
G2-e003Coalescence-mGAM-p5_S73,17774,2801
E5-e003Coalescence-mGAM-p7_S148,17528,2815
H9-e003Coalescence-mGAM-p7_S186,17353,2754
E100-e003Coalescence-mGAM-p5_S55,17557,2763
E8-e003Coalescence-mGAM-p5_S53,17017,2793
H5-e003Coalescence-mGAM-p3_S96,17114,2725
G4-e003Coalescence-mGAM-p3_S83,17408,2440
F4-e003Coalescence-mBHI-p7_S111,17770,2814
H3-e003Coalescence-mGAM-p7_S182,17494,2771
H5-e003Coalescence-mGAM-p5_S88,17140,2732
F4-e003Coalescence-mGAM-p5_S63,17672,2759
G4-e003Coalescence-mGAM-p7_S171,17664,2657
H8-e003Coalescence-mGAM-p5_S89,17146,2735
F3-e003Coalescence-mBHI-p5_S14,17704,2766
F100-e003Coalescence-mBHI-p7_S115,17769,2803
E3-e003Coalescence-mGAM-p7_S146,17608,2673
F100-e003Coalescence-mGAM-p3_S167,16351,2589
G100-e003Coalescence-mBHI-p3_S131,16589,2731
G4-e003Coalescence-mBHI-p7_S123,17451,2487
E9-e003Coalescence-mGAM-p3_S154,17204,2757
F3-e003Coalescence-mGAM-p5_S62,17649,2732
H4-e003Coalescence-mBHI-p7_S135,17751,2818
E3-e003Coalescence-mBHI-p5_S2,17771,2821
G111-e003Coalescence-mBHI-p7_S128,17775,2817
H3-e003Coalescence-mBHI-p5_S38,17772,2818
G3-e003Coalescence-mGAM-p3_S82,17015,2316
F111-e003Coalescence-mGAM-p3_S168,17133,2726
F3-e003Coalescence-mGAM-p7_S158,17437,2608
F8-e003Coalescence-mBHI-p7_S113,17256,2761
G2-e003Coalescence-mBHI-p7_S121,17581,2717
H4-e003Coalescence-mBHI-p3_S47,17766,2819
F3-e003Coalescence-mBHI-p7_S110,17572,2653
F100-e003Coalescence-mGAM-p5_S67,16825,2677
G8-e003Coalescence-mBHI-p7_S125,17757,2761
F4-e003Coalescence-mBHI-p5_S15,17760,2783
H111-e003Coalescence-mBHI-p5_S44,17230,2746
E111-e003Coalescence-mBHI-p7_S104,17112,2730
E2-e003Coalescence-mGAM-p3_S57,17067,2780
F2-e003Coalescence-mBHI-p5_S13,17773,2820
F4-e003Coalescence-mBHI-p3_S23,17659,2675
F2-e003Coalescence-mGAM-p3_S69,17542,2689
E9-e003Coalescence-mGAM-p5_S54,16976,2715
G3-e003Coalescence-mGAM-p5_S74,17516,2761
E111-e003Coalescence-mGAM-p5_S56,17009,2701
G100-e003Coalescence-mGAM-p5_S79,17646,2785
H100-e003Coalescence-mGAM-p5_S91,17229,2762
G9-e003Coalescence-mBHI-p3_S130,17564,2782
E4-e003Coalescence-mGAM-p7_S147,17441,2787
E4-e003Coalescence-mGAM-p3_S59,17042,2271
H4-e003Coalescence-mBHI-p5_S39,17767,2823
F4-e003Coalescence-mGAM-p3_S71,17720,2766
H100-e003Coalescence-mBHI-p7_S139,17773,2821
G8-e003Coalescence-mBHI-p5_S29,17778,2811
G2-e003Coalescence-mBHI-p5_S25,17538,2690
G8-e003Coalescence-mGAM-p7_S173,17777,2818
E4-e003Coalescence-mBHI-p3_S11,17716,2771
E2-e003Coalescence-mGAM-p5_S49,17021,2805
H9-e003Coalescence-mBHI-p5_S42,17406,2775
H111-e003Coalescence-mGAM-p3_S192,17247,2742
F5-e003Coalescence-mBHI-p3_S24,17768,2820
E8-e003Coalescence-mBHI-p3_S105,16553,2756
E8-e003Coalescence-mGAM-p7_S149,17096,2790
H5-e003Coalescence-mBHI-p7_S136,17336,2746
G9-e003Coalescence-mBHI-p5_S30,17774,2808
F111-e003Coalescence-mBHI-p7_S116,17312,2754
F5-e003Coalescence-mBHI-p7_S112,17746,2801
F4-e003Coalescence-mGAM-p7_S159,17712,2743
F111-e003Coalescence-mBHI-p3_S120,17227,2755
H3-e003Coalescence-mGAM-p5_S86,17344,2768
E4-e003Coalescence-mBHI-p7_S99,17676,2818
H4-e003Coalescence-mGAM-p5_S87,17412,2787
E100-e003Coalescence-mGAM-p7_S151,17590,2784
G9-e003Coalescence-mGAM-p3_S178,17289,2743
H9-e003Coalescence-mBHI-p7_S138,17397,2763
H8-e003Coalescence-mGAM-p7_S185,17332,2761
G2-e003Coalescence-mGAM-p3_S81,17102,2325
F111-e003Coalescence-mBHI-p5_S20,17228,2759
F8-e003Coalescence-mBHI-p5_S17,17338,2760
G100-e003Coalescence-mBHI-p7_S127,17780,2821
E5-e003Coalescence-mGAM-p5_S52,17327,2791
