,trial_parts,abundance_file,test_genome,abundance_id,is_close_to_ref,initial_sample,mesocosm,trial
134,GUT_GENOME001553_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME001553_6_abundances_trial_000,workflow/abundance_files/GUT_GENOME001553/G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME001553_6_abundances.txt,GUT_GENOME001553,6,False,G8-e003Coalescence-mBHI-p7,G8-e003Coalescence-mBHI-p7_GUT_GENOME001553,0
135,GUT_GENOME001553_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME001553_6_abundances_trial_001,workflow/abundance_files/GUT_GENOME001553/G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME001553_6_abundances.txt,GUT_GENOME001553,6,False,G8-e003Coalescence-mBHI-p7,G8-e003Coalescence-mBHI-p7_GUT_GENOME001553,1
136,GUT_GENOME001553_A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME001553_2_abundances_trial_000,workflow/abundance_files/GUT_GENOME001553/A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME001553_2_abundances.txt,GUT_GENOME001553,2,False,A10-e003Coalescence-mBHI-p7,A10-e003Coalescence-mBHI-p7_GUT_GENOME001553,0
137,GUT_GENOME001553_A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME001553_2_abundances_trial_001,workflow/abundance_files/GUT_GENOME001553/A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME001553_2_abundances.txt,GUT_GENOME001553,2,False,A10-e003Coalescence-mBHI-p7,A10-e003Coalescence-mBHI-p7_GUT_GENOME001553,1
138,GUT_GENOME001553_A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME001553_11_abundances_trial_000,workflow/abundance_files/GUT_GENOME001553/A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME001553_11_abundances.txt,GUT_GENOME001553,11,False,A10-e003Coalescence-mBHI-p7,A10-e003Coalescence-mBHI-p7_GUT_GENOME001553,0
139,GUT_GENOME001553_A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME001553_11_abundances_trial_001,workflow/abundance_files/GUT_GENOME001553/A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME001553_11_abundances.txt,GUT_GENOME001553,11,False,A10-e003Coalescence-mBHI-p7,A10-e003Coalescence-mBHI-p7_GUT_GENOME001553,1
140,GUT_GENOME001553_A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME001553_8_abundances_trial_000,workflow/abundance_files/GUT_GENOME001553/A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME001553_8_abundances.txt,GUT_GENOME001553,8,False,A10-e003Coalescence-mBHI-p7,A10-e003Coalescence-mBHI-p7_GUT_GENOME001553,0
141,GUT_GENOME001553_A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME001553_8_abundances_trial_001,workflow/abundance_files/GUT_GENOME001553/A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME001553_8_abundances.txt,GUT_GENOME001553,8,False,A10-e003Coalescence-mBHI-p7,A10-e003Coalescence-mBHI-p7_GUT_GENOME001553,1
142,GUT_GENOME001553_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME001553_12_abundances_trial_000,workflow/abundance_files/GUT_GENOME001553/G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME001553_12_abundances.txt,GUT_GENOME001553,12,True,G8-e003Coalescence-mBHI-p7,G8-e003Coalescence-mBHI-p7_GUT_GENOME001553,0
143,GUT_GENOME001553_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME001553_12_abundances_trial_001,workflow/abundance_files/GUT_GENOME001553/G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME001553_12_abundances.txt,GUT_GENOME001553,12,True,G8-e003Coalescence-mBHI-p7,G8-e003Coalescence-mBHI-p7_GUT_GENOME001553,1
144,GUT_GENOME001553_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME001553_7_abundances_trial_000,workflow/abundance_files/GUT_GENOME001553/G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME001553_7_abundances.txt,GUT_GENOME001553,7,False,G8-e003Coalescence-mBHI-p7,G8-e003Coalescence-mBHI-p7_GUT_GENOME001553,0
145,GUT_GENOME001553_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME001553_7_abundances_trial_001,workflow/abundance_files/GUT_GENOME001553/G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME001553_7_abundances.txt,GUT_GENOME001553,7,False,G8-e003Coalescence-mBHI-p7,G8-e003Coalescence-mBHI-p7_GUT_GENOME001553,1
146,GUT_GENOME001553_A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME001553_7_abundances_trial_000,workflow/abundance_files/GUT_GENOME001553/A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME001553_7_abundances.txt,GUT_GENOME001553,7,False,A10-e003Coalescence-mBHI-p7,A10-e003Coalescence-mBHI-p7_GUT_GENOME001553,0
147,GUT_GENOME001553_A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME001553_7_abundances_trial_001,workflow/abundance_files/GUT_GENOME001553/A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME001553_7_abundances.txt,GUT_GENOME001553,7,False,A10-e003Coalescence-mBHI-p7,A10-e003Coalescence-mBHI-p7_GUT_GENOME001553,1
148,GUT_GENOME001553_A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME001553_4_abundances_trial_000,workflow/abundance_files/GUT_GENOME001553/A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME001553_4_abundances.txt,GUT_GENOME001553,4,False,A10-e003Coalescence-mBHI-p7,A10-e003Coalescence-mBHI-p7_GUT_GENOME001553,0
149,GUT_GENOME001553_A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME001553_4_abundances_trial_001,workflow/abundance_files/GUT_GENOME001553/A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME001553_4_abundances.txt,GUT_GENOME001553,4,False,A10-e003Coalescence-mBHI-p7,A10-e003Coalescence-mBHI-p7_GUT_GENOME001553,1
150,GUT_GENOME001553_A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME001553_1_abundances_trial_000,workflow/abundance_files/GUT_GENOME001553/A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME001553_1_abundances.txt,GUT_GENOME001553,1,False,A10-e003Coalescence-mBHI-p7,A10-e003Coalescence-mBHI-p7_GUT_GENOME001553,0
151,GUT_GENOME001553_A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME001553_1_abundances_trial_001,workflow/abundance_files/GUT_GENOME001553/A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME001553_1_abundances.txt,GUT_GENOME001553,1,False,A10-e003Coalescence-mBHI-p7,A10-e003Coalescence-mBHI-p7_GUT_GENOME001553,1
152,GUT_GENOME001553_A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME001553_6_abundances_trial_000,workflow/abundance_files/GUT_GENOME001553/A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME001553_6_abundances.txt,GUT_GENOME001553,6,False,A10-e003Coalescence-mBHI-p7,A10-e003Coalescence-mBHI-p7_GUT_GENOME001553,0
153,GUT_GENOME001553_A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME001553_6_abundances_trial_001,workflow/abundance_files/GUT_GENOME001553/A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME001553_6_abundances.txt,GUT_GENOME001553,6,False,A10-e003Coalescence-mBHI-p7,A10-e003Coalescence-mBHI-p7_GUT_GENOME001553,1
154,GUT_GENOME001553_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME001553_10_abundances_trial_000,workflow/abundance_files/GUT_GENOME001553/G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME001553_10_abundances.txt,GUT_GENOME001553,10,False,G8-e003Coalescence-mBHI-p7,G8-e003Coalescence-mBHI-p7_GUT_GENOME001553,0
155,GUT_GENOME001553_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME001553_10_abundances_trial_001,workflow/abundance_files/GUT_GENOME001553/G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME001553_10_abundances.txt,GUT_GENOME001553,10,False,G8-e003Coalescence-mBHI-p7,G8-e003Coalescence-mBHI-p7_GUT_GENOME001553,1
156,GUT_GENOME001553_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME001553_4_abundances_trial_000,workflow/abundance_files/GUT_GENOME001553/G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME001553_4_abundances.txt,GUT_GENOME001553,4,False,G8-e003Coalescence-mBHI-p7,G8-e003Coalescence-mBHI-p7_GUT_GENOME001553,0
157,GUT_GENOME001553_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME001553_4_abundances_trial_001,workflow/abundance_files/GUT_GENOME001553/G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME001553_4_abundances.txt,GUT_GENOME001553,4,False,G8-e003Coalescence-mBHI-p7,G8-e003Coalescence-mBHI-p7_GUT_GENOME001553,1
158,GUT_GENOME001553_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME001553_0_abundances_trial_000,workflow/abundance_files/GUT_GENOME001553/G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME001553_0_abundances.txt,GUT_GENOME001553,0,False,G8-e003Coalescence-mBHI-p7,G8-e003Coalescence-mBHI-p7_GUT_GENOME001553,0
159,GUT_GENOME001553_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME001553_0_abundances_trial_001,workflow/abundance_files/GUT_GENOME001553/G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME001553_0_abundances.txt,GUT_GENOME001553,0,False,G8-e003Coalescence-mBHI-p7,G8-e003Coalescence-mBHI-p7_GUT_GENOME001553,1
160,GUT_GENOME001553_A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME001553_9_abundances_trial_000,workflow/abundance_files/GUT_GENOME001553/A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME001553_9_abundances.txt,GUT_GENOME001553,9,False,A10-e003Coalescence-mBHI-p7,A10-e003Coalescence-mBHI-p7_GUT_GENOME001553,0
161,GUT_GENOME001553_A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME001553_9_abundances_trial_001,workflow/abundance_files/GUT_GENOME001553/A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME001553_9_abundances.txt,GUT_GENOME001553,9,False,A10-e003Coalescence-mBHI-p7,A10-e003Coalescence-mBHI-p7_GUT_GENOME001553,1
162,GUT_GENOME001553_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME001553_3_abundances_trial_000,workflow/abundance_files/GUT_GENOME001553/G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME001553_3_abundances.txt,GUT_GENOME001553,3,False,G8-e003Coalescence-mBHI-p7,G8-e003Coalescence-mBHI-p7_GUT_GENOME001553,0
163,GUT_GENOME001553_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME001553_3_abundances_trial_001,workflow/abundance_files/GUT_GENOME001553/G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME001553_3_abundances.txt,GUT_GENOME001553,3,False,G8-e003Coalescence-mBHI-p7,G8-e003Coalescence-mBHI-p7_GUT_GENOME001553,1
164,GUT_GENOME001553_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME001553_11_abundances_trial_000,workflow/abundance_files/GUT_GENOME001553/G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME001553_11_abundances.txt,GUT_GENOME001553,11,False,G8-e003Coalescence-mBHI-p7,G8-e003Coalescence-mBHI-p7_GUT_GENOME001553,0
165,GUT_GENOME001553_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME001553_11_abundances_trial_001,workflow/abundance_files/GUT_GENOME001553/G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME001553_11_abundances.txt,GUT_GENOME001553,11,False,G8-e003Coalescence-mBHI-p7,G8-e003Coalescence-mBHI-p7_GUT_GENOME001553,1
166,GUT_GENOME001553_A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME001553_3_abundances_trial_000,workflow/abundance_files/GUT_GENOME001553/A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME001553_3_abundances.txt,GUT_GENOME001553,3,False,A10-e003Coalescence-mBHI-p7,A10-e003Coalescence-mBHI-p7_GUT_GENOME001553,0
167,GUT_GENOME001553_A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME001553_3_abundances_trial_001,workflow/abundance_files/GUT_GENOME001553/A10-e003Coalescence-mBHI-p7_annotated_abundance_GUT_GENOME001553_3_abundances.txt,GUT_GENOME001553,3,False,A10-e003Coalescence-mBHI-p7,A10-e003Coalescence-mBHI-p7_GUT_GENOME001553,1
